gen,w_bar,w_var,k1_var,k2_var,f_var,mean_k1,mean_k2,mean_f
118,0.714753149271,0.00255820465458,110717836.664,154683658.937,19666181.2724,10002608.6529,99996117.6738,3798.66920498
119,0.714471466452,0.00257376153208,119370022.476,161232895.538,16660190.5502,10002880.9844,99996505.8959,3755.73142375
120,0.715119807078,0.00273622970341,128317246.716,167074134.023,17936863.1884,10003085.8942,99996314.3866,3936.1805922
121,0.714948504608,0.00275333403809,132775698.147,153695551.267,16612627.4211,10002818.8742,99995882.3664,3850.08942235
122,0.718384874036,0.00311779548885,136482419.438,154972744.169,15767078.234,10002681.5204,99996164.4357,3690.6796482
123,0.718947685535,0.00311085560927,140738438.99,154303621.009,14250091.7837,10002218.187,99995529.0965,3508.68448075
124,0.720121830921,0.00335250826032,141916782.983,150627917.492,14110734.2991,10002000.8338,99995518.6709,3374.07238372
125,0.722353382186,0.00325411478662,140008093.002,149893175.259,11461089.4526,10002263.5177,99994969.2033,3280.00408225
126,0.722416659074,0.00335317728343,142770312.739,143262581.714,10445819.1235,10002249.9522,99995130.7689,3297.88401794
127,0.723586787767,0.00346939997187,142286447.759,145695803.619,11138489.345,10002565.244,99994946.2363,3335.2505247
128,0.725194247598,0.00345377002602,141060455.879,145978952.34,11220518.9716,10002659.4091,99994470.4686,3298.49898627
129,0.723052061546,0.00321459374227,143055107.583,143112251.361,10453193.6004,10002151.5657,99994606.6487,3299.65106195
130,0.722702811454,0.00309728633369,137271394.04,140053075.403,10135526.3204,10001848.8954,99995092.5754,3188.17188563
131,0.726147403495,0.00382485321526,142207207.106,143357453.675,9549507.63681,10001892.79,99994676.2244,3120.73642357
132,0.727833986666,0.00378462331162,138379554.838,143562796.533,9625403.77275,10001584.9719,99994854.9405,3235.25173555
133,0.724853206301,0.0036259222956,140062145.083,143273723.252,9941446.86564,10001551.376,99995220.2328,3406.48140958
134,0.723966872588,0.00359583931892,137887259.666,145959993.697,9055521.09347,10001216.1072,99995167.5958,3341.90032496
135,0.718592286782,0.00320311098927,142145687.146,157119982.679,8667579.15933,10001005.6414,99995055.4081,3244.21083559
136,0.718753457311,0.00286238470216,140146884.84,168697627.593,9261675.08903,10001495.061,99995039.408,3510.83244158
137,0.718015976356,0.00280722946043,141499851.39,168864081.364,9890727.60107,10001224.3602,99995341.9082,3658.22201943
138,0.716719511439,0.00274575039809,138270452.05,166201185.864,10442968.0968,10001274.5943,99995040.1519,3685.0026218
139,0.716206075283,0.00291787397392,139675419.69,157610164.01,11312331.3491,10001091.7444,99994283.7265,3832.9434086
140,0.718959206009,0.00317202965614,131670334.585,159479519.204,11006345.6332,10000708.7121,99994464.5471,3748.57950641
141,0.719364574512,0.00293984549745,131166987.248,169780260.111,11462638.8965,10000345.2179,99995074.0543,3709.83930722
142,0.717495862275,0.0029149374807,134461810.124,171575201.93,12035174.0085,9999785.02311,99996186.4909,3848.42125288
143,0.718655323348,0.00312932250599,130963193.086,161726718.682,11213696.3454,9999032.07975,99996266.3481,3686.6238813
144,0.716799472359,0.00303847568803,139051431.692,159009553.392,12272927.2556,9999268.00545,99996386.4184,3708.25567771
145,0.71466046966,0.00284968814144,143880638.527,156922620.278,12087227.642,9998862.00084,99996445.1407,3545.42617534
146,0.715365771406,0.00318764865274,146953867.982,151500937.102,11584987.0518,9998867.5102,99996254.8041,3381.0959371
147,0.717839359437,0.0033250324516,145694270.339,157079141.801,10261522.1789,9998849.7943,99996134.3836,3142.76911103
148,0.717280147262,0.00321591116278,143720853.016,166701295.644,9601195.82843,9999089.90029,99996447.2634,3102.7663993
149,0.716780037136,0.00305044301869,140338889.911,170175946.184,10185461.488,9998443.6676,99996802.0989,3049.38574866
150,0.718530389426,0.00320471460911,132987937.835,188123378.526,9698892.44038,9998470.92615,99997043.8261,3095.38015661
151,0.722007857911,0.00319339876909,137844710.524,189978020.229,9093824.34847,9998246.7317,99997026.6202,3023.74474839
152,0.721549164563,0.00347245265668,136778155.736,191145604.088,9246055.69902,9998019.65443,99997753.7695,2935.09583836
153,0.722169310516,0.00381358845595,146194586.307,192680240.184,9356181.6046,9998090.85739,99997230.8145,2984.48798899
154,0.72257616381,0.00418726285989,147659099.345,184429341.371,9299846.85184,9998533.56042,99997248.3275,2956.57140062
155,0.720233195122,0.00393620055351,158694682.869,186521651.265,11891199.1944,9998354.02835,99997093.8764,3308.29629233
156,0.718663397733,0.00328042541047,156477754.648,188380962.162,10604242.125,9998059.08445,99996599.7719,3253.22512293
157,0.718088148749,0.00323261068396,155171584.399,188428912.796,10561247.7546,9998466.18684,99996211.1354,3178.40767133
158,0.718935200014,0.00336665768659,160866136.681,186608607.614,10883315.8861,9998610.33818,99995832.5781,3196.79601223
159,0.722561909088,0.00360044588504,158348801.044,191826306.151,10239346.9943,9998673.6589,99995662.4713,3189.65291544
160,0.723398595701,0.00369331633899,162665391.377,184395932.424,9960396.32777,9998529.76109,99995845.5297,3012.79045625
161,0.723746712249,0.00405386081265,166701727.45,191332477.845,9977418.43911,9999063.63327,99996317.7716,3033.13008937
162,0.723466812818,0.00388183704977,168349975.378,191201344.268,8991629.93179,9998571.24932,99996541.1886,2913.64965348
163,0.724972061858,0.00424444413806,179520391.589,183670083.694,9276586.78078,9998124.90303,99996724.5767,3040.03167053
164,0.727180546034,0.00438326960393,185650185.905,176026524.299,8690159.48845,9998300.99528,99997005.4901,2826.06480801
165,0.728742009849,0.00405038906264,175081157.063,183007623.869,7974152.64453,9997859.73985,99996830.331,2916.14343436
166,0.728538302473,0.0046625797832,176885202.971,173827242.881,8414691.00934,9997825.96428,99996988.5353,2813.98482447
167,0.72562374751,0.00464494747461,175887502.847,180731026.048,9294434.73409,9998080.50087,99997498.9677,2854.44354223
168,0.731129567094,0.00501554432475,187012555.794,184388404.876,10823652.647,9998629.19693,99997547.7583,3051.11067945
169,0.730225074289,0.00557983787556,180146577.565,180009320.657,11499210.7089,9998762.21885,99997680.1101,3059.85677648
170,0.727749747092,0.0051211755363,193169435.526,180098835.897,12411547.5002,9998490.53067,99997398.788,3281.31684344
171,0.727275359439,0.00500462822789,195878650.4,170641255.973,11542525.882,9999597.45302,99997734.3394,3236.04418796
172,0.725960961695,0.00467490704203,207951564.668,173049083.286,11284915.1507,10000300.3986,99997751.4447,3225.04701611
173,0.725689144095,0.00469683790023,204390031.719,176816454.26,10393506.4507,10000838.5628,99997329.9942,3093.92854054
174,0.726657685232,0.00500960844302,219229084.834,166924135.382,10325735.9416,10000718.681,99997591.9505,2982.41784336
175,0.722048823864,0.0039279932112,227001969.262,171144517.592,11134562.1776,9999908.34941,99996876.5018,3283.4683166
176,0.722663391437,0.00405904803744,230939545.691,168752417.06,10651354.2824,9999443.82948,99996678.3776,3280.42600994
177,0.724290632921,0.00493706112285,224963145.13,160832950.956,9892864.12481,9999861.38805,99997341.0607,3098.63457344
178,0.723969308574,0.0050400997407,213807468.458,165876071.777,9672179.42746,9999550.49318,99997217.41,3045.65333333
179,0.722956125309,0.00493041060211,197155580.482,177370358.676,10768258.5411,9999776.82698,99997776.8809,3102.92177073
180,0.719502914076,0.00449511570656,207274574.938,176574494.034,11182019.2192,9999724.40661,99997512.1081,3211.29541609
181,0.719351730329,0.00386102341582,196057299.809,182435385.537,10857267.9909,9999730.71156,99997871.7684,3176.54935377
182,0.723027462923,0.00442535381991,209137253.276,186409798.484,10833831.9139,9999470.36426,99998262.4687,3139.38139242
183,0.722534364096,0.00399400343844,208744000.362,191958600.675,9137234.70601,9999240.32335,99998132.0937,2955.47368321
184,0.7237213807,0.00438341978691,217606554.103,208632855.919,9044993.09137,9999893.13975,99997778.5948,3106.9776192
185,0.722053152172,0.00398348151928,221477076.85,211319564.327,8331526.94605,9999805.79383,99998046.3627,3118.42156395
186,0.724961198056,0.00391727596147,212603990.48,210712619.356,8335430.31802,9999905.52488,99997841.2566,3087.49508525
187,0.724710799735,0.00405680027965,202688317.804,211867885.057,8447028.02381,9999835.08968,99997803.9012,3066.1918219
188,0.723776146151,0.00414673819399,194098471.495,214978553.191,8440511.87192,9999583.52947,99998066.9327,3119.85841951
189,0.72130326929,0.00411278130859,183292785.805,210238007.927,8452547.99017,10000188.693,99998680.6647,3139.56339766
190,0.725453191137,0.00383109366657,189337258.902,204996655.396,7761291.41289,9999992.92168,99997629.1113,3073.3920186
191,0.723898134553,0.00388416169291,181765745.488,210405603.651,8800033.27126,10000992.8234,99996873.6125,3080.21887276
192,0.724856344467,0.00399238794461,186027630.981,211234572.336,8748412.56045,10000849.3856,99996937.4858,3024.68757124
193,0.726391784044,0.00449224560728,173496382.585,211290166.88,8960205.26281,10000742.0673,99996918.816,2896.99233744
194,0.729022253064,0.0044337087124,173354866.349,218496098.46,9949748.28104,9999829.55336,99996557.547,3000.30807575
195,0.729146076358,0.0046092173851,175042726.253,218775832.473,9857119.30434,9999346.39101,99996261.7747,2857.96660402
196,0.72649471818,0.00484682907601,177793991.129,219218563.274,10208463.0907,9999310.83692,99995738.2249,2854.79126082
197,0.726429567254,0.00420945261498,175365320.291,222506916.346,9775899.16525,9999093.52141,99996866.6447,2941.31595584
198,0.72429916066,0.00400163671317,169327223.372,202602345.309,8976700.05901,9999572.86411,99998090.1536,2862.57231942
