gen,w_bar,w_var,k1_var,k2_var,f_var,mean_k1,mean_k2,mean_f
19,0.911460931825,0.00745536993818,3206.23608882,2749.62413537,750.919338176,10000005.5215,99999999.3529,35.4439269684
20,0.917505440568,0.00586996361997,3236.886772,2575.12442543,744.692554559,10000004.6637,100000001.065,36.754645911
21,0.914942632651,0.00596238603022,3537.29880452,2758.30333852,790.671763529,10000001.1248,100000001.172,38.4601950812
22,0.91267991108,0.0061678908465,3595.20361227,2973.12784736,826.115802616,10000000.0725,99999998.3077,39.8411087598
23,0.907435606551,0.00703985016201,3840.75370736,3374.44990952,827.538713394,9999998.5121,100000000.9,40.1677467853
24,0.912740008265,0.0059257353638,4113.7660235,3197.72729855,828.990196136,9999998.00885,100000002.86,40.160834517
25,0.913604976503,0.00543944351772,4122.38715243,3259.11382267,817.516584067,9999996.79813,100000005.642,40.4593002939
26,0.914481668362,0.00587850499954,4038.74188666,3164.62885604,850.599223172,9999996.35713,100000003.628,38.9086561861
27,0.915654358108,0.00560878491873,4448.44612358,3488.16024277,785.046990974,9999998.79906,100000005.807,38.2267387123
28,0.914551810281,0.00532391455366,4601.90884908,3499.66229535,814.377114304,9999998.16053,100000003.335,39.586281104
29,0.919563742549,0.00420404961596,4949.71057453,3659.94766214,844.985682757,9999997.73282,100000001.307,40.2727351548
30,0.919632300972,0.00417408046415,4924.0215497,3730.66428757,938.926050275,9999994.62656,100000004.816,40.8948854841
31,0.917095750602,0.00456113453023,4692.4415814,3839.25161513,959.047572234,9999992.50551,100000004.86,41.3327064654
32,0.919822302679,0.00388888302802,4967.07365139,4024.42407244,966.861011752,9999992.20944,100000005.856,41.7643634845
33,0.917781124627,0.00433027292514,4775.09774186,4094.44194911,968.948204092,9999992.51582,100000005.611,41.6453152105
34,0.920955715338,0.00410378113562,4654.23174576,4608.56116224,903.983553203,9999992.42208,100000009.151,41.2735119799
35,0.920399383094,0.00442207604808,4629.61896407,4438.20950082,876.785239842,9999993.37969,100000011.992,40.5393213153
36,0.919815559908,0.00417665959608,4604.78219779,4601.93412284,859.279122819,9999992.22454,100000015.263,40.5963711776
37,0.918834949766,0.0044571288384,4619.49693935,4838.19620224,860.088496936,9999988.94586,100000014.01,40.9153087722
38,0.912043562043,0.00595774272408,4885.36941518,4694.03331475,936.295871978,9999988.58694,100000015.696,40.2717234932
39,0.915421282739,0.00538119925588,5830.23976952,4438.87797772,994.694652141,9999988.30894,100000018.978,40.8170165477
40,0.91259767715,0.00531928631246,5780.03823844,4609.07031939,1051.14082214,9999987.06407,100000018.983,42.3532654562
41,0.914477916589,0.00482759942783,5585.15532044,4877.84529375,1072.47206804,9999991.273,100000019.868,43.0559884983
42,0.912732053063,0.00505752532003,5754.98818744,5189.66876715,1159.88484847,9999991.03651,100000022.379,45.0995222534
43,0.911776173724,0.00552716986494,6325.48256385,4985.57319931,1135.62259106,9999986.88984,100000023.767,43.3248927519
44,0.915164327141,0.00523912485813,6272.66589914,5316.22950289,1167.21735499,9999985.37741,100000023.881,42.7408341388
45,0.915202737701,0.00504745599419,6404.7045516,4930.02840557,1206.02228026,9999982.40692,100000024.169,44.1665132326
46,0.913867073904,0.00537174374984,6636.05440001,4878.57555318,1304.80385603,9999979.42206,100000026.685,44.6264921601
47,0.913122383602,0.00571611221588,6682.04390107,4855.45155661,1293.31844471,9999977.71819,100000025.793,43.8375220188
48,0.911309513405,0.00633459656677,7202.23261952,4881.80341686,1324.98557347,9999981.86182,100000023.195,43.1506117408
49,0.911036209707,0.00604827669279,7425.3829227,4891.59358593,1395.77213526,9999982.52518,100000025.234,44.0562231028
50,0.910187967766,0.00629850363938,8428.55579542,5058.92037299,1290.76376694,9999986.54771,100000023.723,42.5520252702
51,0.911827024926,0.00651015972076,8815.64422633,4906.42974708,1225.88278036,9999981.21295,100000023.243,41.2572492136
52,0.909182962263,0.00726679775368,8682.75568789,4720.89923216,1169.28742426,9999985.4837,100000023.952,39.8209708448
53,0.915592456567,0.00562672130092,8663.74746376,5390.61131616,1140.80466628,9999987.15449,100000023.362,40.4844319356
54,0.91353050728,0.00624168097622,8672.23984329,5351.7563593,1168.2907888,9999987.85299,100000021.781,40.6003710124
55,0.913606137766,0.00589344838178,8490.96034417,5571.6182178,1113.68435372,9999986.71315,100000022.749,41.030836776
56,0.909969085839,0.00697427022478,8826.18755426,5579.13140337,1217.6447905,9999990.1164,100000019.391,40.8320928347
57,0.912293274067,0.00635078744782,9115.6198443,5557.11151682,1205.99993251,9999987.34302,100000022.12,41.178154476
58,0.916318256828,0.00515380391259,9269.61545567,5859.98781136,1215.94152487,9999984.69043,100000023.484,41.8825838537
59,0.908587482573,0.0066161201948,9208.78629806,5813.81170077,1255.54705007,9999984.50457,100000026.37,42.1583100565
60,0.905118722595,0.00743977406592,9687.29448039,5978.70368685,1239.47690408,9999985.98725,100000028.468,42.009029257
61,0.904055616934,0.00784828461384,9400.46366724,6112.04896574,1152.92514075,9999981.72462,100000035.073,40.6496598119
62,0.907100566188,0.00723679414839,8519.39423987,6924.62114837,1134.1384071,9999981.77716,100000037.023,40.9075054576
63,0.906705249518,0.00655115421303,8577.76089385,7025.13669798,1226.58608144,9999983.70063,100000034.225,43.8809724406
64,0.908129736445,0.00659776658047,8596.05605726,6915.32450527,1356.22670184,9999982.42783,100000032.86,43.3076452744
65,0.905563151935,0.0071048464143,8690.53009628,6804.10767162,1347.49515413,9999982.95137,100000030.548,43.5512470523
66,0.908442477132,0.00588505400766,8554.82610833,6812.77197794,1344.58224821,9999982.15203,100000031.94,45.8857995005
67,0.908739015447,0.00548067808535,9085.49853292,7035.390181,1311.63683217,9999985.1635,100000031.621,46.3958381913
68,0.908891860632,0.00546442163491,8778.70940814,6840.1760731,1452.0837326,9999984.86534,100000035.282,47.666333165
69,0.906736018721,0.00566498180045,8959.37419266,7167.13498205,1440.65080178,9999985.00477,100000035.391,48.1461086394
70,0.9113223475,0.00426200717043,9379.88843423,7427.18219657,1502.76952423,9999984.18969,100000030.176,50.2413643263
71,0.907932162048,0.00511695792493,9732.30780035,7349.04888777,1519.00580461,9999989.96463,100000032.375,50.6267013883
72,0.904322423498,0.00582119796931,10080.294175,6913.51311803,1653.30680634,9999995.48135,100000035.576,51.6474772758
73,0.911335232126,0.0049663121214,9653.4071621,7400.0552261,1681.56073238,10000000.4219,100000036.785,50.7991603463
74,0.906468096735,0.00636488840955,10424.9993301,7180.46201672,1651.58467734,10000002.1807,100000038.846,48.6508286604
75,0.910590012464,0.00609720232434,10480.3841218,7387.39577978,1478.5943484,10000000.2754,100000038.938,44.9648772076
76,0.911364156079,0.00613056503041,11396.0965596,7170.99340681,1609.41720919,9999999.00464,100000035.144,45.9286115696
77,0.91343748007,0.00569876096128,11594.2780107,7089.95884776,1670.22176483,10000001.5283,100000033.78,45.8332411526
78,0.911437207381,0.00577759493896,11862.1213053,7638.64352129,1597.96383089,9999997.63067,100000033.809,46.4106489657
79,0.910582788639,0.00594990575227,11843.1432141,8174.87787393,1577.4704234,9999992.67544,100000040.469,45.7724436801
80,0.912521267972,0.00560282873465,11850.2534665,9078.46124473,1526.03235998,9999997.14433,100000038.606,45.0769899786
81,0.91320792502,0.00484147711975,12520.9920884,9774.45668396,1593.27342833,9999988.67741,100000032.277,46.5555297437
82,0.912232245594,0.00457432595834,12596.5352508,10236.2965223,1740.90884187,9999988.13936,100000031.155,48.9489321255
83,0.906753460006,0.00553798616759,13429.5953832,9721.46731516,1920.33323079,9999988.362,100000034.125,51.0336593502
84,0.907520298687,0.00505976187235,13522.8852474,9532.98179194,1921.97263397,9999988.02311,100000034.477,52.6688435306
85,0.907138061951,0.00465870999326,13360.6322739,9837.67827363,1988.74343974,9999985.99417,100000032.974,55.3198639715
86,0.907728560961,0.00395520944938,13511.8189708,10128.1434264,2143.04555793,9999982.38565,100000035.611,58.9095644009
87,0.911554382702,0.00378709051267,12516.041128,9433.05405937,2018.35302647,9999984.6184,100000039.703,56.2948826266
88,0.909920396472,0.00424861960703,12616.7759681,9521.51076607,1938.97423796,9999985.96115,100000035.417,54.5566630993
89,0.908446826765,0.00479933039171,12415.7397012,9422.87057894,1933.88481935,9999980.96393,100000038.139,53.4017517136
90,0.907253929144,0.00471164984244,13422.2527772,9597.97371448,2056.66646349,9999976.02964,100000032.637,55.1553185481
91,0.902084805531,0.00572899891539,13996.6779166,9215.58318036,2159.64576751,9999974.61915,100000025.746,56.5162822054
92,0.907003955982,0.00451667445462,14177.7352496,9105.04229156,2152.79471581,9999971.00174,100000025.923,57.2918009691
93,0.904444163536,0.00470751023776,14444.4739924,9567.99197644,2222.56466967,9999969.40406,100000025.522,57.9423927156
94,0.906939236115,0.00480575999081,14364.8895059,9765.70177119,2079.87935491,9999972.00062,100000024.595,55.8196226517
95,0.908065919695,0.00452803243553,15027.8064816,9691.55852884,1998.80997131,9999967.58072,100000022.592,54.9273554333
96,0.90904847774,0.00432853802483,14654.422548,9147.47028722,1890.36019745,9999973.73858,100000029.991,55.1372637261
97,0.91146941043,0.00411742929272,14863.1494426,8730.83255226,1794.77098543,9999978.55868,100000029.374,52.9292693506
98,0.910112338589,0.00441772224691,15443.8598902,8532.93865235,1707.44231908,9999981.90015,100000030.226,52.3892505776
99,0.906962013813,0.00459317209612,15802.8803725,8735.61875599,1677.47857127,9999978.89581,100000027.765,53.2810284834
100,0.907356070354,0.00441109978204,15302.2122475,8396.65596373,1954.37236538,9999975.70486,100000026.22,54.9275637551
101,0.90021209754,0.00572567629455,16173.1727986,8589.54109591,2056.23517157,9999981.00347,100000029.69,55.5872215809
102,0.903790439598,0.00494579840251,17194.6422523,9116.39199499,2156.58289005,9999983.4413,100000027.794,57.4451947616
103,0.908254709665,0.00434197794717,17853.2924879,8933.06171444,2290.31110616,9999979.52042,100000027.065,57.3940677387
104,0.906417109328,0.0047434244877,17359.043849,9302.44971916,2333.71427654,9999982.02678,100000030.567,57.045143441
105,0.907883312172,0.00460639114093,16830.1102574,9506.02252608,2251.94770919,9999973.6312,100000033.602,56.7700484406
106,0.903404503008,0.00485103718235,17580.3896499,9551.34022172,2241.06932557,9999962.73645,100000029.791,57.6716300685
107,0.906118988714,0.00415212062608,17959.2385775,10173.7130431,2032.35307147,9999954.86454,100000027.973,57.3456316646
108,0.906644697959,0.0041303224144,17063.9528299,10778.2329276,1817.17878609,9999954.669,100000024.622,55.7432897567
109,0.905659281239,0.00453547779286,15727.766752,9566.57002713,1914.81171349,9999955.39862,100000023.939,55.704852482
110,0.901993079156,0.00512502347071,16919.7745471,8793.82584784,2000.17913053,9999958.31015,100000024.461,56.1946661949
111,0.904008657488,0.00424054367298,16510.6579651,8381.29010267,2039.30760789,9999957.95337,100000029.029,57.8539804227
112,0.909530596834,0.0033571202721,16505.9937809,8168.51546187,1870.94198087,9999958.19794,100000031.771,58.033070031
113,0.910298942083,0.00399388868881,16447.0798647,7959.92234468,1976.37486289,9999958.79871,100000036.768,55.3510511397
114,0.909956988613,0.00497916182731,17085.8967417,7883.88747725,2031.43954426,9999953.84111,100000039.581,52.28688999
115,0.908999194138,0.0048821513808,18222.5726938,8426.81451611,1883.66146993,9999949.77652,100000037.946,52.0612819573
116,0.903072955334,0.00566576151143,18450.3147249,8027.86347756,1963.93297282,9999951.05657,100000039.546,54.3309206124
117,0.902630579581,0.00537518541151,17945.9097536,8150.38589849,2069.4372675,9999952.24241,100000038.626,56.2989903165
118,0.905532957282,0.00465457550971,18278.6187069,8544.526564,2056.21190399,9999950.25651,100000034.525,56.8311550062
119,0.903996404569,0.00497514574183,18234.6009783,8561.77805387,2197.91602345,9999949.96639,100000034.155,57.3680384027
120,0.906923743151,0.00417385177048,18077.7324981,9460.59149596,2206.43773577,9999943.9445,100000035.591,58.3820651313
121,0.907459998047,0.00472338350073,19510.6078878,9090.38303539,2104.16004805,9999947.5882,100000038.16,55.4800172969
122,0.908516427342,0.00485979501953,19619.0740145,9093.56350553,2018.50812589,9999939.43933,100000035.833,53.7025226527
123,0.906430302549,0.00552826676271,19188.0263157,8506.32227739,1936.41919876,9999930.32707,100000032.804,52.9167414437
124,0.907186845844,0.00566069148114,18516.9029686,8473.62056413,1741.07325343,9999934.35064,100000036.359,50.956316744
125,0.905954318575,0.00509202488955,18612.3640568,9059.15039026,1749.54369384,9999929.41034,100000033.821,53.955276783
126,0.906743442691,0.00495774615099,17421.7115167,8786.32412804,1864.93403635,9999941.20038,100000037.984,54.8692048703
127,0.905285500637,0.00468121108764,16748.8384897,10081.6396587,1943.4093088,9999939.03639,100000037.658,57.154305592
128,0.903222443638,0.00513253983623,16712.789795,9856.18738537,1739.86221639,9999935.95341,100000034.413,55.4815190029
129,0.905678791695,0.0046851311816,16061.2576355,9534.66576412,1821.50892297,9999936.0485,100000033.956,55.5264127061
130,0.905602936323,0.00493167637879,17154.0932338,9341.64436403,1892.64470071,9999935.56008,100000030.67,54.8417466188
131,0.904810864836,0.004563040239,17607.735329,9768.46616923,2030.77584921,9999925.72789,100000026.571,57.8010222872
132,0.905236200715,0.00448990588827,17619.2024393,10042.7861464,2153.20726375,9999926.24923,100000022.508,58.9377551874
133,0.907387829012,0.00348426755643,15698.0438651,9998.92118109,2001.44006209,9999926.93778,100000023.085,59.987590822
134,0.908391744955,0.00381634632806,16755.3538531,10735.0736024,2025.44472233,9999922.17062,100000022.179,58.4701661805
135,0.907729811112,0.00459143709581,15726.840572,10065.8481747,1936.0609489,9999926.75238,100000021.763,55.4984266674
136,0.907266068599,0.00503121482034,16277.7520486,10152.0354613,2069.74438724,9999922.65808,100000024.026,54.0356875588
137,0.907751183765,0.00463008090767,17534.9558102,9264.98873915,2070.50605041,9999912.32996,100000020.985,54.2876419468
138,0.908786352588,0.00475750007426,17382.638043,9124.57345613,2177.86951521,9999908.82096,100000023.882,54.3888962384
139,0.910898865799,0.00353040590336,19084.0859655,9105.14866524,1999.89926526,9999906.71907,100000022.563,56.561476958
140,0.908580536541,0.00375021571398,19199.2204903,8952.77495423,2133.3662837,9999902.47598,100000021.494,58.5001816071
141,0.90699103843,0.00380272594015,21171.2631139,9353.27333021,2250.24630324,9999897.08616,100000019.797,60.9321490377
142,0.906142918168,0.00385501395089,19463.4173122,9944.41759218,2306.76843823,9999904.12772,100000019.705,60.6945325369
143,0.906101869315,0.00413409247483,21183.4370252,10298.557726,2204.77127733,9999902.84413,100000021.054,60.1515752283
144,0.904946913707,0.00482661849941,23458.9233939,9830.07274115,2125.22102735,9999901.55883,100000022.306,58.8467823485
145,0.897853656801,0.00580948054663,23794.966173,9725.62569398,2203.37129543,9999901.88502,100000023.274,60.0723593822
146,0.901143243478,0.00550855818639,23588.3456246,9299.93501514,2254.74207664,9999909.62985,100000026.482,58.7341515815
147,0.9003368238,0.00619600758365,22518.8823901,9707.54716363,2187.04559357,9999913.40416,100000025.317,55.2171373795
148,0.903686348091,0.0055160968783,22793.6519236,9323.2925414,2028.21465542,9999906.82032,100000022.843,54.776521833
149,0.905246587053,0.00491865955463,23766.4500195,8996.82528835,2229.52838963,9999907.84788,100000023.771,56.4246280827
150,0.903294391835,0.00520902834389,22784.4278252,9565.9735376,2132.68635077,9999906.80103,100000023.069,55.7210546644
151,0.897669091427,0.00625053416378,21806.1008143,9885.38731235,2117.60532259,9999919.23564,100000022.816,55.3942656968
152,0.898685124497,0.00573421830528,21175.0195669,10306.9742729,2125.38443473,9999929.33455,100000027.028,57.0920625589
153,0.898809372849,0.0056540456666,21842.5126031,10049.1939208,2198.91425978,9999922.20419,100000026.368,57.6491821096
154,0.901241244761,0.00496522342149,22014.252873,10085.597369,2178.54483296,9999920.56437,100000028.699,58.3087202555
155,0.903973476939,0.00476796999781,21288.0059423,10315.95037,2247.09564731,9999915.35799,100000021.931,58.640765104
156,0.906507037432,0.00409751394697,22527.742199,11555.3689169,2027.88514075,9999912.72986,100000022.319,57.8488838716
157,0.904682635747,0.00455830265682,22120.7798527,11633.8533405,2009.63611151,9999905.33952,100000020.387,57.9441095274
158,0.906379642533,0.00434373595691,23496.1762129,12339.737623,1780.57492499,9999902.54568,100000018.251,56.8811860413
159,0.905438749046,0.00482786248429,24703.9162773,11682.4540206,1834.9048673,9999901.99047,100000027.088,55.6409035577
160,0.907359902889,0.0046055101349,24520.8646175,11419.554305,1901.38548923,9999899.84364,100000027.449,55.5488979553
161,0.906283826908,0.00445296665337,24217.767966,11110.2609309,1991.27150191,9999901.84124,100000024.566,56.3127028691
162,0.906221271668,0.00442207568931,25491.3405465,11197.1324349,1977.03325201,9999898.02684,100000021.775,57.0501546668
163,0.910352170631,0.0040726938028,25023.3522382,11843.4483961,1941.03037842,9999899.38384,100000018.28,55.354225305
164,0.905752081513,0.00505191939671,26023.4994237,12795.2690213,1974.76722034,9999891.0156,100000021.738,54.5258232196
165,0.905697883945,0.0049932968064,25851.6430525,13137.8114265,1827.2138245,9999897.32298,100000026.305,53.7538074476
166,0.904416054933,0.00505890511037,24396.1922295,13433.4846034,1904.18215265,9999900.2567,100000022.976,55.0733531168
167,0.905525179416,0.00466283253317,24274.4120723,12795.5245473,2000.24336823,9999900.48603,100000020.906,56.809488927
168,0.904852441964,0.00436144282226,23160.0388725,12857.6332895,1969.49120057,9999900.27027,100000021.059,57.3104768556
169,0.901374514916,0.00437008496682,22119.3656663,13100.4474145,2130.86995468,9999895.47746,100000015.377,60.1402942902
170,0.896608104913,0.00491724743313,23172.8079912,12334.7731015,2209.02797985,9999896.33626,100000017.962,62.5653611969
171,0.901560001132,0.00445750061633,23831.6182621,12412.3150338,2224.40483261,9999892.19745,100000021.379,61.5563864757
172,0.904872543083,0.00379275893834,24254.0110775,13183.8357098,2341.9699568,9999897.63984,100000024.638,62.7557798908
173,0.901442633451,0.00452085411989,25559.9760182,12732.6919837,2384.59293392,9999896.41179,100000024.969,61.4300020555
174,0.900855782012,0.00426492945146,23257.2362513,12826.6458368,2208.76859752,9999899.95038,100000025.341,61.7062986702
175,0.901508682961,0.00433771861309,22066.1161422,12846.97376,2274.80942132,9999897.31167,100000025.573,61.6299193903
176,0.900722975022,0.00461213326254,23463.0954667,13573.5897196,2204.83107869,9999899.21138,100000028.616,60.6433461827
177,0.901679612171,0.00421150270989,23454.1377155,14937.4705222,2428.48483143,9999902.31423,100000030.669,61.3197439748
178,0.904684481472,0.00453268261183,25667.9914041,14629.2626683,2621.11294347,9999909.22063,100000030.692,60.2706532255
179,0.907559133698,0.00447108287574,24783.7640695,14175.2237496,2457.06751851,9999908.63596,100000026.407,57.3250581463
180,0.907900826901,0.00420592394734,26326.788962,14464.6761797,2289.77140516,9999906.5891,100000032.926,56.5360613543
181,0.912699248013,0.00362717558471,27561.610128,15371.7750207,2036.28947776,9999909.22396,100000035.325,54.6568471935
182,0.909157639291,0.00442386640703,25783.5120357,15019.7931696,2071.46623995,9999908.42837,100000033.123,53.5396118083
183,0.910502420874,0.00421865671296,25787.9968283,15228.0773364,1977.90736746,9999910.50111,100000035.19,52.9802240342
184,0.908320834457,0.00433356472727,27694.2670664,15429.8945686,2105.99289817,9999900.02483,100000035.539,53.740111767
185,0.908877164763,0.00387069056106,27157.9339016,14848.6149488,2445.15737822,9999901.55975,100000036.627,57.2496169518
186,0.910790823221,0.00327739391105,26888.4807857,15647.6282799,2502.85688029,9999907.35578,100000041.1,58.5214198798
187,0.907067645608,0.00422383165325,29828.9473403,16288.9545884,2460.79030459,9999916.05984,100000049.695,57.528825783
188,0.90588815692,0.00408638624551,29568.8441495,16270.8659635,2768.33006335,9999911.74911,100000044.673,59.8807250141
189,0.907963882299,0.00433823766655,29566.5767875,17072.399783,2726.27422755,9999906.43838,100000044.365,57.4934747053
190,0.907500929896,0.00416541538995,30353.6532729,17211.3639841,2782.36905432,9999905.1974,100000044.605,58.9132273287
191,0.902736365561,0.00509626135279,33252.8050788,18543.1749035,2669.42916852,9999900.32459,100000050.076,59.5045296721
192,0.906899537053,0.00473207743889,33465.6449787,19152.9981429,2587.79649875,9999906.57539,100000049.594,57.9902327835
193,0.906638315002,0.00496277773409,33675.1277306,18826.0627195,2509.20989857,9999915.58103,100000052.163,56.7643397581
194,0.90781519844,0.00464568135488,34438.084421,17242.5147083,2333.95868287,9999925.38788,100000055.417,56.2880412524
195,0.909764723085,0.00407607974001,36570.9102662,18268.3130704,2329.97631831,9999928.42467,100000063.489,56.9275872722
196,0.909144960824,0.00453189855299,38111.1923363,18068.5741623,2032.4477601,9999928.934,100000062.907,54.5097166185
197,0.911277553112,0.00416839505209,39641.3272606,18902.0714549,2099.60567054,9999937.00601,100000069.264,54.3434964602
198,0.906792948032,0.00474544826649,38470.8902632,17641.5779843,2351.18356683,9999937.72269,100000068.211,55.8041560596
199,0.908503860117,0.0045176756994,39286.7400084,17721.0879357,2183.18527308,9999943.48216,100000070.977,54.3049331337
200,0.906272344688,0.00554500363933,38827.3705632,18080.8906324,2176.26469505,9999943.25845,100000070.125,53.0758436735
201,0.902258821339,0.00625382287682,36090.2477808,17604.9090362,2257.25443728,9999936.79653,100000069.484,53.6696393316
202,0.904091005028,0.00570774866944,36777.1201909,17119.1505406,2266.72709437,9999928.61417,100000069.685,53.344841789
203,0.90822584192,0.00512084697349,36160.5001033,18471.3817176,2031.98431506,9999933.16014,100000076.539,51.9737986229
204,0.910632349506,0.0047917257383,35822.212778,20458.5373794,2048.68961732,9999943.7855,100000079.39,51.413682885
205,0.91137703779,0.00420151738907,38385.1904015,21345.7090917,2071.96094021,9999959.16732,100000086.196,52.5008110052
206,0.905640561594,0.00512049338634,37813.1626267,21815.4400514,2140.26760962,9999956.34851,100000084.675,51.3065728762
207,0.905194748382,0.00465699474321,39521.3246742,22814.1306542,1980.70617722,9999961.39471,100000092.228,52.3032049849
208,0.908684435425,0.0048893287495,39647.7372429,23160.2132983,1688.97515325,9999970.62044,100000095.654,48.178679576
209,0.909547345962,0.00541206339222,40201.635253,24367.9029766,1839.86317081,9999977.12426,100000100.494,48.2460719415
210,0.906754376239,0.00610291204448,40121.0751256,23268.2203456,1923.88202782,9999973.99648,100000097.468,47.5632818699
211,0.9100726242,0.00590980091601,41781.7402889,23070.9455029,1574.74005575,9999979.25481,100000102.75,45.4242157439
212,0.91157363432,0.00498293333277,42995.122489,22567.7715026,1435.65262512,9999981.88339,100000109.511,46.5900973572
213,0.911954407844,0.00438457466269,42993.2275709,23203.2330872,1450.22234527,9999984.25414,100000104.733,48.4839625174
214,0.9111424335,0.00457165428995,42356.669413,21883.3263527,1459.01906901,9999972.97286,100000102.093,49.2221705706
215,0.911253974985,0.00457775523922,44157.1694193,22101.8247379,1532.02963959,9999974.99772,100000106.707,50.0648792555
216,0.907877108178,0.00570337144048,44323.592643,21448.2621114,1473.80173641,9999968.97689,100000106.434,47.7703504672
217,0.910954676894,0.00537122986573,44551.9701217,20974.8853913,1421.99729449,9999969.38233,100000099.383,46.6716232757
218,0.909030781468,0.00587887602604,43746.749525,19564.5735328,1412.31935855,9999956.39783,100000095.346,46.2075093947
219,0.91398930082,0.00456723422324,44379.2180235,19378.55703,1366.0366971,9999964.32062,100000099.964,46.7771163359
220,0.911854571896,0.00485718944781,43600.8511426,19105.6969434,1541.08971693,9999958.91507,100000099.806,48.4072719494
221,0.913379467145,0.00477765088772,42216.5805688,19239.6039149,1314.1769179,9999959.75555,100000099.588,46.4749610019
222,0.91296711937,0.00470679732422,41314.8159993,19072.6859491,1286.33051089,9999953.10449,100000096.032,46.6445606311
223,0.90857510829,0.00533035893609,43260.241923,18769.776024,1351.12061392,9999955.9733,100000100.868,47.2202902396
224,0.909289178915,0.00529707384159,45674.9270386,19781.913969,1322.27828272,9999960.13368,100000103.784,47.2680280249
225,0.914432668874,0.00423418371148,46063.9795116,19572.1007779,1250.37435988,9999961.68724,100000107.481,47.4263012261
226,0.914492332895,0.0039534397027,45205.4321955,18890.9642666,1201.51131198,9999955.58586,100000106.876,47.6974952497
227,0.914619870817,0.00435994601275,47470.6225668,19466.0553101,1257.38660638,9999963.09292,100000108.68,47.3585442045
228,0.912598687442,0.00473083780901,50429.6939951,19058.6332062,1315.41934266,9999964.65034,100000106.677,47.4858894655
229,0.913871051758,0.00389858554357,49363.5317474,18177.9277432,1411.6980016,9999957.85114,100000110.083,50.3322852113
230,0.910413162529,0.00484515895285,48014.5092445,17426.7635503,1534.76141645,9999950.21725,100000115.659,50.0260379505
231,0.908295281066,0.00497769038551,52576.3777905,17499.3702809,1688.62649721,9999941.28748,100000115.804,52.496994595
232,0.904889858532,0.00518367201225,53763.5316607,17581.9640283,1725.6333343,9999948.11572,100000116.146,54.7317097194
233,0.902464799031,0.00544774633694,51856.4017238,18360.4139227,1620.99205005,9999943.71159,100000117.033,54.0932585299
234,0.899832897578,0.00577817037565,53899.4813216,19836.25375,1662.1994798,9999929.30322,100000111.636,54.1127277974
235,0.908569384863,0.00378726890026,57157.5873913,20487.9483274,1462.12257535,9999928.88011,100000113.809,53.645974427
236,0.906291119868,0.00410430170257,58284.4435874,20588.3586769,1485.00536754,9999928.82019,100000108.217,54.1128873768
237,0.90875083245,0.00422517690654,57596.2683466,21087.3631648,1351.22087455,9999923.19506,100000110.095,51.8167855357
238,0.914188104039,0.00321151244552,59002.4831834,22627.0860117,1400.0350191,9999926.88064,100000111.82,52.9089147584
239,0.916784170845,0.00259816642368,60277.3483735,22401.7246477,1367.0882907,9999922.77792,100000101.552,52.4461046466
240,0.91140863191,0.00370766766132,56983.5402993,22573.7728145,1343.35886331,9999936.21088,100000105.376,51.7534238351
