gen,w_bar,w_var,k1_var,k2_var,f_var,mean_k1,mean_k2,mean_f
70,0.800605225753,0.00457777357845,860632.298543,778421.412338,148611.092661,9999497.59725,100000048.14,440.358994342
71,0.800626335727,0.00508822155086,865982.255457,777890.312852,148056.002805,9999457.19567,100000060.341,423.397910909
72,0.805642592538,0.00449835121149,847815.972559,839374.445378,156375.371805,9999479.11902,100000020.774,451.249121448
73,0.805381117987,0.00440214840342,873929.157173,742583.676209,149210.940791,9999450.01799,100000064.638,430.992658784
74,0.810081325277,0.00402415507354,904355.261643,747170.31568,148543.669319,9999462.60896,100000042.502,443.887687515
75,0.81130617779,0.00443339691516,903266.265633,661197.360856,131810.287442,9999449.11023,100000073.998,412.918972732
76,0.808011094098,0.00500786297404,900626.197058,729435.589542,127929.190456,9999459.58462,100000070.559,406.88226526
77,0.811818652893,0.00501892272974,850625.197782,659183.620311,132942.405262,9999474.91114,100000089.599,408.801251057
78,0.816128334652,0.00488730966304,932258.558374,650473.014784,128410.282508,9999466.08823,100000111.556,393.337152669
79,0.814476793004,0.00515016748896,953823.782443,681620.239669,113056.361742,9999480.67064,100000163.29,376.354435174
80,0.813672924854,0.0053226827277,900860.224371,677015.087188,123406.886418,9999497.32451,100000168.997,378.848912125
81,0.817581550822,0.00502964894799,831187.198553,710048.559646,124151.803755,9999443.44569,100000155.846,381.670366778
82,0.814366825662,0.00524989260739,805864.947434,689855.882846,129064.745319,9999494.2679,100000145.774,392.897901181
83,0.811223865084,0.00541109939733,781733.400486,718369.917489,136379.800322,9999510.16412,100000128.897,398.384771549
84,0.812542459987,0.0059614341153,843725.572948,757344.714984,143486.53004,9999516.80272,100000120.126,389.023279406
85,0.808546703097,0.00624193104422,837174.108599,774963.529488,147498.519463,9999523.37961,100000106.209,390.959966993
86,0.819356327926,0.00577723400601,915043.122732,797821.305999,140917.100158,9999497.64005,100000129.381,372.503115878
87,0.815999784956,0.0057466111328,904686.140392,786263.237233,136147.222959,9999488.07728,100000164.302,368.577457729
88,0.815958158944,0.00644538216415,893669.770891,813537.146384,131019.898871,9999493.35831,100000170.769,357.099669812
89,0.816687123481,0.00632658083184,934130.386627,808147.130391,124871.316973,9999461.59956,100000159.517,347.435866146
90,0.820870771045,0.00575518451679,908652.613902,830659.320237,110113.710375,9999494.06728,100000187.371,340.145276863
91,0.820620314743,0.00592713491506,953839.979539,819648.648028,106550.890129,9999510.76071,100000179.602,329.862861943
92,0.818199452077,0.00553885582011,1080386.35813,894759.001266,110464.826964,9999453.11773,100000115.406,342.976949107
93,0.81594158404,0.00578340066141,1110006.89079,908639.982231,102742.910189,9999458.08634,100000081.463,341.87860221
94,0.818824966013,0.00590656052629,1080052.90393,935733.05209,99801.0826688,9999470.84393,100000108.297,327.621569913
95,0.822970809023,0.00551389605101,1200040.18794,981686.455901,90328.448852,9999393.03102,100000106.198,313.287357903
96,0.819672195643,0.00588627797484,1205356.37149,989820.021904,86815.859447,9999405.10837,100000088.265,300.657781549
97,0.820524947363,0.00619682281737,1176215.4793,939467.896158,77290.5463316,9999426.24268,100000043.787,291.1752982
98,0.815719543433,0.00568037312394,1229241.03691,913874.299522,72683.6432119,9999441.73178,99999995.4904,300.092554057
99,0.813634370249,0.00595911465596,1309615.52353,917671.833967,85521.6287314,9999450.19741,99999967.6303,313.925496062
100,0.820453029989,0.00496994013827,1331259.9318,932229.248976,82690.9507026,9999484.60621,99999912.0575,323.590426391
101,0.820689872908,0.00555838958679,1336152.77058,868154.658597,83646.1359065,9999528.9814,99999927.1173,310.608099818
102,0.817179832355,0.00581643152948,1333583.73538,945826.829713,89217.9439211,9999528.09969,99999937.1955,324.567066437
103,0.814293724349,0.00578088854881,1265657.1657,976569.435731,94798.5722949,9999493.9739,99999927.2045,340.389570787
104,0.813583866841,0.0054070248929,1245512.22801,942512.192243,99094.2001617,9999563.87547,99999954.9706,356.529715582
105,0.815690953907,0.00552342264317,1267885.70839,967880.418791,110892.540213,9999556.88541,99999972.0182,369.181197123
106,0.812116346655,0.00582672132324,1254147.20596,957971.791374,118393.597533,9999563.08335,99999958.497,374.24274965
107,0.808956466877,0.00606777354998,1354050.29166,930562.347744,121062.387146,9999585.97213,99999980.7029,367.273757584
108,0.811856082634,0.00606830308723,1342206.55355,949172.981392,117857.357404,9999616.41147,99999987.1846,361.811323503
109,0.815180991723,0.00601684025769,1374405.74213,987918.621048,126988.416612,9999606.74875,99999983.2136,361.692746588
110,0.813390154661,0.00590482049519,1404348.57465,977238.663679,142723.569624,9999593.39959,99999950.9541,384.421196365
111,0.809868084975,0.00606094412667,1365138.72691,925014.837172,127417.154686,9999563.73251,99999919.6042,362.58596735
112,0.807744930548,0.0062285579447,1297069.97883,888163.841946,133782.996745,9999578.31848,99999928.453,369.243164396
113,0.80569272314,0.00605948382858,1334901.71034,946321.628659,134707.774809,9999627.45658,99999995.7876,373.188065837
114,0.80560215305,0.00578113296236,1383977.74871,986957.917527,142848.659455,9999597.68777,99999952.2518,397.137246655
115,0.80850737363,0.00520209069406,1578536.24919,1092813.38791,129452.584923,9999618.62513,99999907.1596,398.092253844
116,0.807892558706,0.00531364310483,1585031.97972,1085681.62505,131081.237835,9999672.96101,99999923.806,409.896806461
117,0.803718343762,0.00559288807318,1686259.74993,1133649.19561,136883.933316,9999634.15962,99999917.9771,420.587544882
118,0.801957352958,0.00572782680658,1724973.74529,1072442.71376,141309.625302,9999686.50669,99999930.6741,408.917456191
119,0.799270122466,0.00604702062275,1730323.60388,1062087.93366,141001.293717,9999676.20092,99999869.5391,404.675466106
120,0.808494688703,0.00579455686828,1753295.2727,1083906.4914,129571.960983,9999699.64032,99999852.999,384.160367528
121,0.81353936899,0.0057678001885,1872300.92422,1142731.64132,132958.346458,9999626.26356,99999842.9698,372.229579041
122,0.812972427793,0.00624744287917,1956706.13346,1270082.98106,130790.047702,9999497.67412,99999851.2115,365.829171097
123,0.814574582357,0.00611751902141,2119390.41861,1404981.0116,137267.595949,9999496.99368,99999872.1225,370.290117018
124,0.819172480002,0.00565472366738,2056669.14357,1420626.54975,122787.16464,9999452.02276,99999781.7995,364.007135832
125,0.817204286096,0.00554188214145,1994747.61332,1491634.38435,119020.719958,9999424.02828,99999712.4175,358.844494426
126,0.812195049133,0.00641412554673,1882036.60511,1341528.6934,125650.073612,9999400.66405,99999720.6524,358.108181774
127,0.811130820572,0.00617639564809,2009833.6802,1339018.88469,128530.434866,9999407.06195,99999667.4234,370.469002628
128,0.81082875079,0.00623303299326,1996605.32489,1271803.0141,116942.846114,9999390.7724,99999688.8945,359.110972807
129,0.81125501692,0.00582511939518,1971822.76272,1259348.61611,119228.894776,9999354.85454,99999721.1771,372.249935584
130,0.807256056121,0.00608962349454,1920965.3717,1191039.62304,133802.683455,9999377.90041,99999742.9025,395.523309248
131,0.811155920589,0.00613650596018,1942553.73494,1145108.1393,132436.633432,9999461.89053,99999732.5718,391.635058861
132,0.811264594019,0.00587713108707,1882172.10965,1098313.5705,132937.511382,9999414.34828,99999651.1208,389.719308889
133,0.810067570641,0.00608804350997,1839887.70796,1160479.48155,132514.323554,9999428.14897,99999666.3217,386.154513788
134,0.812306082714,0.00582876769737,1898916.20626,1176961.51661,114355.818595,9999335.29683,99999714.978,372.215752797
135,0.81196172009,0.00592159795584,1777474.32378,1177196.07334,111764.15175,9999290.19303,99999705.0607,372.104497285
136,0.814826024256,0.00542562284398,1854063.50542,1160905.14412,124985.747823,9999285.90826,99999685.8864,398.583883691
137,0.808937336697,0.00594956925905,1856228.26181,1098486.03441,135741.759488,9999267.65379,99999639.3199,397.091405265
138,0.808751345158,0.0057268530174,1820910.68189,1081268.45758,147464.261818,9999347.33185,99999667.062,417.294304457
139,0.807615691081,0.00551912059886,1830996.97919,1037985.79215,152286.37903,9999334.39297,99999643.9506,418.900296754
140,0.80826543898,0.00533650035319,1835688.05449,923608.273163,154493.670544,9999366.3016,99999563.9006,417.579872718
141,0.803737820232,0.0056910510983,1843381.10328,919828.884226,161709.310116,9999389.1324,99999577.6331,427.829431047
142,0.803966080212,0.00574588067787,1900560.52302,964549.967042,162071.098514,9999367.06588,99999467.424,431.657428079
143,0.797716588741,0.00573276264724,1810771.62567,987435.172574,170818.968921,9999352.98239,99999471.7655,432.159394454
144,0.802588535883,0.00514836671421,1906070.97991,1030644.52647,175112.896166,9999306.38682,99999431.2447,453.628768109
145,0.801227738169,0.00532538058781,1857125.74412,1019305.61587,187900.962971,9999316.22457,99999453.2319,466.247764664
146,0.802526142082,0.00558803594958,1892805.87466,971071.463414,169840.817762,9999234.8216,99999509.1183,450.52174915
147,0.798857891297,0.00542352882219,1907138.421,1023218.78978,174909.875047,9999230.41312,99999546.424,468.219566586
148,0.797432417113,0.00477079466752,2050105.94423,1004263.92711,144345.309364,9999257.59597,99999486.6724,453.689655516
149,0.801966385909,0.00496121681962,2065905.53337,1083850.88435,138208.560896,9999311.9806,99999438.2916,455.611353095
150,0.801543120541,0.00483369763611,2142856.22971,1107325.46281,138695.964712,9999365.89187,99999365.5134,456.065925777
151,0.808056775032,0.00467693529976,2066919.25125,1165533.42357,130705.73154,9999417.21469,99999336.2037,442.115107395
152,0.809589682032,0.00495361995691,2180325.02502,1107696.16841,134088.040462,9999507.6455,99999328.8985,435.21906541
153,0.806281264305,0.00512625760648,2205186.9188,1204290.71475,135463.873116,9999520.43937,99999289.5429,438.745644707
154,0.80895811251,0.00470042198203,2286509.77702,1147819.74875,142739.560523,9999482.40974,99999322.9399,448.385408904
155,0.809702915596,0.00482076597512,2180482.25278,1135519.95017,140677.852108,9999490.43986,99999369.4635,434.692587436
156,0.809438204909,0.00488267560825,2165133.27478,1164797.80035,153405.087126,9999574.39924,99999379.8973,443.411438933
157,0.81208188868,0.00493874986225,2030953.69249,1200998.63655,155044.11189,9999560.6176,99999448.6051,435.182567425
158,0.812024739335,0.00482510101955,1999583.86835,1138211.12104,143190.812832,9999596.05196,99999449.4148,425.750398009
159,0.809814013459,0.00464857830758,2063212.86547,1204625.55122,141762.814604,9999641.46826,99999452.9758,440.618024598
160,0.804843066099,0.00510652395615,1975632.31718,1253203.30546,145536.019106,9999715.02409,99999453.2334,449.599096545
161,0.805144223219,0.00517633343265,2035600.34871,1245192.89075,144882.347738,9999675.95874,99999460.7672,447.92329065
162,0.804666321396,0.00487649907111,2115131.93984,1264219.09445,144833.578459,9999696.20453,99999497.2547,457.24257016
163,0.805011631894,0.0046089105331,2045889.76265,1285542.09451,157185.335787,9999676.29979,99999490.7934,472.151765796
164,0.805846612893,0.00538098819938,2110807.4998,1399934.04416,160565.103342,9999636.71839,99999495.8328,447.400118366
165,0.798072110476,0.00541766079613,1980780.29667,1419884.20323,161924.005307,9999590.00745,99999483.1447,454.0605472
166,0.797042253629,0.00513419598052,2003610.19316,1334869.85099,162719.326501,9999610.46042,99999425.8314,461.595001301
167,0.80052977667,0.00496173491708,1932196.6416,1353460.73736,163102.118944,9999604.72147,99999471.9357,466.151138257
168,0.804396253788,0.00474702451829,1866814.8898,1337147.77126,169260.959755,9999580.96359,99999460.6352,480.356838101
169,0.802595703029,0.0044498251926,1845600.09699,1512785.98351,169871.018175,9999545.86158,99999519.192,486.194489958
170,0.801416322854,0.00449374893408,1786365.92438,1465557.40194,163016.294065,9999508.32472,99999573.9955,480.724655032
171,0.805760294225,0.00427488848852,1720281.67747,1503600.1747,166448.107602,9999493.68726,99999552.1444,483.857082596
172,0.807454834675,0.00436926992319,1764937.04244,1487707.33443,162892.098693,9999523.2639,99999564.907,479.576633727
173,0.803831351568,0.00436247694312,1780638.95086,1498487.40802,155751.883295,9999494.19133,99999581.0879,472.250028014
174,0.80514077483,0.0044356769474,1772914.47581,1473112.83242,152104.190539,9999551.47982,99999574.2213,463.927282317
175,0.801601843811,0.00436532338896,1901269.70333,1505264.95214,151797.364977,9999590.88082,99999543.2663,476.859994379
176,0.800187439044,0.00451846380675,1942305.70365,1442500.64791,154831.739184,9999622.64714,99999501.2756,468.816346478
177,0.806871530646,0.00455471013645,1891644.54991,1342545.73038,147877.203157,9999526.11804,99999487.0473,452.642298504
178,0.810150870983,0.0043279236047,1980075.47761,1353059.95393,150006.2849,9999570.89177,99999445.2023,451.621335134
179,0.807169228217,0.00461595989326,1919922.30797,1414314.3498,161210.126899,9999515.2557,99999462.1013,450.72801785
180,0.80746700521,0.00420248644216,1945408.61232,1337822.58347,127877.112177,9999490.08799,99999428.4683,431.080713107
181,0.814543366662,0.00427394047513,1980328.40824,1326928.00297,129236.622977,9999514.03418,99999408.3121,418.381106363
182,0.812695724998,0.00425809191669,1955291.78407,1369215.91687,129905.6386,9999565.88757,99999393.8922,428.011111101
183,0.8137016063,0.00444167159366,1968247.78339,1331437.85235,137446.726486,9999626.72976,99999414.1514,428.8515622
184,0.813721505664,0.00472478371067,1832432.96292,1363529.8449,142734.247491,9999649.73135,99999439.782,417.113505007
185,0.810021658955,0.0055114634864,1878804.73315,1350600.98094,145542.386467,9999742.37287,99999417.9027,404.903279567
186,0.809923852577,0.00529748987193,1760570.59688,1399152.65701,140848.029371,9999726.23759,99999408.7551,405.514803187
187,0.80572066594,0.0049805904352,1806327.39922,1427955.61844,144819.055955,9999778.22792,99999381.077,427.481949532
188,0.80940445663,0.00417169915453,1864721.28296,1523060.40885,144893.269978,9999764.2805,99999397.1168,437.474611307
189,0.806969727316,0.00470321175516,1944522.51194,1560146.36172,144182.733277,9999784.72911,99999411.4354,429.605530263
190,0.812177681245,0.00524903242027,2131931.01496,1461475.54547,153587.241548,9999836.86812,99999427.7668,416.084787447
191,0.811569320843,0.00502117065658,2191069.7477,1498738.96421,160883.275932,9999860.54427,99999446.9036,428.257122303
192,0.812579175688,0.00493248568585,2140006.59093,1376353.55878,149289.002974,9999849.53141,99999464.8416,427.393947029
193,0.810231299898,0.00458325534472,2042180.69433,1486625.80546,148432.747733,9999899.58773,99999434.8321,431.427629556
194,0.802669726944,0.00505828568663,2096933.63333,1483061.74593,154032.70572,9999993.99376,99999470.8994,434.36166775
195,0.801471359667,0.00480259196561,2075215.99497,1354545.32551,148532.904421,9999998.93819,99999410.9687,438.909119456
196,0.80796827592,0.00475594907696,2027241.08568,1368047.53051,151849.069232,10000000.2521,99999405.0209,441.421588563
197,0.806248947767,0.00508410688071,2069197.20461,1271646.50952,147278.225321,9999955.49686,99999417.9258,422.777279172
198,0.807890842338,0.00503273550854,2111834.60011,1289554.7597,144321.504683,9999963.41234,99999444.9006,415.314122656
199,0.808530140172,0.00502051242674,2026068.34023,1246882.57469,148428.085805,10000065.3985,99999424.7713,418.797095381
200,0.812723109616,0.00426271802156,2126450.19105,1173301.5349,144519.319481,10000028.4493,99999445.5113,424.423662551
201,0.809517808165,0.00476855735059,2133947.19397,1226819.66744,144624.769847,10000065.8225,99999417.6077,423.9607388
202,0.810582877642,0.00461621161841,2201613.68621,1133695.39598,149684.432993,10000024.8367,99999443.1817,430.461880311
203,0.809017197089,0.00529892829245,2120053.61091,1109972.11165,155138.731723,9999994.84095,99999402.9823,423.947116494
204,0.805552309497,0.00575658625581,2105530.51584,1150830.9974,149855.536358,10000025.5174,99999414.6772,414.561870461
205,0.810253059001,0.00578655469373,2160955.98307,994507.553847,156784.13084,10000096.5501,99999312.3276,409.208033751
206,0.810215359432,0.00566012548162,2167869.44687,1035249.82366,149304.257069,10000168.6918,99999296.8659,409.783172066
207,0.802215726008,0.00583069626691,2310874.20774,1013365.92484,152129.767596,10000188.869,99999241.9923,416.237802062
208,0.805427498696,0.00602026156713,2218230.03075,982447.592675,155858.439465,10000131.1463,99999257.7762,414.198392408
209,0.807419832284,0.00527223233351,2303096.43012,926529.210913,140869.224413,10000169.6454,99999226.9027,415.589551384
210,0.810478549437,0.00554942464695,2355268.77329,988040.322096,133544.976322,10000196.4401,99999247.534,395.228543107
211,0.809834078002,0.0062377272424,2239914.64938,928461.710271,148052.254584,10000145.9425,99999245.8266,398.656850077
212,0.814002876242,0.00567565368905,2191508.06034,953412.01446,136041.503383,10000118.3694,99999282.6374,385.799365668
213,0.812553242719,0.00566991090428,2303317.01944,907811.994809,141323.602665,10000107.3904,99999287.3028,396.72920766
214,0.811640966027,0.00581107409558,2383008.05842,946292.352868,138849.303819,10000026.1396,99999288.1965,392.434471467
215,0.811593907687,0.0051944610164,2315346.20836,1064290.41028,136240.206938,10000036.3068,99999296.0896,400.453170857
216,0.810700871598,0.00559287978511,2278457.18175,1179277.8898,148503.121922,9999958.5718,99999323.8381,403.277350069
217,0.810501226433,0.00574495774601,2285360.4581,1206855.58115,148529.379238,9999926.74448,99999330.6099,396.175545493
218,0.811772485754,0.00593762707597,2324782.17343,1248448.41181,126883.458859,9999967.83503,99999316.4498,374.618987956
219,0.814360669827,0.00527098524527,2412391.04705,1326787.6777,128856.974253,9999891.48626,99999335.458,387.744283826
220,0.811921314674,0.00556411333415,2364592.86831,1238026.52241,130547.533638,9999874.44702,99999343.9279,383.698103431
221,0.812395206186,0.00572058484392,2416806.04311,1242584.18304,127980.926855,9999845.69797,99999369.6432,384.425587815
222,0.815581911751,0.0060433288357,2519592.09728,1245374.70863,116488.042705,9999895.42619,99999371.5187,364.231350406
223,0.815974572742,0.00559336487999,2427912.37428,1166573.0595,109484.050495,9999861.48671,99999341.5574,368.383052076
224,0.814168579624,0.0055720984532,2386872.6835,1225090.87675,97899.7750407,9999828.46265,99999335.6678,370.15835222
225,0.816531395146,0.00563328014974,2387747.02932,1185671.12103,91633.4394933,9999750.97295,99999402.0306,347.711891061
226,0.814379277193,0.00654678855186,2540683.51819,1113099.73839,97434.0642598,9999790.0914,99999421.2986,334.126965836
227,0.817222120812,0.00626937904725,2594828.30707,1114508.02962,117441.661778,9999846.2458,99999367.1602,343.654222906
228,0.81507870381,0.00656212279553,2780485.75322,1088338.72793,141021.477014,9999728.38893,99999410.1088,365.02730875
229,0.815318893671,0.00629586168039,2726870.45035,1146343.35314,140566.129906,9999683.7914,99999444.0886,367.50101368
230,0.814359582201,0.00601702463767,2737948.2532,1269579.26701,137923.998402,9999663.22042,99999515.1445,364.049553162
231,0.812347581161,0.00591245139793,2800504.60758,1347553.51498,140953.658363,9999623.58085,99999534.0403,378.904716572
232,0.817542586693,0.00549493796043,2961657.63107,1362569.24563,142750.275949,9999609.09713,99999545.5904,376.356447519
233,0.81431140984,0.00660105689592,2765970.13138,1364117.8755,141707.750544,9999550.39571,99999522.0838,362.883155322
234,0.811985685844,0.00717370161827,2724432.00131,1321816.72537,147511.891301,9999525.71921,99999508.4925,363.209914971
235,0.809992846222,0.00663950856298,2656235.73478,1407606.89679,159168.294083,9999599.93833,99999472.0653,382.233268665
236,0.809258189651,0.00618270391546,2718308.1025,1403331.38542,174669.448111,9999603.97934,99999427.9053,407.397453307
237,0.807993802391,0.00603120020119,2696419.88087,1373087.57454,181432.150286,9999568.52694,99999404.3587,410.019461075
238,0.812608654437,0.00627047689421,2668691.44988,1410411.4626,187278.162891,9999590.26888,99999379.3303,405.798276998
239,0.807882045938,0.00596478271387,2669634.36512,1411073.77293,195073.810487,9999539.09814,99999343.7746,422.320745172
240,0.81261048282,0.00607877422607,2604945.1843,1513993.10165,171138.642562,9999512.44679,99999367.3863,404.965340648
241,0.810521610875,0.00563107173708,2692663.98387,1541216.40883,185584.579223,9999599.40132,99999403.6802,428.351081724
242,0.806459034949,0.00573263941844,2706502.2783,1494390.55401,178249.734892,9999596.6798,99999389.1952,425.690673762
243,0.810699801445,0.00563264078099,2789476.20314,1606409.36856,184325.168701,9999571.15046,99999453.3203,429.177183675
244,0.806302360617,0.00577375542022,2802507.70406,1612662.15162,177290.19824,9999554.77848,99999497.3377,418.901817921
245,0.815556568644,0.00512331673592,2999666.16991,1578999.64848,205623.273536,9999489.72061,99999518.9077,446.307131899
246,0.814967442023,0.00514386779437,3121143.8266,1461343.4072,184433.521219,9999487.55037,99999460.402,435.366382472
247,0.808067309994,0.00573042723208,3146901.46138,1399417.30347,178784.187675,9999421.79796,99999434.4382,433.446909303
