gen,w_bar,w_var,k1_var,k2_var,f_var,mean_k1,mean_k2,mean_f
0,0.96536128148,0.00754429290558,167.292894076,127.678935492,94.7789837658,10000000.1733,99999999.8751,12.5976575707
1,0.94795442471,0.00972516678995,297.036971956,237.362183042,157.340785028,9999999.8394,100000000.561,14.4187763743
2,0.93432894473,0.0115828823277,410.857629783,355.898672113,218.515085231,9999999.93046,100000000.762,16.5132481099
3,0.927589245891,0.0114362145632,534.560692479,487.842527306,249.228056238,10000000.5929,100000001.212,18.0185789739
4,0.920431524557,0.0116641162411,690.159068598,644.78472163,323.148771383,10000000.0918,100000000.387,19.6258342679
5,0.917762969821,0.0111133602796,842.416228799,822.527442664,396.061603382,10000000.0129,100000000.339,22.0466578293
6,0.915419651265,0.0108096632072,971.571721192,927.961940108,427.768075474,9999999.0615,99999999.6626,23.3818524095
7,0.9185469452,0.00941693203004,1077.66203255,1069.97106899,456.855485933,9999998.02663,99999999.7614,24.4960851153
8,0.915998702792,0.00924191963496,1243.3508282,1239.11119675,521.559211798,9999998.6872,99999999.1819,26.1169187647
9,0.916140178076,0.00896053254712,1495.14293415,1378.51245659,504.970256047,9999999.861,100000000.479,26.2332113828
10,0.91481989619,0.0091522623222,1667.82925428,1538.0222562,545.808173218,10000001.2483,99999998.6677,28.087933844
11,0.912660685398,0.00877749805059,1910.31044231,1649.73764615,603.90537513,10000001.1573,99999997.6012,29.910997985
12,0.913477479061,0.00883283563973,2141.0788324,1819.87137586,624.66433504,10000002.706,99999998.5249,29.9075023832
13,0.910422675426,0.00909302327513,2350.4741594,2173.29068299,605.73373115,10000004.7434,99999999.4286,30.6566637647
14,0.920757653367,0.00636048383846,2480.13446356,2238.90067981,664.127566617,10000006.2185,99999997.4117,32.5061862769
15,0.922390218137,0.00582871951577,2705.10828518,2370.6255884,656.578284661,10000004.2909,99999997.5743,33.2958687226
16,0.923380896553,0.00580138180789,2840.7563841,2520.02600247,671.08360887,10000003.9356,99999996.2733,33.1953834958
17,0.924061401764,0.00559093607141,2783.78224015,2555.83738207,680.873864281,10000003.1713,99999996.283,33.2480368201
18,0.922526713611,0.00576140071965,2727.32924534,2653.48182195,704.797155062,10000003.1839,99999995.7344,34.3989120954
19,0.921886750948,0.0055760883833,2797.96169532,2859.44087943,660.55882786,10000004.6809,99999998.6415,34.8402001617
20,0.922846014348,0.00492104092654,2991.779773,3228.35398661,663.273522839,10000002.3941,99999998.6617,34.9777577506
21,0.919865214743,0.00553970646747,3147.52707433,3420.45486467,759.516049872,10000003.6912,99999999.8619,36.2343170746
22,0.921016695236,0.00491907959823,3337.44825585,3616.53974017,816.446587122,10000003.027,100000000.725,37.2766109313
23,0.919092533062,0.00522148330428,3238.42502155,3584.49668905,923.799746311,10000003.2091,100000000.189,39.318821982
24,0.918350929011,0.0059385092496,3642.88448094,3997.34740103,998.114971397,10000004.2326,100000000.284,38.5521178484
25,0.915016872106,0.00595289173189,3597.13351799,4452.56803601,999.449249682,10000004.2049,100000003.564,39.3933095274
26,0.912668577547,0.00630083503809,3666.40135189,4688.73076076,1023.09125178,10000009.0886,100000003.828,40.0495789708
27,0.915608411267,0.00535247562062,3990.36714258,4879.67670604,1075.2479567,10000011.0626,100000006.658,42.5344624894
