gen,w_bar,w_var,k1_var,k2_var,f_var,mean_k1,mean_k2,mean_f
0,0.930388766505,0.0164384184952,1570365.40595,1620996.04463,362456.992378,10000116.0646,100000071.941,178.603578282
1,0.881295915922,0.02208335534,2521646.9294,3143878.28287,748486.538838,10000009.6793,100000030.433,357.981444168
2,0.856068737475,0.0233480301477,4032259.19349,5083455.9704,1061756.44233,9999920.97389,99999913.2218,489.369861832
3,0.825789723968,0.0225687572054,5960833.31114,6440670.86839,1657110.48246,9999852.94513,99999918.5225,709.227741014
4,0.813839528478,0.0210910685601,8013580.274,8209986.85528,1997211.27097,10000015.2035,99999825.4956,836.23833512
5,0.797707869875,0.0193863340457,9497713.57424,10243161.5907,2267557.77658,9999980.38097,99999994.2953,977.092136681
6,0.788658147858,0.0175623031377,10822868.664,12014038.0791,2434640.82066,10000109.0834,99999948.9883,1098.71189273
7,0.794747526083,0.0188728002117,12789298.8312,12346741.8123,2793831.90545,10000198.7836,99999976.1684,1134.89603413
8,0.793266013989,0.017696945469,15247659.9546,14014197.6634,2913868.83394,10000098.2296,99999971.8004,1187.31102655
9,0.776828828053,0.0166304620783,16690885.4276,15876657.7093,3516498.21465,10000141.055,99999875.3151,1309.45623425
10,0.769352540131,0.0144396864793,16950814.1517,17164238.719,3479789.0862,10000152.3779,99999885.4457,1392.96925657
11,0.772419644198,0.0146018904236,20584234.8882,18644293.8095,3561843.66852,10000118.055,100000096.563,1406.55022313
12,0.774107403412,0.014221239498,22772980.6565,19969706.2626,3838890.50257,10000078.3562,100000047.651,1456.70052478
13,0.765257269823,0.0134178954918,22424478.2536,21651244.3679,3987779.68061,9999969.89656,100000153.747,1458.09068979
14,0.767014289218,0.0132699210226,26063260.3975,23575309.549,4375497.00217,10000126.7609,100000156.69,1527.90565802
15,0.758657859687,0.0110939713689,29165315.5142,26605965.1471,4139596.83115,10000017.4351,100000005.824,1621.27808063
16,0.752734959206,0.00981724008228,29490794.8517,28130697.5412,4663836.18413,9999916.39986,100000243.087,1766.45512348
17,0.75057633369,0.0102603276277,31563125.3342,30162670.2064,5069061.69416,10000005.4736,100000346.399,1781.87798023
18,0.747086853162,0.00904041213416,29024819.8626,29484303.2448,5186095.88917,9999815.84505,100000442.58,1874.04666211
19,0.742402573301,0.00876350564988,30067556.9113,31970575.5618,4591891.97494,9999694.25543,100000675.015,1699.76553068
20,0.749655119895,0.00890036286922,33909680.0675,35155624.8813,4816746.73169,9999330.25311,100000789.954,1726.20200727
21,0.748751747311,0.0080427148285,38801014.0625,38720856.1697,4357187.8115,9999226.80467,100000594.795,1769.35397576
22,0.745536457831,0.00797782057517,44390049.7035,39412959.8369,4550695.26082,9999384.92983,100000767.204,1778.1202012
23,0.742288233533,0.00731778821025,42592560.1997,40349636.6425,4017251.24793,9999292.45485,100000880.632,1705.13202641
24,0.737498950819,0.00667010387878,42713943.135,40861828.04,4432003.09071,9999950.16775,100000745.875,1804.52276194
