gen,k1,k2,f,w,paramsMuted
110251,10000169.3543,100000117.387,182.502182992,0.99998824269,f k1
111398,10000153.5947,100000145.185,175.193730361,0.999988555356,f k1 k2
112066,10000139.7252,100000165.534,175.193730361,0.999988555365,k1 k2
113345,10000139.7252,100000193.606,175.193730361,0.999988555364,k2
114206,10000129.0817,100000210.669,133.797326919,0.999990531184,f k1 k2
118342,10000149.4609,100000210.669,133.797326919,0.99999053117,k1
121617,10000173.9962,100000210.669,133.797326919,0.999990531153,k1
122190,10000154.295,100000210.669,133.797326919,0.999990531167,k1
122947,10000116.1509,100000214.528,126.688662691,0.999990912362,f k1 k2
127644,10000098.4624,100000193.289,126.688662691,0.999990912375,k1 k2
127672,10000098.4624,100000152.483,104.997496238,0.999992172206,f k2
127823,10000098.4624,100000129.344,104.997496238,0.999992172208,k2
129226,10000106.2494,100000125.106,105.886705873,0.999992117373,f k1 k2
130253,10000085.9248,100000133.301,69.2114724405,0.999994666718,f k1 k2
131344,10000086.5607,100000152.212,75.1189833387,0.999994210704,f k1 k2
132649,10000105.4658,100000175.868,55.6477198743,0.999995795686,f k1 k2
132659,10000080.1176,100000151.46,82.7699910326,0.999993648662,f k1 k2
132741,10000119.7922,100000116.426,85.9434527986,0.999993424287,f k1 k2
133508,10000109.7751,100000111.751,51.9763887195,0.999996122844,f k1 k2
137133,10000117.478,100000078.288,51.9763887195,0.999996122841,k1 k2
139053,10000083.8251,100000051.011,51.9763887195,0.999996122858,k1 k2
142429,10000081.3615,100000051.011,51.9763887195,0.999996122859,k1
143317,10000081.3615,100000030.489,14.9848556779,0.999999772103,f k2
145066,10000078.3519,100000030.489,14.9848556779,0.999999772103,k1
148581,10000102.3116,100000045.871,14.9848556779,0.9999997721,k1 k2
149540,10000066.8967,100000001.608,14.9848556779,0.999999772105,k1 k2
149811,10000066.8967,100000021.483,9.31628635884,0.999999993174,f k2
156349,10000066.8967,99999997.4888,6.30084924275,0.999999716634,f k2
159278,10000069.1446,100000026.468,26.0355702224,0.999998702345,f k1 k2
161168,10000071.2798,100000006.295,26.0355702224,0.999998702345,k1 k2
161311,10000053.2321,100000043.687,30.7661595827,0.999998204405,f k1 k2
162111,10000038.3091,100000043.687,3.2159878694,0.999998378788,f k1
165749,10000038.3091,100000043.687,20.4684141315,0.999999277326,f
168383,10000072.6924,100000043.687,23.1464496826,0.999999004528,f k1
170263,10000053.0211,100000060.675,36.3444563127,0.999997627262,f k1 k2
172426,10000060.3069,100000060.675,36.3444563127,0.999997627259,k1
174516,10000074.8064,100000101.858,41.1033794697,0.999997150227,f k1 k2
175690,10000096.5509,100000091.721,35.8200927132,0.999997680747,f k1 k2
179894,10000096.5509,100000091.721,18.4234552466,0.99999947585,f
181504,10000103.6456,100000125.006,81.5752688591,0.999993734407,f k1 k2
182104,10000094.3064,100000101.427,54.7237468246,0.999995877119,f k1 k2
182482,10000094.3064,100000106.284,54.7237468246,0.999995877119,k2
190201,10000062.4561,100000106.284,54.7237468246,0.999995877135,k1
190706,10000012.3868,100000106.284,67.0312547557,0.999994840258,f k1
193346,9999995.24062,100000089.442,67.0312547557,0.999994840268,k1 k2
195057,9999979.97372,100000070.419,83.6529865995,0.999993585804,f k1 k2
198308,9999979.97372,100000051.435,83.6529865995,0.999993585805,k2
203853,9999996.13227,100000038.875,93.8836551156,0.999992883749,f k1 k2
206046,10000013.2694,100000066.913,93.8836551156,0.999992883736,k1 k2
206603,9999998.61474,100000066.913,93.8836551156,0.999992883746,k1
209545,9999998.61474,100000061.35,93.8836551156,0.999992883746,k2
213754,9999991.47135,100000035.937,93.8836551156,0.999992883752,k1 k2
215055,10000019.7409,100000046.17,108.061358816,0.999991984573,f k1 k2
221209,10000049.3336,100000046.17,124.549377624,0.999991029969,f k1
222128,10000049.3336,100000045.047,130.126210915,0.99999072632,f k2
226014,10000049.3336,100000075.369,130.126210915,0.999990726318,k2
226604,10000049.3336,100000044.187,130.126210915,0.99999072632,k2
226889,10000034.4457,100000020.073,159.143891542,0.999989277168,f k1 k2
232387,10000034.4457,100000009.254,159.143891542,0.999989277169,k2
233874,10000034.4457,100000009.254,170.93021478,0.999988742308,f
236917,10000053.9183,100000034.011,192.700217564,0.999987821686,f k1 k2
237237,10000025.6383,100000034.011,192.700217564,0.999987821708,k1
238838,10000002.1465,100000032.808,230.031675118,0.999986410904,f k1 k2
241260,10000002.1465,100000027.297,230.031675118,0.999986410904,k2
242394,9999947.70904,100000011.572,233.854259284,0.999986276664,f k1 k2
243063,9999947.70904,100000047.239,232.035433203,0.999986340342,f k2
244210,9999960.28156,100000047.239,222.542299845,0.999986679123,f k1
244540,9999984.01179,100000034.041,188.04067163,0.999988012026,f k1 k2
245365,10000005.6235,100000034.041,193.780839486,0.999987778086,f k1
248280,9999977.23303,100000021.716,193.780839486,0.999987778109,k1 k2
253477,9999977.23303,100000021.716,169.826371235,0.999988791282,f
255236,9999970.0678,100000021.716,169.826371235,0.999988791287,k1
258724,9999975.96455,100000021.716,169.826371235,0.999988791283,k1
260754,9999957.76804,100000021.716,176.214217992,0.999988511285,f k1
263943,9999948.64503,100000031.925,190.239433394,0.999987921826,f k1 k2
265797,9999922.72378,100000020.669,214.811803529,0.999986963368,f k1 k2
267364,9999922.72378,100000010.848,195.684582426,0.999987701718,f k2
268140,9999891.00983,100000020.439,195.684582426,0.999987701742,k1 k2
271836,9999891.00983,100000018.892,226.141796753,0.999986549431,f k2
272910,9999906.91902,100000018.892,226.141796753,0.999986549418,k1
273467,9999924.53919,100000000.779,250.18518148,0.999985721543,f k1 k2
278171,9999924.53919,99999998.2229,244.724305167,0.999985903938,f k2
282252,9999924.53919,99999998.2229,250.445059736,0.999985712941,f
286597,9999914.2292,99999968.812,218.268835101,0.999986835326,f k1 k2
289198,9999898.41391,99999972.1938,218.268835101,0.999986835338,k1 k2
291620,9999914.53228,99999954.7277,218.268835101,0.999986835327,k1 k2
295506,9999914.53228,99999949.727,218.268835101,0.999986835327,k2
296772,9999908.72549,99999912.867,251.877324785,0.999985665679,f k1 k2
297241,9999908.72549,99999938.3824,251.877324785,0.999985665677,k2
298658,9999908.72549,99999938.3824,289.485353377,0.999984494265,f
299381,9999908.72549,99999961.848,304.320538359,0.999984065538,f k2
301423,9999908.72549,99999980.0775,293.525538471,0.999984375782,f k2
304343,9999921.19528,99999961.9778,262.327739647,0.99998532694,f k1 k2
306251,9999931.41807,99999961.9778,262.327739647,0.999985326932,k1
307167,9999922.3628,99999961.9778,245.682199353,0.999985871719,f k1
314297,9999902.84965,99999961.9778,245.682199353,0.999985871735,k1
314680,9999886.7827,99999961.9778,237.483808941,0.999986150781,f k1
315120,9999886.7827,99999961.9778,245.026421507,0.999985893798,f
317674,9999886.7827,99999971.5856,245.026421507,0.999985893797,k2
318269,9999886.7827,99999984.6945,265.034443246,0.999985240978,f k2
319080,9999894.93267,99999973.8598,253.418378907,0.999985615048,f k1 k2
321999,9999894.93267,100000022.822,253.418378907,0.999985615044,k2
322771,9999905.0433,100000034.456,253.418378907,0.999985615035,k1 k2
324177,9999910.96228,100000028.272,253.418378907,0.999985615031,k1 k2
327217,9999892.1148,100000035.447,242.275920061,0.999985986775,f k1 k2
330183,9999889.06686,100000035.447,245.632141143,0.999985873422,f k1
330681,9999889.06686,100000043.203,245.632141143,0.999985873422,k2
334210,9999898.28524,100000043.203,245.632141143,0.999985873414,k1
336612,9999917.79296,100000064.877,245.913231764,0.999985863958,f k1 k2
338603,9999917.79296,100000077.547,245.913231764,0.999985863957,k2
339008,9999938.70129,100000051.834,247.955969589,0.999985795603,f k1 k2
341672,9999938.70129,100000044.243,252.214688008,0.999985654538,f k2
344933,9999938.70129,100000044.243,295.639431935,0.999984314283,f
345897,9999933.48292,100000029.558,293.117402583,0.999984387666,f k1 k2
346392,9999921.32592,100000025.452,319.821333278,0.999983635252,f k1 k2
350567,9999934.22193,100000041.571,323.053790979,0.999983547656,f k1 k2
350638,9999948.32181,100000041.571,323.053790979,0.999983547644,k1
352461,9999948.32181,99999998.9405,298.636179377,0.999984227741,f k2
352486,9999946.45673,99999955.6879,270.312562041,0.999985075233,f k1 k2
352638,9999950.98969,99999955.6879,270.312562041,0.999985075229,k1
359681,9999937.93057,99999955.6879,270.312562041,0.99998507524,k1
362786,9999937.7547,99999955.6879,285.102422295,0.999984624281,f k1
364534,9999930.8519,99999931.7868,273.693608428,0.999984970452,f k1 k2
364925,9999938.77993,99999887.8629,299.669401105,0.999984198084,f k1 k2
368354,9999955.10357,99999899.2818,299.669401105,0.999984198069,k1 k2
369024,9999962.68498,99999943.2074,314.435152293,0.999983782774,f k1 k2
369958,9999972.2303,99999943.2074,352.612536222,0.999982778312,f k1
372455,9999952.30387,99999953.2548,375.727870236,0.999982212903,f k1 k2
374602,9999952.30387,99999941.9464,375.727870236,0.999982212904,k2
374731,9999953.64973,99999943.3438,392.165069221,0.99998182815,f k1 k2
376176,9999943.14018,99999943.3438,413.209473535,0.999981354756,f k1
376185,9999944.25886,99999943.3438,413.209473535,0.999981354755,k1
381317,9999959.95638,99999941.4052,413.209473535,0.999981354741,k1 k2
381551,9999952.53199,99999943.2908,428.877210582,0.999981015264,f k1 k2
381821,9999933.02748,99999943.2908,409.623725021,0.999981433978,f k1
383676,9999938.38354,99999953.5774,437.78513394,0.999980826897,f k1 k2
383976,9999955.66815,99999956.4542,400.725828447,0.999981633062,f k1 k2
384021,9999955.66815,99999956.4542,387.964917031,0.999981925165,f
384359,9999933.00748,100000008.283,372.40003058,0.999982292511,f k1 k2
384369,9999917.39049,99999988.8484,367.046179502,0.999982421827,f k1 k2
388123,9999920.48457,99999988.8484,381.021894721,0.999982087505,f k1
391126,9999938.33478,100000018.65,381.021894721,0.999982087487,k1 k2
393398,9999968.24142,100000009.368,375.78766745,0.99998221146,f k1 k2
394938,9999979.43781,100000009.368,401.134550933,0.99998162381,f k1
396784,9999939.03457,99999984.6007,401.134550933,0.999981623848,k1 k2
398438,9999942.47045,99999984.6007,401.134550933,0.999981623845,k1
398895,9999912.78263,99999984.6007,389.068553299,0.999981899624,f k1
398965,9999912.78263,99999997.7474,389.068553299,0.999981899623,k2
400304,9999901.17939,99999997.7474,389.068553299,0.999981899633,k1
404186,9999916.30043,99999981.5496,389.068553299,0.999981899621,k1 k2
409612,9999926.16641,99999992.3349,400.951836238,0.999981627983,f k1 k2
409786,9999912.58358,100000012.966,400.951836238,0.999981627993,k1 k2
417081,9999912.58358,100000009.848,385.317126971,0.999981986811,f k2
417174,9999896.68461,100000009.848,384.732496863,0.999982000476,f k1
418118,9999867.11436,100000023.657,352.671104288,0.999982776927,f k1 k2
418490,9999867.11436,100000029.601,369.152515781,0.999982370813,f k2
421856,9999890.1973,100000032.321,373.29333889,0.999982271123,f k1 k2
423563,9999882.8137,100000032.321,373.29333889,0.99998227113,k1
425999,9999856.00802,100000043.479,373.29333889,0.999982271153,k1 k2
427010,9999880.94345,100000044.476,329.638022026,0.999983371491,f k1 k2
427059,9999861.93678,100000044.476,330.760190236,0.999983341763,f k1
428058,9999852.47603,100000060.395,327.634593851,0.999983424825,f k1 k2
428267,9999849.19985,100000060.395,316.086582995,0.999983737406,f k1
431090,9999849.19985,100000082.386,316.086582995,0.999983737404,k2
432373,9999814.92734,100000082.386,318.798885554,0.999983663192,f k1
432885,9999815.42117,100000082.386,318.798885554,0.999983663192,k1
433050,9999815.42117,100000057.395,318.798885554,0.999983663194,k2
436178,9999804.60057,100000057.395,316.021023271,0.999983739245,f k1
443123,9999804.60057,100000053.533,317.866229364,0.999983688674,f k2
443159,9999804.60057,100000053.533,299.467577522,0.999984203975,f
443285,9999813.11931,100000053.533,312.672764611,0.99998383162,f k1
443734,9999813.11931,100000053.17,312.672764611,0.99998383162,k2
443819,9999813.11931,100000025.408,312.672764611,0.999983831622,k2
444896,9999807.03754,100000062.872,325.331542545,0.999983486477,f k1 k2
445954,9999807.03754,100000025.602,336.73356384,0.999983184853,f k2
446179,9999790.07344,100000040.135,313.999363812,0.999983794943,f k1 k2
446651,9999790.07344,100000058.873,326.01303374,0.999983468223,f k2
452427,9999775.53111,100000058.873,326.01303374,0.999983468236,k1
457019,9999762.52385,100000061.501,335.958966518,0.999983205114,f k1 k2
457362,9999762.52385,100000088.001,351.903543631,0.999982796306,f k2
459271,9999740.80025,100000071.138,372.858549494,0.999982281675,f k1 k2
461872,9999740.80025,100000063.583,417.155169266,0.999981268428,f k2
463209,9999740.80025,100000064.307,417.155169266,0.999981268428,k2
463864,9999740.80025,100000064.307,437.420903077,0.999980834706,f
464730,9999740.80025,100000064.307,414.197070994,0.999981333212,f
468211,9999741.59844,100000088.925,420.874155003,0.999981187522,f k1 k2
469047,9999769.87687,100000088.925,437.239694303,0.99998083848,f k1
469936,9999769.87687,100000093.927,437.239694303,0.999980838479,k2
470908,9999768.77038,100000093.927,437.239694303,0.99998083848,k1
471304,9999749.14596,100000118.879,435.950623888,0.999980865584,f k1 k2
472331,9999751.69001,100000123.931,453.226952718,0.999980508042,f k1 k2
474150,9999751.69001,100000121.978,472.352808086,0.999980125465,f k2
478545,9999723.86853,100000121.978,472.352808086,0.99998012549,k1
478764,9999723.86853,100000129.637,476.133749813,0.999980051423,f k2
479222,9999692.28853,100000129.637,487.964551941,0.99997982289,f k1
479339,9999667.18588,100000123.663,511.777049889,0.999979376886,f k1 k2
480287,9999658.43537,100000114.098,511.777049889,0.999979376895,k1 k2
480356,9999642.1022,100000093.947,511.777049889,0.999979376912,k1 k2
486335,9999643.33612,100000093.947,474.300302024,0.999980087354,f k1
488824,9999652.979,100000101.226,484.315174937,0.999979892923,f k1 k2
489819,9999671.15213,100000068.053,503.811603668,0.99997952407,f k1 k2
492184,9999708.53844,100000073.643,478.554613304,0.999980004282,f k1 k2
493449,9999700.20744,100000080.956,478.554613304,0.999980004289,k1 k2
493980,9999700.20744,100000063.776,478.554613304,0.99998000429,k2
494513,9999714.62954,100000040.931,478.554613304,0.999980004279,k1 k2
497065,9999708.90055,100000040.931,478.554613304,0.999980004284,k1
497545,9999708.90055,100000040.931,491.031369845,0.999979764407,f
505231,9999708.90055,100000035.775,491.031369845,0.999979764407,k2
508819,9999682.37824,100000040.526,482.974823255,0.999979918722,f k1 k2
514475,9999682.37824,100000071.574,482.974823255,0.999979918719,k2
517348,9999682.37824,100000077.982,482.974823255,0.999979918719,k2
518702,9999671.47827,100000077.982,482.974823255,0.999979918729,k1
522136,9999657.57376,100000057.252,482.974823255,0.999979918743,k1 k2
524889,9999657.57376,100000083.306,454.69093315,0.999980478368,f k2
525282,9999654.71464,100000053.725,478.52262793,0.999980004955,f k1 k2
529252,9999654.71464,100000053.725,462.352883232,0.999980323913,f
530183,9999664.0257,100000047.863,440.619626351,0.999980767876,f k1 k2
532839,9999651.32749,100000047.863,421.660204085,0.999981170585,f k1
533087,9999655.20056,100000048.297,412.980587973,0.999981360046,f k1 k2
533574,9999655.20056,100000062.729,412.980587973,0.999981360045,k2
533831,9999655.20056,100000068.115,412.980587973,0.999981360044,k2
535062,9999649.85067,100000068.115,412.980587973,0.999981360049,k1
536008,9999663.62209,100000068.115,378.719772922,0.999982142089,f k1
538289,9999663.62209,100000051.807,354.940875832,0.999982720256,f k2
538847,9999663.62209,100000051.807,320.238268699,0.999983624135,f
540229,9999598.40957,100000051.807,329.063498578,0.999983386996,f k1
541248,9999601.79502,100000051.807,384.953206415,0.99998199558,f k1
542663,9999589.30622,100000007.505,384.953206415,0.999981995595,k1 k2
543125,9999589.30622,99999998.3828,384.953206415,0.999981995596,k2
543551,9999578.89939,99999981.4203,360.359346904,0.999982585832,f k1 k2
546038,9999563.89983,99999992.4002,349.263542174,0.999982863109,f k1 k2
548417,9999520.28677,99999992.4002,349.263542174,0.999982863147,k1
548933,9999541.71941,99999987.9341,321.130775373,0.999983600017,f k1 k2
551168,9999527.33267,100000014.935,321.130775373,0.999983600027,k1 k2
553879,9999507.55431,100000014.935,321.130775373,0.999983600044,k1
554297,9999506.53231,100000025.247,320.155446039,0.999983626524,f k1 k2
557055,9999528.38593,100000035.691,320.155446039,0.999983626504,k1 k2
563517,9999548.38956,100000035.691,320.155446039,0.999983626487,k1
564417,9999548.38956,100000004.431,319.71689739,0.999983638417,f k2
565272,9999550.57982,99999971.2868,319.71689739,0.999983638418,k1 k2
566523,9999572.17526,99999994.2273,313.825568151,0.999983799935,f k1 k2
567932,9999572.17526,99999994.2273,302.445526051,0.999984119066,f
568376,9999572.17526,99999994.2273,312.505969877,0.999983836455,f
569049,9999567.34944,99999998.3286,312.505969877,0.999983836459,k1 k2
572360,9999567.34944,100000029.729,295.661046345,0.999984313973,f k2
572968,9999550.69745,100000070.093,295.661046345,0.999984313984,k1 k2
574521,9999550.69745,100000061.252,295.661046345,0.999984313985,k2
576839,9999550.69745,100000061.252,328.491062041,0.999983402264,f
578103,9999566.80207,100000059.715,333.167144315,0.999983278495,f k1 k2
579568,9999566.80207,100000070.808,333.167144315,0.999983278494,k2
581140,9999555.2571,100000055.51,323.736079181,0.999983529588,f k1 k2
581305,9999555.2571,100000038.475,323.736079181,0.999983529589,k2
582709,9999591.13464,100000038.475,338.417672029,0.999983141201,f k1
583238,9999564.77546,100000038.475,332.474017477,0.999983296753,f k1
583376,9999559.58565,100000018.437,332.474017477,0.999983296759,k1 k2
586554,9999556.74985,100000018.437,327.281353976,0.999983434512,f k1
588117,9999556.74985,100000005.785,327.281353976,0.999983434513,k2
591806,9999557.77902,99999970.4317,327.281353976,0.999983434515,k1 k2
592154,9999557.77902,99999990.2978,347.603701938,0.999982905213,f k2
592992,9999560.04925,100000002.707,351.717097184,0.999982801182,f k1 k2
593551,9999560.04925,100000000.687,351.717097184,0.999982801183,k2
594523,9999531.87478,99999988.5176,341.520207793,0.99998306096,f k1 k2
600526,9999542.71648,99999988.5176,341.520207793,0.99998306095,k1
600734,9999542.71648,99999988.5176,350.326528341,0.999982836254,f
601179,9999562.76163,100000005.884,350.326528341,0.999982836235,k1 k2
602862,9999547.06693,99999987.1758,350.326528341,0.99998283625,k1 k2
606719,9999539.50397,99999987.1758,352.117128093,0.999982791138,f k1
607776,9999547.12833,99999995.4724,343.057605396,0.999983021378,f k1 k2
607970,9999547.12833,99999995.3493,343.057605396,0.999983021378,k2
608642,9999547.12833,100000003.15,360.62858807,0.999982579218,f k2
612086,9999520.2479,100000003.15,360.62858807,0.999982579242,k1
614217,9999523.82372,100000003.15,360.62858807,0.999982579239,k1
614612,9999501.44871,100000012.112,385.446620022,0.999981984156,f k1 k2
614991,9999496.21223,100000012.112,385.446620022,0.999981984161,k1
615400,9999518.82179,100000035.467,387.464061445,0.999981937176,f k1 k2
616308,9999518.82179,99999997.659,382.375833845,0.999982056018,f k2
617209,9999522.42464,100000011.614,399.344181264,0.999981664695,f k1 k2
621045,9999522.42464,100000004.678,399.344181264,0.999981664695,k2
623547,9999489.70273,99999963.3085,412.182431765,0.999981377793,f k1 k2
623980,9999511.25438,99999945.7527,436.222865421,0.999980860089,f k1 k2
624496,9999516.32582,99999945.7527,432.741847472,0.999980933532,f k1
627475,9999536.312,99999945.7527,432.741847472,0.999980933514,k1
628361,9999536.84207,99999945.7527,432.741847472,0.999980933514,k1
628903,9999545.83493,99999949.2704,432.318391672,0.999980942474,f k1 k2
628981,9999551.63859,99999971.3504,445.031351868,0.999980676383,f k1 k2
629779,9999551.63859,99999971.3504,429.521212899,0.999981001897,f
630227,9999551.63859,99999993.4513,470.579759485,0.999980160567,f k2
631069,9999534.41375,100000005.776,456.933566752,0.99998043305,f k1 k2
632146,9999526.35403,100000005.776,456.933566752,0.999980433058,k1
638902,9999529.70717,100000005.776,456.933566752,0.999980433055,k1
639009,9999543.26623,100000015.468,447.311490372,0.999980629345,f k1 k2
641617,9999543.26623,100000015.468,441.357482572,0.999980752614,f
645445,9999516.95106,100000015.468,460.727734128,0.999980356622,f k1
645970,9999477.32898,100000015.468,449.771439021,0.999980578881,f k1
646565,9999437.32518,100000019.163,412.976996986,0.999981360324,f k1 k2
647837,9999426.26104,100000015.897,412.976996986,0.999981360334,k1 k2
651328,9999432.79357,99999970.9683,412.976996986,0.999981360332,k1 k2
651629,9999415.15414,99999970.9683,412.976996986,0.999981360348,k1
652238,9999440.34244,99999974.5019,432.760672084,0.9999809332,f k1 k2
652546,9999427.53865,99999974.5019,432.760672084,0.999980933212,k1
652679,9999405.62474,99999956.2843,432.760672084,0.999980933233,k1 k2
653269,9999405.62474,99999956.2843,431.430040473,0.99998096144,f
653463,9999436.1995,99999946.6336,414.579160583,0.999981325108,f k1 k2
653526,9999391.42763,99999914.0993,415.186401744,0.999981311831,f k1 k2
655878,9999391.42763,99999914.0993,393.914941659,0.999981788492,f
659327,9999353.6809,99999914.0993,393.914941659,0.999981788526,k1
661407,9999353.6809,99999889.0206,400.717460583,0.999981633798,f k2
662956,9999344.2308,99999884.4682,415.665023338,0.999981301388,f k1 k2
664595,9999341.80097,99999874.5274,409.388045071,0.999981439744,f k1 k2
666747,9999341.00636,99999856.7551,387.54995381,0.999981935355,f k1 k2
666780,9999336.68695,99999879.1355,390.431244493,0.999981868651,f k1 k2
674675,9999312.18116,99999867.6046,401.616601019,0.99998161355,f k1 k2
679257,9999319.51639,99999837.9904,401.283766325,0.999981621051,f k1 k2
679279,9999318.6129,99999821.1174,380.638903142,0.99998209708,f k1 k2
679686,9999324.28961,99999805.6264,360.735719307,0.99998257679,f k1 k2
682819,9999365.39439,99999805.6264,366.062440948,0.999982446259,f k1
684919,9999365.39439,99999805.6264,408.447216476,0.999981460618,f
692588,9999365.39439,99999785.3243,408.447216476,0.99998146062,k2
697736,9999365.39439,99999785.3243,420.06018777,0.999981205544,f
699526,9999365.39439,99999785.3243,446.687020557,0.999980642391,f
701681,9999367.52662,99999785.3243,446.687020557,0.999980642389,k1
702598,9999365.43303,99999782.9533,446.687020557,0.999980642391,k1 k2
702847,9999398.39725,99999743.907,437.787587001,0.999980827355,f k1 k2
702865,9999398.39725,99999784.4323,437.787587001,0.999980827352,k2
707677,9999375.57777,99999784.4323,421.539915983,0.99998117346,f k1
708821,9999356.85767,99999793.7895,419.51234185,0.99998121745,f k1 k2
711032,9999360.4589,99999804.3124,414.81723982,0.999981319964,f k1 k2
713554,9999360.4589,99999806.8092,444.31291114,0.999980691437,f k2
715384,9999381.90689,99999819.8456,444.31291114,0.999980691416,k1 k2
715792,9999390.29417,99999833.0774,444.31291114,0.999980691407,k1 k2
719429,9999390.29417,99999827.2921,444.31291114,0.999980691408,k2
722759,9999390.29417,99999787.8879,440.808348677,0.999980764213,f k2
724461,9999431.19918,99999796.7535,431.854970406,0.999980952415,f k1 k2
730878,9999441.75658,99999804.0945,431.854970406,0.999980952404,k1 k2
733423,9999441.75658,99999776.3414,431.854970406,0.999980952407,k2
735566,9999442.09828,99999776.3414,431.854970406,0.999980952406,k1
743599,9999442.09828,99999775.4006,433.213536281,0.999980923633,f k2
746364,9999442.09828,99999775.4006,423.9634317,0.999981121072,f
749180,9999419.57976,99999775.4006,423.9634317,0.999981121092,k1
750994,9999419.57976,99999776.299,437.824973399,0.999980826549,f k2
751431,9999402.3623,99999722.2336,438.645979938,0.999980809372,f k1 k2
751915,9999432.16888,99999744.5266,430.382626608,0.999980983688,f k1 k2
751919,9999413.75685,99999753.9908,430.382626608,0.999980983704,k1 k2
752312,9999413.75685,99999772.0124,401.093251114,0.99998162527,f k2
752698,9999444.3135,99999750.1224,401.093251114,0.999981625244,k1 k2
756297,9999444.3135,99999750.1224,403.971274255,0.999981560492,f
