gen,k1,k2,f,w,paramsMuted
836321,9999896.2493,100000152.396,12.4253701681,0.999934850583,k1 k2
842543,9999880.88779,100000136.723,13.5176883195,0.999874004623,f k1 k2
843412,9999875.55299,100000136.723,13.5176883195,0.999874005065,k1
843861,9999890.83414,100000152.871,13.5176883195,0.999874003681,k1 k2
844354,9999889.89782,100000152.871,13.5176883195,0.999874003759,k1
845667,9999880.54962,100000152.871,13.5176883195,0.999874004534,k1
851317,9999848.89739,100000152.438,4.27530856297,0.99906880083,f k1 k2
851685,9999860.54003,100000181.599,9.64702384673,0.999998237476,f k1 k2
853128,9999860.54003,100000168.144,9.72124733202,0.999998908461,f k2
853598,9999860.54003,100000168.144,10.7925158873,0.999992021126,f
857330,9999860.54003,100000156.931,10.7925158873,0.999992021147,k2
864224,9999832.405,100000128.304,14.0787517344,0.999837431244,f k1 k2
864682,9999812.13041,100000106.254,14.0787517344,0.999837433338,k1 k2
866506,9999795.88942,100000106.254,14.0787517344,0.999837434871,k1
870652,9999827.0146,100000120.59,14.0787517344,0.999837431816,k1 k2
871893,9999827.0146,100000133.104,14.0787517344,0.999837431713,k2
876355,9999803.63437,100000133.389,14.0787517344,0.999837433917,k1 k2
878318,9999809.3217,100000127.119,15.0192526436,0.999769546661,f k1 k2
887946,9999808.0977,100000124.849,10.4062477226,0.999997830233,f k1 k2
888456,9999808.0977,100000089.278,10.4062477226,0.999997830266,k2
897356,9999829.67573,100000089.278,10.4062477226,0.999997830034,k1
901338,9999802.77407,100000074.609,10.4062477226,0.999997830337,k1 k2
904546,9999815.13623,100000093.538,10.4062477226,0.999997830187,k1 k2
908951,9999815.13623,100000087.745,10.4062477226,0.999997830192,k2
909934,9999826.95403,100000087.745,10.4062477226,0.999997830065,k1
910357,9999827.00394,100000087.745,10.4062477226,0.999997830064,k1
917302,9999827.00394,100000077.664,10.4062477226,0.999997830074,k2
917599,9999825.8289,100000077.664,10.4062477226,0.999997830086,k1
932677,9999838.02529,100000068.55,7.99594088649,0.999932514968,f k1 k2
934090,9999847.11909,100000078.993,7.99594088649,0.999932515559,k1 k2
937073,9999847.11909,100000078.993,10.1988528716,0.999999470373,f
949989,9999840.56011,100000054.205,10.1988528716,0.999999470419,k1 k2
957820,9999840.56011,100000023.9,10.1988528716,0.999999470433,k2
964589,9999847.46415,100000027.892,10.1988528716,0.999999470395,k1 k2
965465,9999862.77742,100000027.892,10.1988528716,0.999999470313,k1
965507,9999861.58323,100000021.085,14.7584238388,0.999789115564,f k1 k2
966204,9999871.36503,100000021.085,7.86222603987,0.999922038276,f k1
966777,9999887.0323,100000023.299,28.0355599214,0.998492765061,f k1 k2
968845,9999883.90388,100000023.299,28.0355599214,0.998492765972,k1
970433,9999878.28751,100000011.977,17.6600660061,0.999546731721,f k1 k2
970622,9999892.1036,100000015.436,17.6600660061,0.999546729481,k1 k2
971863,9999892.1036,100000001.608,17.6600660061,0.999546729672,k2
972654,9999913.18021,100000022.885,22.5135259759,0.999070355475,f k1 k2
972870,9999871.8565,100000034.1,22.5135259759,0.999070364685,k1 k2
973344,9999871.8565,100000034.1,8.48197333503,0.999963296147,f
976957,9999871.8565,100000018.285,15.8623314181,0.999702864409,f k2
977722,9999851.33752,99999977.9182,15.8623314181,0.999702867488,k1 k2
978288,9999881.90767,99999977.9182,15.8623314181,0.999702863572,k1
979196,9999864.43464,99999987.6207,20.4207697005,0.999282364038,f k1 k2
982642,9999851.68933,100000006.667,12.1634524329,0.999947063445,f k1 k2
984423,9999851.68933,100000024.667,12.1634524329,0.999947063361,k2
997254,9999851.68933,100000008.186,12.1634524329,0.999947063438,k2
998785,9999851.68933,100000000.824,12.1634524329,0.999947063472,k2
999530,9999845.98137,100000000.824,12.1634524329,0.999947063778,k1
