gen,k1,k2,f,w,paramsMuted
109645,10000020.011,100000034.414,48.5580282777,0.999964364107,f k1 k2
109774,10000039.582,100000034.414,48.5580282777,0.99996436402,k1
116203,10000082.4808,100000034.414,48.5580282777,0.999964363829,k1
118415,10000091.4839,100000030.52,53.7146677394,0.999959668184,f k1 k2
123642,10000070.8673,100000036.47,76.1221804363,0.999941353998,f k1 k2
123883,10000084.7277,100000036.47,76.1221804363,0.99994135392,k1
124778,10000095.7384,100000036.47,45.9534632014,0.999966810594,f k1
128951,10000133.0341,100000036.47,45.9534632014,0.999966810433,k1
129309,10000136.1372,100000035.639,58.1664867275,0.999955768503,f k1 k2
131072,10000162.4475,100000057.695,58.1664867275,0.999955768364,k1 k2
134587,10000162.4475,100000057.957,32.4268431064,0.999980309024,f k2
137158,10000143.4713,100000085.446,30.1504698764,0.999982689757,f k1 k2
138446,10000169.8222,100000085.446,40.2521126539,0.999972343771,f k1
138971,10000139.2843,100000094.022,40.2521126539,0.999972343888,k1 k2
142401,10000120.2362,100000128.476,61.968598959,0.999952546478,f k1 k2
152444,10000120.2362,100000111.858,61.968598959,0.999952546486,k2
154244,10000120.2362,100000111.858,32.1422808712,0.999980605566,f
154374,10000115.4154,100000163.341,60.4365288752,0.999953833124,f k1 k2
154445,10000099.4249,100000163.341,50.6565066093,0.999962429198,f k1
161480,10000113.933,100000163.341,50.6565066093,0.999962429132,k1
164174,10000117.9889,100000168.121,50.6565066093,0.999962429111,k1 k2
168261,10000080.3061,100000165.823,59.1007445247,0.999954967934,f k1 k2
172087,10000082.9493,100000165.823,78.8909778246,0.999939299253,f k1
173014,10000082.3377,100000195.74,78.8909778246,0.999939299241,k1 k2
174410,10000064.5575,100000203.737,48.8966765289,0.999964049438,f k1 k2
176981,10000079.3395,100000223.873,49.6664894495,0.999963337844,f k1 k2
178615,10000067.1378,100000171.563,23.0852378622,0.999990108707,f k1 k2
182480,10000120.9067,100000171.563,23.0852378622,0.99999010858,k1
182708,10000120.9067,100000178.671,29.5179180562,0.999983354549,f k2
183065,10000110.138,100000178.671,29.5179180562,0.999983354582,k1
190493,10000102.1817,100000155.288,48.9212778854,0.999964026482,f k1 k2
190601,10000115.7881,100000155.288,43.6999543262,0.999968968638,f k1
192898,10000115.7881,100000155.288,43.5109757949,0.999969151355,f
195039,10000115.7881,100000155.288,17.4569930844,0.999995650204,f
198663,10000133.5528,100000174.685,25.3458592598,0.99998774856,f k1 k2
200011,10000133.5528,100000174.685,2.84260805616,0.999980287549,f
203746,10000145.1501,100000200.186,17.0058692217,0.999996053049,f k1 k2
204374,10000145.1501,100000203.711,40.8473439989,0.999971754861,f k2
205339,10000145.1501,100000182.488,40.8473439989,0.999971754868,k2
205638,10000145.1501,100000188.698,40.8473439989,0.999971754866,k2
205785,10000163.9996,100000199.815,49.2188956315,0.999963750636,f k1 k2
209476,10000218.8903,100000185.871,96.3746404976,0.999927199917,f k1 k2
210908,10000186.812,100000185.871,96.3746404976,0.999927200116,k1
211890,10000219.2873,100000206.403,74.0870626837,0.999942889914,f k1 k2
212052,10000233.1548,100000206.403,86.924019792,0.999933560757,f k1
213440,10000233.1548,100000243.516,86.924019792,0.999933560737,k2
218302,10000233.1548,100000270.572,86.924019792,0.999933560722,k2
222857,10000221.2377,100000270.572,86.924019792,0.999933560794,k1
223787,10000221.2377,100000270.572,139.037748711,0.999902593785,f
226021,10000202.2638,100000270.572,139.037748711,0.999902593918,k1
227529,10000202.2638,100000275.31,125.308313032,0.999909883578,f k2
229751,10000190.6551,100000275.31,142.76177168,0.999900703121,f k1
230278,10000189.1934,100000275.31,174.790604093,0.999885734318,f k1
232452,10000189.1934,100000264.452,199.259167388,0.99987560172,f k2
232801,10000221.0922,100000272.588,182.245489154,0.999882540833,f k1 k2
237602,10000202.7317,100000253.97,170.567369686,0.999887587928,f k1 k2
238334,10000199.1934,100000230.892,152.316907921,0.999896005192,f k1 k2
239445,10000154.7774,100000230.892,152.316907921,0.999896005514,k1
241886,10000145.2495,100000218.033,164.353563802,0.999890377734,f k1 k2
242645,10000155.469,100000218.033,164.353563802,0.999890377658,k1
244406,10000151.205,100000203.918,149.209065871,0.999897510097,f k1 k2
245792,10000151.205,100000207.537,175.072421435,0.999885612128,f k2
246780,10000173.8347,100000207.537,175.072421435,0.999885611958,k1
247771,10000181.7446,100000202.523,199.00654137,0.999875701546,f k1 k2
248815,10000181.7446,100000203.149,199.00654137,0.999875701546,k2
256634,10000197.8011,100000183.448,199.00654137,0.999875701435,k1 k2
258005,10000216.5927,100000180.453,199.00654137,0.99987570129,k1 k2
262691,10000216.5927,100000180.453,202.958840567,0.99987415196,f
264123,10000234.4354,100000180.453,202.958840567,0.99987415182,k1
268236,10000236.241,100000180.453,196.20088031,0.999876815135,f k1
268974,10000236.241,100000174.604,175.071090903,0.999885612088,f k2
271370,10000224.8514,100000150.636,163.01212105,0.999890989385,f k1 k2
271423,10000197.4752,100000123.382,177.285730571,0.999884654591,f k1 k2
272634,10000197.4752,100000126.346,177.285730571,0.999884654589,k2
272903,10000198.5793,100000155.278,177.25517956,0.999884667714,f k1 k2
276009,10000231.0127,100000182.359,156.89578641,0.999893827674,f k1 k2
276062,10000204.5064,100000182.359,156.89578641,0.999893827867,k1
278902,10000204.5064,100000213.224,156.89578641,0.999893827847,k2
279095,10000204.5064,100000213.224,166.052064833,0.99988960733,f
283699,10000204.5064,100000213.224,166.365693373,0.999889465782,f
285394,10000199.9128,100000233.051,166.365693373,0.999889465803,k1 k2
288865,10000199.9128,100000189.973,207.916461963,0.999872240656,f k2
291427,10000195.4518,100000189.973,207.916461963,0.999872240691,k1
291816,10000206.0115,100000198.498,161.871873658,0.99989151274,f k1 k2
292325,10000224.269,100000198.498,161.871873658,0.999891512605,k1
294077,10000227.446,100000205.638,161.871873658,0.999891512577,k1 k2
294757,10000203.9059,100000186.153,161.871873658,0.999891512764,k1 k2
296942,10000186.4973,100000186.153,172.414562822,0.999886773219,f k1
297815,10000176.5698,100000192.694,172.414562822,0.999886773289,k1 k2
298250,10000155.8685,100000143.996,187.481292378,0.999880356102,f k1 k2
298453,10000139.4401,100000126.496,214.772602553,0.999869654144,f k1 k2
300519,10000160.0158,100000126.496,214.772602553,0.99986965398,k1
303545,10000192.2023,100000126.496,237.001807506,0.999861680195,f k1
308339,10000212.5338,100000127.102,233.596245213,0.999862862972,f k1 k2
310652,10000200.9491,100000158.957,233.596245213,0.999862863042,k1 k2
310925,10000194.3487,100000148.661,227.731639464,0.999864931968,f k1 k2
311269,10000194.3487,100000148.661,226.073788669,0.999865524281,f
312916,10000194.3487,100000127.729,226.073788669,0.999865524297,k2
315005,10000194.3487,100000127.729,198.271472063,0.999875992212,f
315935,10000159.7945,100000117.844,196.646578779,0.999876638009,f k1 k2
317607,10000159.7945,100000118.41,196.646578779,0.999876638008,k2
318643,10000164.7237,100000123.498,172.229736908,0.999886854671,f k1 k2
319058,10000153.3728,100000123.498,172.488545754,0.999886741007,f k1
321846,10000118.0978,100000109.877,161.12340329,0.999891858363,f k1 k2
321929,10000118.0978,100000107.711,130.129368035,0.999907264859,f k2
323723,10000118.0978,100000108.475,130.129368035,0.999907264858,k2
326417,10000117.7084,100000108.475,130.129368035,0.999907264861,k1
329159,10000133.671,100000104.294,105.091523117,0.999921666509,f k1 k2
329186,10000133.671,100000104.294,118.235477939,0.999913852998,f
332316,10000133.671,100000104.294,92.0271847105,0.999930077331,f
334259,10000141.9177,100000104.294,62.6903185789,0.99995194565,f k1
336465,10000141.9177,100000109.066,62.6903185789,0.999951945648,k2
339066,10000141.8853,100000111.726,49.4626081449,0.99996352562,f k1 k2
340004,10000136.9674,100000111.726,63.385109331,0.99995137057,f k1
344764,10000120.0286,100000111.726,69.9657418994,0.999946074755,f k1
345300,10000101.9177,100000106.077,69.9657418994,0.999946074856,k1 k2
346546,10000098.058,100000077.799,32.2104910072,0.999980534563,f k1 k2
350604,10000098.058,100000068.694,32.2104910072,0.999980534566,k2
356909,10000136.0197,100000094.752,31.283081069,0.999981502699,f k1 k2
358087,10000085.8612,100000081.297,14.2962659571,0.999998223773,f k1 k2
363777,10000073.9899,100000049.714,17.8932119126,0.999995252294,f k1 k2
363808,10000068.2482,100000067.457,5.80129489485,0.999996085,f k1 k2
369296,10000068.2482,100000077.997,5.80129489485,0.999996085001,k2
375719,10000068.2482,100000077.997,2.58891627026,0.999977442913,f
388374,10000048.7005,100000074.236,1.99142280063,0.999968630762,f k1 k2
393900,10000038.318,100000074.236,0,0.999350188086,f k1
395128,10000041.045,100000037.996,2.05287597128,0.999969710941,f k1 k2
398464,10000043.4358,100000037.996,1.88901950638,0.999966719138,f k1
398509,10000026.3453,100000042.983,2.8568252581,0.999980434413,f k1 k2
399458,10000048.9302,100000027.843,2.8568252581,0.999980434475,k1 k2
407079,10000048.9302,100000002.691,33.0615474251,0.999979649684,f k2
410931,10000048.9302,99999999.4606,33.0615474251,0.999979649685,k2
412893,10000068.5506,99999980.1886,0,0.999350188054,f k1 k2
414720,10000071.606,99999968.9555,5.70757153398,0.999995852122,f k1 k2
418170,10000050.5594,99999968.9555,5.70757153398,0.999995852092,k1
422908,10000038.8416,99999968.9555,5.70757153398,0.999995852076,k1
426475,10000067.0617,99999968.9555,47.9673614138,0.999964914355,f k1
437681,10000067.0617,99999968.9555,15.6379162362,0.999997210247,f
444622,10000067.0617,99999985.881,17.0060057156,0.999996053072,f k2
446280,10000067.0617,99999985.881,17.1574203539,0.999995918889,f
447363,10000067.0617,100000017.357,17.1574203539,0.999995918885,k2
454042,10000067.0617,99999978.1024,3.23202798758,0.999983922933,f k2
472058,10000082.6546,99999984.5936,3.91014796496,0.999988706187,f k1 k2
473489,10000087.0862,100000022.728,3.91014796496,0.999988706205,k1 k2
474111,10000081.6951,99999981.2033,3.91014796496,0.999988706184,k1 k2
475344,10000098.3354,99999958.8558,3.91014796496,0.999988706218,k1 k2
475778,10000098.3354,99999955.7136,3.91014796496,0.999988706217,k2
480567,10000103.9946,99999955.7136,55.9103797089,0.999957727403,f k1
481813,10000132.9818,99999955.7136,23.2227490576,0.999989966137,f k1
484079,10000132.9818,99999955.7136,43.3404374744,0.999969316473,f
485886,10000132.9818,99999970.1219,43.3404374744,0.999969316468,k2
489337,10000113.6223,99999961.9908,43.3404374744,0.999969316551,k1 k2
489634,10000113.6223,99999961.9908,35.8333907038,0.999976794101,f
491848,10000113.6223,99999958.3424,35.8333907038,0.999976794102,k2
492080,10000127.4985,99999961.8545,35.8333907038,0.999976794051,k1 k2
492942,10000118.2656,99999961.8545,35.8333907038,0.999976794084,k1
494822,10000118.2656,99999961.8316,35.8333907038,0.999976794084,k2
496465,10000090.2207,99999977.4944,62.4972991143,0.9999521063,f k1 k2
500119,10000090.2207,99999977.4944,74.2169339016,0.999942791986,f
506512,10000111.8505,99999983.6898,112.523813678,0.999917175092,f k1 k2
512727,10000111.8505,99999949.3374,109.049645448,0.999919250023,f k2
513962,10000075.1935,99999956.5755,126.219450423,0.999909384422,f k1 k2
514579,10000091.7847,99999977.5978,136.846843263,0.999903723852,f k1 k2
519199,10000063.3616,99999977.5978,127.866509939,0.999908486417,f k1
524319,10000073.8095,99999933.5456,133.983040855,0.999905218749,f k1 k2
524942,10000035.2509,99999933.5456,147.893852947,0.999898154514,f k1
525742,10000008.3051,99999932.5857,132.916163114,0.99990578169,f k1 k2
527788,10000008.3051,99999932.5857,142.336213109,0.999900918959,f
529659,10000008.3051,99999981.0006,142.336213109,0.999900918928,k2
533098,10000008.3051,99999978.9843,142.336213109,0.999900918929,k2
536064,10000012.8513,99999955.1929,142.336213109,0.999900918912,k1 k2
539408,10000010.4392,99999968.4517,142.336213109,0.999900918921,k1 k2
542592,10000010.4392,99999968.4517,156.726762902,0.999893908988,f
547043,10000019.6039,99999955.278,149.863096147,0.999897192751,f k1 k2
547468,10000005.6517,99999955.278,167.462717676,0.999888973846,f k1
547895,10000002.2152,99999955.278,134.911571688,0.999904732198,f k1
548437,10000002.3332,99999955.278,134.911571688,0.999904732197,k1
549665,10000002.3332,99999967.865,121.73243383,0.999911872374,f k2
550469,10000002.3332,99999957.0061,105.354931381,0.999921504813,f k2
551623,9999960.57812,99999957.0061,67.4501706799,0.999948068522,f k1
555428,9999960.57812,99999968.7392,72.4409775141,0.99994415152,f k2
555646,9999947.51698,99999968.7392,48.0571244456,0.999964831068,f k1
561570,9999937.13164,99999968.7392,48.0571244456,0.999964831114,k1
562808,9999937.13164,99999968.7392,66.4688954674,0.999948856469,f
563577,9999943.08896,99999938.2639,52.2476716292,0.99996098489,f k1 k2
565432,9999956.02018,99999938.2639,17.1100461472,0.99999596116,f k1
565752,9999956.02018,99999942.3342,17.1100461472,0.99999596116,k2
570182,9999935.02655,99999911.8469,41.7056772099,0.999970911077,f k1 k2
570404,9999971.11815,99999911.8469,41.7056772099,0.999970910931,k1
572274,9999981.47851,99999891.551,41.7056772099,0.999970910896,k1 k2
576292,9999984.83569,99999922.8152,53.1414835971,0.999960181051,f k1 k2
579680,9999984.83569,99999953.0368,53.1414835971,0.999960181038,k2
582206,9999980.47383,99999971.5204,75.9696597197,0.999941468924,f k1 k2
583684,9999980.47383,99999971.5204,64.847326706,0.999950171301,f
586859,9999980.47383,99999965.5333,64.847326706,0.999950171304,k2
589103,9999980.47383,99999974.9019,64.847326706,0.9999501713,k2
591573,9999992.48662,99999965.5235,104.137043578,0.999922258971,f k1 k2
592442,9999971.08653,99999965.5235,104.137043578,0.999922259108,k1
592753,9999964.5496,99999957.3504,63.2349098059,0.999951495592,f k1 k2
595639,9999973.03039,99999962.3746,64.2869134366,0.999950629695,f k1 k2
600744,9999968.47032,99999970.8809,64.2869134366,0.999950629715,k1 k2
601918,9999959.12395,99999948.968,60.9987673188,0.99995336003,f k1 k2
603725,9999959.12395,99999925.9936,60.3051966372,0.99995394504,f k2
604579,9999980.30453,99999962.753,54.6962713774,0.999958796869,f k1 k2
605731,9999951.18014,99999970.6203,44.7756440019,0.99996793446,f k1 k2
607950,9999973.00667,99999970.6203,44.7756440019,0.999967934368,k1
611184,9999973.00667,99999970.6203,51.1609165345,0.999961969728,f
611330,9999973.00667,99999984.9883,28.7378161686,0.999984176157,f k2
617048,9999984.00132,99999984.9883,28.7378161686,0.999984176124,k1
621371,9999984.00132,99999955.4485,39.6912884577,0.999972901808,f k2
622102,10000016.3782,99999985.1183,5.09615514984,0.999994056362,f k1 k2
623313,9999992.51991,99999985.1183,5.09615514984,0.999994056322,k1
624977,9999992.51991,99999985.1183,4.77493076065,0.999992888167,f
625294,9999961.66676,99999985.1183,4.77493076065,0.99999288811,k1
625988,9999951.03675,99999985.1183,9.48054084675,0.999999961219,f k1
627256,9999961.5151,99999985.1183,27.0025389356,0.999986005205,f k1
629213,9999965.11599,100000014.771,32.3195000844,0.999980421463,f k1 k2
631042,9999966.33413,100000014.771,32.3195000844,0.999980421459,k1
632137,9999968.70692,100000007.257,32.3195000844,0.999980421453,k1 k2
632503,9999968.70692,100000013.577,32.3195000844,0.999980421451,k2
636972,9999978.82926,100000021.116,32.3195000844,0.999980421415,k1 k2
637694,9999982.18035,100000025.202,49.745789378,0.999963265319,f k1 k2
641542,10000020.5478,100000049.68,52.2545056369,0.999960978316,f k1 k2
641846,10000014.5291,100000085.462,79.390627918,0.999938933265,f k1 k2
643975,10000034.4237,100000064.316,109.424913457,0.999919024285,f k1 k2
646595,10000003.7802,100000053.355,110.465537347,0.999918399926,f k1 k2
647949,9999995.14808,100000022.712,127.534944291,0.999908667012,f k1 k2
648499,9999995.14808,100000014.484,127.534944291,0.999908667017,k2
652288,9999971.02196,99999981.2409,148.917836451,0.999897653664,f k1 k2
655583,9999971.02196,99999979.718,134.763131863,0.999904810105,f k2
655949,9999985.63396,99999993.9643,134.763131863,0.999904809994,k1 k2
659524,9999985.63396,99999996.5381,187.861853272,0.999880200454,f k2
662459,9999993.70228,100000000.399,208.081855719,0.999872179249,f k1 k2
662870,9999958.32004,99999961.5275,208.081855719,0.999872179556,k1 k2
667192,9999958.32004,99999969.9362,195.46797338,0.999877110418,f k2
671618,9999953.69167,99999966.9194,175.434308123,0.999885456663,f k1 k2
673427,9999986.67785,99999966.9194,166.189366003,0.999889547125,f k1
673819,10000030.1113,99999968.2288,166.189366003,0.999889546802,k1 k2
674285,10000019.2772,99999968.2288,166.189366003,0.999889546882,k1
675825,10000015.3543,99999968.2288,166.189366003,0.999889546911,k1
680862,10000010.4899,99999975.6245,190.556266494,0.999879095033,f k1 k2
693732,9999978.93538,99999960.1775,190.556266494,0.999879095287,k1 k2
696697,10000000.8351,99999969.0977,189.836921193,0.999879389037,f k1 k2
699576,10000006.9443,99999990.6875,189.836921193,0.999879388975,k1 k2
700131,10000006.9443,99999991.6347,189.836921193,0.999879388974,k2
700687,9999989.88871,99999991.6347,189.836921193,0.999879389106,k1
701150,9999995.69379,100000014.938,231.674870382,0.999863538133,f k1 k2
701175,9999979.48904,100000021.553,248.414682296,0.999857811962,f k1 k2
701221,9999964.799,100000022.391,235.612552704,0.999862163075,f k1 k2
703524,9999969.4568,100000040.509,237.525698187,0.999861501267,f k1 k2
707081,9999950.04318,100000040.509,237.525698187,0.999861501425,k1
707132,9999950.04318,100000083.437,232.754429862,0.999863159601,f k2
707484,9999921.86434,100000112.799,232.754429862,0.999863159807,k1 k2
710374,9999921.86434,100000112.799,235.624410563,0.999862159241,f
712389,9999954.77923,100000117.056,235.624410563,0.999862158971,k1 k2
713635,9999910.38394,100000117.056,235.624410563,0.999862159331,k1
718834,9999906.64321,100000117.056,234.98624732,0.999862381023,f k1
723680,9999919.34945,100000159.682,218.703637144,0.999868200945,f k1 k2
724220,9999927.38302,100000183.932,223.693314352,0.999866382779,f k1 k2
726121,9999911.97349,100000191.647,215.976355564,0.999869208225,f k1 k2
729016,9999907.92464,100000150.83,230.222376361,0.999864050629,f k1 k2
729936,9999928.12014,100000150.83,230.222376361,0.999864050466,k1
730847,9999928.12014,100000133.902,230.222376361,0.999864050479,k2
731768,9999935.12939,100000133.902,229.25106215,0.999864394132,f k1
733249,9999961.71924,100000133.902,229.25106215,0.999864393918,k1
737877,9999967.66087,100000107.516,255.355434511,0.999855526099,f k1 k2
739365,10000013.1195,100000107.516,239.684585119,0.99986075907,f k1
740076,10000016.0491,100000166.28,239.684585119,0.999860759002,k1 k2
740517,9999997.39037,100000167.049,251.350002187,0.999856838922,f k1 k2
740857,9999997.39037,100000170.604,251.350002187,0.99985683892,k2
742933,9999996.76859,100000205.766,238.92190718,0.999861020588,f k1 k2
743453,9999994.4445,100000192.939,243.929447941,0.999859315704,f k1 k2
745564,10000045.6024,100000194.371,257.960793134,0.999854679951,f k1 k2
748673,10000045.6024,100000215.936,257.960793134,0.999854679935,k2
749152,10000045.6024,100000224.04,257.960793134,0.999854679928,k2
750228,10000045.6024,100000236.351,235.72495225,0.999862123265,f k2
751498,10000024.5129,100000234.919,203.112948249,0.999874093477,f k1 k2
752269,10000023.9302,100000235.914,219.650975398,0.999867852438,f k1 k2
753611,10000023.5589,100000235.914,219.650975398,0.999867852441,k1
755831,9999997.51864,100000235.914,219.650975398,0.999867852648,k1
755998,10000028.3913,100000207.623,209.408006882,0.999871673711,f k1 k2
756444,10000023.0841,100000203.099,209.408006882,0.999871673756,k1 k2
760224,9999997.13593,100000203.099,203.740862263,0.999873849815,f k1
761782,9999997.13593,100000239.679,203.740862263,0.999873849789,k2
762054,9999992.98459,100000240.954,189.619194956,0.999879478033,f k1 k2
762535,9999992.98459,100000282.07,189.619194956,0.999879478004,k2
763245,9999994.05263,100000266.266,195.276997631,0.999877186407,f k1 k2
764154,9999994.05263,100000254.271,213.738505441,0.999870041322,f k2
764380,9999994.05263,100000254.271,207.841333782,0.999872270937,f
766974,9999972.53786,100000251.404,171.310184258,0.999887261194,f k1 k2
767799,9999970.10337,100000251.404,184.584266855,0.999881560913,f k1
773448,9999970.10337,100000251.404,208.337157398,0.999872081822,f
773530,9999986.30452,100000285.145,178.647351734,0.999884071551,f k1 k2
773723,9999986.30452,100000264.41,218.75335224,0.999868182063,f k2
776241,9999987.3353,100000264.41,218.75335224,0.999868182055,k1
778113,9999987.3353,100000280.804,206.981046742,0.999872600245,f k2
778469,9999945.7592,100000280.804,206.981046742,0.999872600572,k1
782223,9999945.7592,100000280.804,230.843413721,0.999863831055,f
782681,9999931.71802,100000287.793,263.356469332,0.999852951154,f k1 k2
787525,9999953.3896,100000287.793,249.133474981,0.999857572931,f k1
790323,9999956.59978,100000285.407,226.948849126,0.999865213034,f k1 k2
791707,9999970.81066,100000285.407,226.948849126,0.99986521292,k1
794605,9999964.85877,100000255.209,239.026524814,0.999860984907,f k1 k2
795159,9999964.85877,100000256.418,254.477827462,0.999855812323,f k2
795254,9999941.19412,100000249.267,254.477827462,0.999855812523,k1 k2
795287,9999941.19412,100000250.695,249.70558501,0.999857383184,f k2
796602,9999941.19412,100000256.707,249.70558501,0.999857383179,k2
796959,9999938.04617,100000256.707,249.70558501,0.999857383205,k1
798517,9999938.04617,100000284.411,249.70558501,0.999857383184,k2
808715,9999950.42024,100000284.411,249.70558501,0.999857383082,k1
811181,9999950.42024,100000253.741,249.70558501,0.999857383106,k2
813971,9999950.42024,100000256.421,249.70558501,0.999857383104,k2
817403,9999949.19767,100000252.102,244.697018317,0.999859057118,f k1 k2
824294,9999971.51851,100000254.733,244.697018317,0.999859056934,k1 k2
825252,9999971.51851,100000254.733,268.536889168,0.99985131639,f
828307,9999922.49679,100000254.733,268.536889168,0.999851316798,k1
828334,9999939.79115,100000210.55,250.793170837,0.999857023211,f k1 k2
829504,9999928.88177,100000210.55,250.793170837,0.999857023301,k1
833646,9999923.35655,100000206.369,221.936754855,0.999867019238,f k1 k2
834431,9999973.54919,100000164.779,215.597385055,0.999869348488,f k1 k2
835248,9999939.89136,100000164.779,223.034829885,0.999866620825,f k1
836388,9999926.55485,100000164.779,219.713539415,0.99986783035,f k1
836923,9999907.40311,100000165.596,219.713539415,0.999867830502,k1 k2
837788,9999907.40311,100000197.659,219.713539415,0.999867830479,k2
838974,9999907.40311,100000197.659,243.369936953,0.999859505542,f
841932,9999907.40311,100000197.659,210.187030071,0.999871379088,f
842129,9999898.50363,100000199.728,210.187030071,0.999871379157,k1 k2
843373,9999897.32429,100000209.357,209.08338981,0.99987179816,f k1 k2
845498,9999897.32429,100000229.21,209.08338981,0.999871798146,k2
847943,9999897.32429,100000229.21,195.79547283,0.999876979688,f
851056,9999897.32429,100000236.238,166.830906169,0.999889258446,f k2
853625,9999887.01739,100000230.237,146.594195729,0.999898795163,f k1 k2
854711,9999887.01739,100000230.237,177.910158103,0.999884388398,f
855328,9999876.49068,100000237.987,190.170156129,0.999879253541,f k1 k2
860458,9999876.49068,100000222.803,164.236587558,0.999890432961,f k2
863082,9999876.49068,100000222.803,154.004133072,0.999895199872,f
863994,9999876.49068,100000222.803,150.299622066,0.999896981605,f
864803,9999843.94626,100000222.803,150.299622066,0.99989698184,k1
868979,9999835.78814,100000196.188,124.304442655,0.999910440114,f k1 k2
869218,9999819.04278,100000196.188,124.304442655,0.999910440228,k1
872315,9999832.83148,100000196.188,119.987750258,0.999912857201,f k1
872756,9999830.85477,100000188.446,119.987750258,0.99991285722,k1 k2
875556,9999843.79008,100000177.298,121.86274991,0.999911800213,f k1 k2
879117,9999843.79008,100000166.147,142.537744191,0.999900818427,f k2
879483,9999863.98855,100000184.924,113.314085358,0.999916710476,f k1 k2
883873,9999857.41502,100000210.038,113.314085358,0.999916710505,k1 k2
884910,9999855.0381,100000175.983,91.9677318234,0.999930118904,f k1 k2
885644,9999864.55461,100000175.983,57.8496552316,0.999956042712,f k1
888336,9999856.49292,100000175.983,57.8496552316,0.999956042751,k1
893986,9999866.42414,100000175.983,11.0225701276,0.999999869825,f k1
894233,9999866.42414,100000181.102,28.8419012435,0.999984066802,f k2
896122,9999866.42414,100000181.102,57.122075864,0.999956672087,f
903184,9999850.2381,100000200.675,32.099888899,0.999980650622,f k1 k2
904548,9999826.57644,100000164.262,41.3419771957,0.999971268695,f k1 k2
905290,9999824.24273,100000164.262,57.4746236661,0.999956366874,f k1
905371,9999784.88836,100000164.262,57.4746236661,0.999956367068,k1
908698,9999810.57683,100000164.262,57.4746236661,0.999956366941,k1
909034,9999846.69534,100000151.862,90.7555067369,0.999930936168,f k1 k2
909118,9999846.28755,100000139.234,101.026591243,0.999924211525,f k1 k2
910561,9999846.28755,100000139.234,86.570737104,0.999933808765,f
912777,9999826.14759,100000134.293,86.570737104,0.999933808888,k1 k2
912785,9999826.14759,100000126.06,118.598701429,0.999913647418,f k2
912945,9999813.9059,100000118.486,115.635118678,0.999915354044,f k1 k2
913079,9999802.20351,100000118.486,117.789755145,0.999914110573,f k1
