gen,k1,k2,f,w,paramsMuted
105826,9999952.0117,99999958.558,21.9994404569,0.999912269536,f k1 k2
107006,9999952.0117,99999981.8323,34.0365410148,0.999786427001,f k2
107607,9999945.50962,99999961.704,34.0365410148,0.999786427288,k1 k2
111468,9999960.59514,99999934.0033,28.7273527192,0.999841883534,f k1 k2
117110,9999992.68182,99999934.0033,28.7273527192,0.999841882577,k1
126103,9999988.39552,99999931.5328,17.1694404238,0.999959083915,f k1 k2
137662,9999988.39552,99999947.2441,17.1694404238,0.999959083894,k2
144075,9999988.39552,99999944.017,16.3225121292,0.999966446023,f k2
144973,10000009.302,99999944.017,33.4778432786,0.999792201796,f k1
147510,10000009.302,99999955.7279,33.4778432786,0.99979220176,k2
148169,10000002.7816,99999976.6542,33.4778432786,0.99979220192,k1 k2
150031,9999962.06345,99999983.3975,9.63649382616,0.999999812971,f k1 k2
153079,9999973.67461,99999983.3975,5.4715247021,0.999952184346,f k1
154641,9999991.54988,99999983.3975,11.1542507468,0.999998359964,f k1
155639,9999991.54988,99999945.2648,11.1542507468,0.999998359974,k2
163096,9999991.13154,99999962.1215,8.13491954311,0.999994245819,f k1 k2
164122,9999991.80386,99999962.1215,7.50665857295,0.999988947806,f k1
164216,9999988.27579,99999969.4823,7.50665857295,0.999988947784,k1 k2
165963,9999988.27579,99999964.7205,7.50665857295,0.999988947781,k2
169038,9999988.27579,99999979.1614,7.50665857295,0.99998894779,k2
171609,9999993.7658,99999982.5307,15.2349427868,0.999975291818,f k1 k2
171756,9999993.7658,100000008.812,37.4697571869,0.999751338114,f k2
174438,9999998.564,100000007.475,63.4167708308,0.999513558532,f k1 k2
175095,9999998.564,99999996.6568,63.4167708308,0.999513558582,k2
176199,10000027.3955,99999996.6568,90.6831490037,0.999310055728,f k1
178526,10000027.3955,99999952.8186,81.5715887153,0.999373666839,f k2
180226,10000027.3955,99999952.8186,72.4641035165,0.999441473927,f
180531,10000027.3955,99999965.887,66.7563621698,0.999486364548,f k2
181750,10000013.5031,99999965.887,80.4436005853,0.999381825995,f k1
183623,9999961.4346,99999965.887,80.4436005853,0.999381829003,k1
189029,9999952.07893,99999965.887,38.141680375,0.999744562513,f k1
190042,9999977.25741,99999955.3766,27.6590793545,0.999853140025,f k1 k2
192600,9999969.68158,99999927.5147,27.6590793545,0.999853140313,k1 k2
194066,9999969.68158,99999927.5147,57.7492022499,0.999561376406,f
194924,9999969.68158,99999927.5147,50.438696906,0.999626354398,f
195978,9999972.57592,99999927.5147,50.438696906,0.999626354266,k1
196315,9999923.70625,99999968.5187,40.9572838972,0.999716509443,f k1 k2
196572,9999923.70625,99999984.1248,14.6245929557,0.999979892161,f k2
197889,9999918.49713,99999959.4151,14.6245929557,0.999979892238,k1 k2
198388,9999918.49713,99999963.4581,14.6245929557,0.999979892234,k2
202170,9999896.60414,99999945.6926,12.8579330293,0.999991255855,f k1 k2
203432,9999896.60414,99999949.4447,21.9128943099,0.999913155167,f k2
204648,9999896.60414,99999961.9115,43.6716959138,0.999690012529,f k2
206041,9999896.60414,99999966.9592,45.2445532224,0.999674910291,f k2
206362,9999896.60414,99999977.6735,21.930301719,0.999912977317,f k2
208423,9999896.60414,99999956.2779,21.930301719,0.999912977358,k2
211560,9999921.56435,99999943.727,24.774975258,0.999883486942,f k1 k2
215633,9999921.56435,99999940.6683,24.774975258,0.999883486949,k2
215809,9999921.56435,99999986.7747,24.774975258,0.999883486845,k2
216943,9999918.32287,99999959.8443,24.4284482904,0.999887114105,f k1 k2
217247,9999918.32287,99999964.113,24.4284482904,0.999887114096,k2
221843,9999918.32287,99999993.1269,14.44182569,0.999981210559,f k2
222157,9999932.99715,99999988.7071,7.16272112542,0.999985082041,f k1 k2
226401,9999932.99715,100000009.26,7.16272112542,0.999985082056,k2
227023,9999934.84298,100000016.142,17.4201265415,0.999956838557,f k1 k2
227716,9999897.47085,99999999.1289,29.3350756009,0.99983548837,f k1 k2
227725,9999871.67642,100000043.655,27.0977210396,0.999859060064,f k1 k2
233599,9999870.39375,100000034.687,7.50876464853,0.999988968354,f k1 k2
234433,9999870.39375,100000034.687,1.3492450152,0.999535614829,f
236328,9999870.39375,100000010.005,11.5175593922,0.999997252359,f k2
237506,9999870.39375,100000008.06,11.5175593922,0.99999725236,k2
237761,9999850.12221,100000010.424,11.5175593922,0.999997252437,k1 k2
241470,9999845.60289,100000001.55,11.5175593922,0.999997252457,k1 k2
243336,9999845.60289,100000007.971,9.43978644545,0.999999546981,f k2
244691,9999844.29538,100000000.06,9.43978644545,0.999999546978,k1 k2
245123,9999844.29538,99999981.9893,9.43978644545,0.999999546975,k2
258133,9999849.22843,99999989.6661,9.43978644545,0.999999546984,k1 k2
259383,9999814.35399,99999989.6661,4.90566207176,0.99993384569,f k1
259498,9999831.9442,99999979.2315,26.8165681528,0.999862024343,f k1 k2
259624,9999810.68779,99999979.2315,41.9531200742,0.999706729159,f k1
259671,9999810.68779,99999979.2315,64.0854268978,0.99950806707,f
264653,9999819.35131,99999979.2315,36.2277858685,0.999763951461,f k1
267697,9999858.41725,99999979.2315,36.2277858685,0.999763950037,k1
270293,9999825.57513,99999970.432,36.2277858685,0.999763951263,k1 k2
271078,9999882.07018,100000002.408,12.0971719731,0.999994998651,f k1 k2
271491,9999871.99236,100000002.408,12.0971719731,0.999994998704,k1
272221,9999871.99236,100000002.408,35.4632911622,0.999771759236,f
273418,9999863.02927,100000002.408,24.7364566448,0.999883891806,f k1
275167,9999863.02927,100000042.535,24.7364566448,0.999883891716,k2
281156,9999863.02927,100000042.535,23.3310481099,0.99989854905,f
281610,9999846.04802,100000015.516,5.0856870347,0.999940208494,f k1 k2
287848,9999846.04802,100000027.809,5.0856870347,0.999940208513,k2
290688,9999867.52155,100000027.809,44.9007773856,0.999678196269,f k1
295610,9999867.69033,100000026.437,29.2565424735,0.999836315423,f k1 k2
298048,9999870.73231,100000069.526,9.08156908996,0.999998738128,f k1 k2
298816,9999882.50537,100000050.961,18.2110521295,0.999949580069,f k1 k2
298860,9999839.84088,100000046.131,18.2110521295,0.999949580791,k1 k2
300197,9999845.91874,100000029.989,18.2110521295,0.999949580713,k1 k2
301974,9999826.86109,100000029.989,45.1303839382,0.999676002988,f k1
304469,9999826.86109,100000029.989,22.6871613402,0.999905210116,f
309151,9999830.85265,100000029.989,29.3405208523,0.999835433033,f k1
309882,9999830.85265,100000037.575,29.3405208523,0.999835433013,k2
310607,9999829.49615,100000055.712,4.70988988382,0.999926295989,f k1 k2
311600,9999838.46913,100000055.712,4.70988988382,0.999926296157,k1
312346,9999838.46913,100000088.341,4.70988988382,0.99992629621,k2
314199,9999867.62135,100000072.123,2.30164383429,0.9997364168,f k1 k2
314989,9999867.62135,100000082.473,46.0113656862,0.999667615826,f k2
316155,9999854.97826,100000099.053,16.6306007905,0.999963812491,f k1 k2
316517,9999893.11886,100000111.886,13.3714832377,0.999988298139,f k1 k2
316535,9999881.37937,100000127.578,6.39228128827,0.99997337546,f k1 k2
317742,9999881.37937,100000166.733,6.39228128827,0.999973375499,k2
319867,9999862.63631,100000179.357,6.39228128827,0.999973375295,k1 k2
325822,9999837.49958,100000194.539,12.244260716,0.999994340389,f k1 k2
326198,9999837.49958,100000194.539,8.02370440415,0.999993457508,f
330624,9999834.03593,100000200.998,3.89912519556,0.999886408881,f k1 k2
331133,9999825.15183,100000200.998,9.8625374491,0.999999973778,f k1
333294,9999847.41779,100000209.771,23.1375477921,0.999900554929,f k1 k2
338653,9999824.01944,100000209.771,18.3060719411,0.999948692557,f k1
340302,9999815.81315,100000221.01,13.735322746,0.999986019691,f k1 k2
344141,9999780.994,100000221.01,16.397229678,0.999965814231,f k1
348222,9999780.994,100000221.01,5.42916194673,0.999950969138,f
348487,9999773.23786,100000207.881,5.42916194673,0.999950969001,k1 k2
356970,9999773.23786,100000207.881,14.0774168022,0.999983751506,f
357695,9999775.82109,100000204.752,13.4684451183,0.999987705831,f k1 k2
362914,9999795.44327,100000237.735,36.9223619688,0.999756888579,f k1 k2
366380,9999793.85882,100000249.321,27.3331028365,0.999856580716,f k1 k2
368826,9999806.50452,100000254.921,22.6206123249,0.999905896007,f k1 k2
369424,9999788.07372,100000236.954,30.0551527427,0.99982792252,f k1 k2
373120,9999768.65583,100000236.954,8.93405112,0.999998274068,f k1
378835,9999768.65583,100000226.619,8.93405112,0.999998274066,k2
379906,9999764.28182,100000184.592,8.93405112,0.999998274042,k1 k2
379968,9999764.28182,100000189.596,8.93405112,0.999998274043,k2
386657,9999745.46656,100000193.328,18.406316416,0.999947753347,f k1 k2
387691,9999735.87552,100000206.358,44.2323569107,0.99968461371,f k1 k2
388489,9999726.46311,100000221.885,50.9020958954,0.999622130474,f k1 k2
389111,9999739.69514,100000171.39,53.5389212163,0.999598338809,f k1 k2
392644,9999759.00133,100000134.961,52.3016499763,0.999609438337,f k1 k2
393644,9999748.92404,100000165.934,52.3016499763,0.999609438678,k1 k2
394520,9999723.44562,100000165.016,52.3016499763,0.999609439869,k1 k2
395222,9999717.85924,100000165.016,26.9385981709,0.999860741122,f k1
399894,9999717.47751,100000197.488,28.4649816297,0.999844653716,f k1 k2
402663,9999694.64612,100000197.488,21.7423825169,0.999914898393,f k1
404385,9999719.3839,100000197.839,42.645231824,0.999699974857,f k1 k2
405630,9999724.02819,100000197.839,22.2972748336,0.999909223014,f k1
406809,9999724.02819,100000176.012,22.2972748336,0.999909223057,k2
413106,9999677.32174,100000167.191,12.953576186,0.999990730938,f k1 k2
418507,9999677.32174,100000188.163,12.953576186,0.999990730925,k2
423965,9999677.32174,100000194.775,24.4400003538,0.999886998856,f k2
425086,9999670.2748,100000194.775,24.4400003538,0.999886999034,k1
425484,9999650.86754,100000194.775,24.4400003538,0.999886999523,k1
426138,9999664.13485,100000159.53,5.8837550954,0.99996281117,f k1 k2
430010,9999664.13485,100000148.757,18.7735136476,0.999944280429,f k2
433996,9999655.45339,100000137.649,18.7078839122,0.99994490483,f k1 k2
436318,9999655.45339,100000137.649,27.4261920735,0.999855603687,f
438527,9999671.30766,100000138.141,32.5608641806,0.999801729392,f k1 k2
438836,9999675.85643,100000154.877,32.5608641806,0.999801729191,k1 k2
440111,9999658.8621,100000154.877,9.66926239984,0.999999845399,f k1
440611,9999658.53367,100000148.279,26.2173323064,0.999868340502,f k1 k2
440880,9999682.55067,100000156.089,42.0971317408,0.999705324781,f k1 k2
445961,9999704.77914,100000156.089,24.6643110788,0.999884651037,f k1
447123,9999704.77914,100000164.13,30.4139059844,0.999824160088,f k2
449350,9999707.34982,100000164.13,28.5564612164,0.999843690418,f k1
449553,9999725.9481,100000141.047,23.2601305916,0.999899287654,f k1 k2
449604,9999725.9481,100000173.756,23.9483373039,0.999892131609,f k2
453356,9999725.9481,100000183.429,8.45305529331,0.999996175901,f k2
457821,9999725.9481,100000184.018,8.45305529331,0.999996175901,k2
464689,9999725.9481,100000208.89,8.45305529331,0.99999617591,k2
465239,9999703.1307,100000195.798,8.90960112926,0.999998189213,f k1 k2
467178,9999678.51221,100000172.602,7.72021389369,0.999990986152,f k1 k2
467458,9999676.31944,100000147.119,20.4524908462,0.999927900905,f k1 k2
467503,9999684.49283,100000155.016,18.4163349614,0.999947660252,f k1 k2
469464,9999707.66704,100000173.972,14.3579300146,0.999981807924,f k1 k2
471978,9999674.9894,100000173.972,20.8749762016,0.999923675351,f k1
472007,9999674.9894,100000173.972,7.3331185445,0.999987088484,f
474367,9999658.16027,100000173.972,7.3331185445,0.999987088347,k1
474934,9999672.87093,100000173.972,7.3331185445,0.999987088467,k1
475403,9999691.98577,100000173.099,7.3331185445,0.999987088621,k1 k2
475944,9999674.7702,100000156.942,12.0520252433,0.999995195026,f k1 k2
479222,9999653.61121,100000174.274,12.0520252433,0.999995195126,k1 k2
481602,9999643.54674,100000145.408,6.33840580226,0.999972372109,f k1 k2
483639,9999639.27535,100000145.408,6.33840580226,0.999972372059,k1
485439,9999613.71771,100000156.423,30.1928437734,0.999826482599,f k1 k2
487934,9999613.71771,100000156.423,19.7593256385,0.999934751887,f
491517,9999585.07296,100000156.423,19.7593256385,0.999934752434,k1
492301,9999601.75563,100000156.423,19.7593256385,0.999934752115,k1
492968,9999594.93502,100000156.423,19.7593256385,0.999934752246,k1
493888,9999594.93502,100000153.283,16.5733788366,0.999964309399,f k2
494215,9999594.93502,100000159.508,16.5733788366,0.999964309391,k2
497013,9999594.93502,100000120.67,14.0895147445,0.999983670932,f k2
499816,9999559.15713,100000109.822,29.3841034854,0.999834982654,f k1 k2
501167,9999584.9395,100000109.822,29.3841034854,0.999834981868,k1
501885,9999572.37649,100000117.894,19.5439579596,0.999936857471,f k1 k2
505094,9999536.73228,100000155.564,3.01727248913,0.999820157446,f k1 k2
506203,9999542.99357,100000119.677,3.01727248913,0.999820157534,k1 k2
508593,9999521.92716,100000142.456,2.17452782691,0.999717173942,f k1 k2
510692,9999535.7778,100000175.372,17.9998641956,0.99995154797,f k1 k2
519226,9999540.33151,100000196.575,30.1254016416,0.99982719276,f k1 k2
523723,9999540.33151,100000164.378,47.5555622416,0.999653073084,f k2
525367,9999503.12568,100000164.378,68.6410956808,0.999471352499,f k1
526835,9999503.12568,100000164.378,78.0890479657,0.99939909673,f
527581,9999527.62339,100000201.521,78.0890479657,0.999399095143,k1 k2
529365,9999527.62339,100000201.521,70.8118332451,0.999454295854,f
532046,9999551.10616,100000188.297,70.8118332451,0.999454294637,k1 k2
535918,9999559.9092,100000196.557,70.8118332451,0.999454294117,k1 k2
537998,9999559.9092,100000196.557,114.455147935,0.999160749047,f
538771,9999569.4093,100000191.285,127.380450956,0.999087913376,f k1 k2
538782,9999574.37104,100000191.285,142.462195612,0.999009026013,f k1
540428,9999573.96806,100000191.285,171.761005055,0.998871227637,f k1
540666,9999573.96806,100000194.244,171.761005055,0.998871227617,k2
540993,9999572.52756,100000194.244,164.010410077,0.998905921526,f k1
542304,9999572.52756,100000194.244,151.601395157,0.998964025212,f
542992,9999565.23676,100000219.455,131.198479525,0.999067359019,f k1 k2
545566,9999565.23676,100000187.423,131.198479525,0.999067359221,k2
546081,9999593.01086,100000164.095,107.578558911,0.999201734587,f k1 k2
551028,9999593.2062,100000174.544,128.093617639,0.999084040878,f k1 k2
554682,9999608.79749,100000192.582,139.025748294,0.999026469811,f k1 k2
555622,9999593.01413,100000192.582,160.238125132,0.998923238346,f k1
556260,9999589.80362,100000187.227,171.141192086,0.998873958378,f k1 k2
568105,9999589.80362,100000152.488,171.141192086,0.998873958616,k2
569422,9999598.40993,100000188.059,126.498558401,0.999092718629,f k1 k2
574945,9999610.04265,100000151.762,138.124154326,0.999031096962,f k1 k2
576244,9999648.16797,100000151.762,138.124154326,0.99903109428,k1
576503,9999688.15408,100000160.625,137.065997684,0.999036548743,f k1 k2
577771,9999688.15408,100000186.285,137.065997684,0.999036548579,k2
580694,9999688.15408,100000185.367,137.065997684,0.999036548585,k2
586544,9999714.87199,100000185.124,127.79079448,0.999085674346,f k1 k2
590788,9999684.22514,100000181.388,127.79079448,0.999085676473,k1 k2
591823,9999688.65509,100000181.388,127.79079448,0.999085676169,k1
593088,9999645.55145,100000181.388,137.521168286,0.999034200535,f k1
599973,9999645.55145,100000206.833,137.521168286,0.999034200372,k2
602693,9999645.55145,100000212.763,169.279723001,0.998882202465,f k2
605778,9999643.97547,100000212.763,169.279723001,0.998882202583,k1
606488,9999641.2813,100000230.84,169.279723001,0.99888220266,k1 k2
609685,9999621.22788,100000230.84,143.15759568,0.999005527921,f k1
609888,9999613.59028,100000224.82,143.15759568,0.999005528504,k1 k2
610311,9999613.59028,100000243.024,121.020897282,0.999123095408,f k2
617182,9999606.96623,100000260.383,98.1009162249,0.999261081582,f k1 k2
617193,9999595.51136,100000248.931,100.211702624,0.999247561104,f k1 k2
619411,9999629.66018,100000249.187,68.2774676786,0.999474229922,f k1 k2
619462,9999639.17229,100000259.769,68.2774676786,0.999474229361,k1 k2
620921,9999615.06725,100000259.769,38.9596677253,0.999736366066,f k1
621369,9999596.59043,100000265.615,38.9596677253,0.999736366757,k1 k2
622809,9999642.01288,100000260.968,38.9596677253,0.999736365024,k1 k2
629094,9999647.01723,100000280.969,49.6446485259,0.999633659414,f k1 k2
629143,9999638.11192,100000295.187,74.7580526577,0.999423988108,f k1 k2
630303,9999607.5155,100000282.63,74.7580526577,0.999423989882,k1 k2
631271,9999612.2999,100000304.947,37.5087762107,0.999750957006,f k1 k2
632023,9999612.2999,100000304.947,39.1636527362,0.999734326416,f
634819,9999605.20962,100000320.922,39.1636527362,0.999734326635,k1 k2
636476,9999599.4476,100000320.922,39.1636527362,0.999734326858,k1
636563,9999615.56172,100000320.922,6.81369091337,0.99998034311,f k1
638003,9999615.40901,100000326.31,13.523055619,0.999987368382,f k1 k2
640153,9999584.80669,100000331.815,7.69469863509,0.99999075542,f k1 k2
642235,9999547.49065,100000334.668,7.69469863509,0.999990755164,k1 k2
647365,9999542.26944,100000331.122,50.9065863125,0.999622097526,f k1 k2
649689,9999592.41628,100000331.122,45.6747979187,0.999670823258,f k1
657392,9999592.41628,100000337.968,45.6747979187,0.999670823231,k2
663770,9999592.41628,100000316.769,14.631187923,0.999979847239,f k2
665668,9999601.03639,100000301.183,32.7520544716,0.999799743546,f k1 k2
675450,9999598.94354,100000300.968,15.9539478504,0.999969532372,f k1 k2
676333,9999607.66312,100000296.664,23.6345446097,0.999895401859,f k1 k2
679954,9999607.66312,100000296.664,30.1751960017,0.999826667649,f
680045,9999607.66312,100000295.549,32.6288840767,0.99980102368,f k2
680869,9999607.66312,100000295.549,50.1641476423,0.999628885302,f
681447,9999607.66312,100000294.156,80.4767058889,0.999381607366,f k2
685030,9999619.106,100000286.169,75.5078356354,0.999418331514,f k1 k2
685530,9999619.106,100000336.322,62.8392317836,0.999518351524,f k2
689495,9999633.26189,100000356.83,82.9384045219,0.999363888591,f k1 k2
690420,9999607.14562,100000356.83,82.9384045219,0.99936389012,k1
699347,9999624.45351,100000373.557,72.4850639816,0.999441332756,f k1 k2
700114,9999645.4378,100000356.415,72.4850639816,0.999441331684,k1 k2
703158,9999645.4378,100000366.897,84.2688212507,0.99935443933,f k2
703797,9999614.35552,100000366.897,80.2314098331,0.999383388973,f k1
704661,9999614.35552,100000366.897,74.0066644491,0.999429690324,f
704902,9999614.35552,100000362.793,66.6025679678,0.999487621399,f k2
708092,9999628.62971,100000403.15,42.6251692673,0.999700173205,f k1 k2
709274,9999644.88794,100000431.04,28.3164067626,0.99984622062,f k1 k2
710926,9999670.10652,100000430.567,61.4052919832,0.999530298162,f k1 k2
712292,9999661.56021,100000430.567,36.9683380531,0.999756426506,f k1
713300,9999662.83269,100000386.088,49.3804395818,0.999636094895,f k1 k2
713410,9999668.58724,100000386.088,49.3804395818,0.999636094636,k1
718321,9999678.74599,100000386.088,49.3804395818,0.999636094178,k1
718933,9999684.77293,100000386.088,49.3804395818,0.999636093907,k1
719757,9999684.77293,100000386.088,47.9084616558,0.999649764336,f
723976,9999701.35501,100000386.088,47.9084616558,0.999649763603,k1
724346,9999677.71905,100000386.088,47.9084616558,0.999649764648,k1
725533,9999661.50906,100000386.088,28.1369710919,0.999848111069,f k1
727526,9999666.48384,100000386.088,28.1369710919,0.999848110924,k1
730635,9999657.84021,100000353.203,23.9077661589,0.9998925558,f k1 k2
733890,9999630.35734,100000353.203,23.9077661589,0.999892556476,k1
745381,9999642.15328,100000351.993,23.9077661589,0.999892556188,k1 k2
746339,9999638.49749,100000326.919,26.5427818282,0.999864913376,f k1 k2
746987,9999659.95257,100000326.919,28.6148070214,0.999843076823,f k1
750547,9999678.25867,100000326.919,28.6148070214,0.999843076279,k1
751101,9999665.34753,100000330.244,8.85379574139,0.999997987461,f k1 k2
756909,9999665.34753,100000343.816,8.85379574139,0.999997987465,k2
759381,9999652.5046,100000343.816,7.65155666436,0.999990358423,f k1
761582,9999656.60317,100000343.816,36.0683263375,0.999765582113,f k1
762068,9999656.60317,100000347.538,36.0683263375,0.999765582101,k2
763399,9999654.76989,100000347.538,36.0683263375,0.999765582168,k1
766968,9999643.69973,100000347.538,32.7781043092,0.999799471286,f k1
770698,9999671.73023,100000347.538,30.9073652159,0.999818988608,f k1
775009,9999671.73023,100000378.354,30.9073652159,0.999818988521,k2
775761,9999671.73023,100000374.928,32.5021552034,0.999802339411,f k2
780459,9999656.42456,100000359.942,15.9794060283,0.999969321316,f k1 k2
780907,9999648.64536,100000359.942,15.9794060283,0.999969321417,k1
782904,9999648.64536,100000365.78,15.9794060283,0.99996932141,k2
783231,9999648.64536,100000365.78,25.2654263598,0.999878349207,f
783523,9999663.56546,100000365.78,25.2654263598,0.999878348817,k1
787638,9999664.2625,100000377.07,30.007637835,0.99982842497,f k1 k2
788451,9999634.09886,100000362.574,42.5539410089,0.999700867003,f k1 k2
789147,9999629.45042,100000356.521,37.2391611997,0.9997536835,f k1 k2
791056,9999634.8824,100000354.892,12.9773967251,0.999990598247,f k1 k2
791504,9999628.02431,100000350.725,16.4238350346,0.999965589578,f k1 k2
792024,9999670.53269,100000351.257,44.4047974168,0.999682958389,f k1 k2
792933,9999698.60282,100000351.257,39.1030384438,0.999734928689,f k1
794928,9999710.34354,100000353.226,26.9388323037,0.999860738403,f k1 k2
795144,9999710.47473,100000353.226,26.9388323037,0.999860738399,k1
797602,9999716.9975,100000361.438,26.9388323037,0.999860738196,k1 k2
798868,9999720.23223,100000384.006,21.1602140339,0.999920802009,f k1 k2
801802,9999724.31606,100000377.41,21.1602140339,0.999920801935,k1 k2
804996,9999721.38892,100000378.663,10.4347765829,0.999999752187,f k1 k2
805270,9999721.3229,100000378.663,10.4347765829,0.999999752187,k1
805426,9999721.3229,100000378.663,38.6205643556,0.999739758715,f
805686,9999706.89085,100000378.663,38.6205643556,0.999739759267,k1
808801,9999707.69879,100000380.512,38.6205643556,0.99973975923,k1 k2
809188,9999719.58699,100000394.59,26.0796070572,0.999869787979,f k1 k2
809330,9999737.34428,100000394.59,26.0796070572,0.999869787498,k1
814040,9999709.23625,100000379.166,26.0796070572,0.999869788296,k1 k2
814109,9999720.4562,100000367.385,51.2645481674,0.999618829672,f k1 k2
816023,9999736.83952,100000386.581,51.2645481674,0.999618828839,k1 k2
816176,9999726.62517,100000397.13,66.8492754313,0.999485631942,f k1 k2
816273,9999713.73198,100000388.959,35.6604934054,0.999769745646,f k1 k2
816494,9999713.73198,100000420.185,52.7783924367,0.999605148958,f k2
816803,9999732.00484,100000422.11,48.6355306857,0.999642989468,f k1 k2
817422,9999740.15806,100000417.429,63.4817308354,0.999513034282,f k1 k2
818438,9999744.02125,100000421.984,51.7466667388,0.999614453174,f k1 k2
818652,9999744.02125,100000410.722,51.929798479,0.999612795785,f k2
829295,9999722.25128,100000421.286,38.0091514985,0.999745903972,f k1 k2
832273,9999709.39214,100000381.555,13.7648025851,0.99998582966,f k1 k2
842997,9999727.10908,100000373.098,11.1649375148,0.999998331692,f k1 k2
843494,9999731.01747,100000373.098,27.2158896973,0.999857817699,f k1
845281,9999732.25976,100000375.978,52.7365932852,0.999605523772,f k1 k2
845988,9999732.25976,100000333.247,24.1929456259,0.999889578903,f k2
848975,9999732.25976,100000297.698,21.5009852683,0.999917352278,f k2
859029,9999732.25976,100000279.86,31.1679462888,0.999816259236,f k2
861247,9999753.23915,100000262.425,52.7573961793,0.999605336366,f k1 k2
861685,9999765.58476,100000269.295,67.3390860047,0.999481703917,f k1 k2
862500,9999765.58476,100000283.352,41.6263830921,0.999709932244,f k2
863030,9999739.4619,100000238.292,83.000891691,0.999363437255,f k1 k2
864850,9999737.78709,100000238.292,66.4203412157,0.999489082846,f k1
874313,9999753.21833,100000238.292,63.9782955776,0.999508948329,f k1
876175,9999764.63731,100000238.292,63.9782955776,0.999508947736,k1
877959,9999753.29641,100000238.292,63.9782955776,0.999508948324,k1
880983,9999753.29641,100000230.448,72.8274604088,0.999438694881,f k2
884467,9999753.29641,100000230.448,57.3363117027,0.99956495435,f
887423,9999777.15382,100000218.935,56.1686047974,0.999575110113,f k1 k2
887863,9999788.45614,100000230.79,56.1686047974,0.999575109514,k1 k2
888394,9999811.25387,100000230.79,47.9603895108,0.999649274332,f k1
890215,9999856.19073,100000221.295,50.8279255336,0.99962280112,f k1 k2
890505,9999883.97958,100000221.295,50.8279255336,0.999622799847,k1
890804,9999883.97958,100000225.627,50.8279255336,0.999622799829,k2
892794,9999883.97958,100000225.627,70.5038337588,0.999456679196,f
893599,9999872.45178,100000251.793,37.3014329925,0.99975304444,f k1 k2
894005,9999875.30269,100000215.99,37.3014329925,0.999753044452,k1 k2
