gen,w_bar,w_var,k1_var,k2_var,f_var,numk1,numk2,numf
0,0.777232902261,0.0141180800078,37999.6958415,37655.0859257,15216.7965274,632,632,358
1,0.801650580322,0.0113450511673,75018.1216796,82725.2490076,26404.2602957,606,606,430
2,0.800329293269,0.010161902544,125705.710409,119754.201383,38319.6437712,625,625,463
3,0.797784169377,0.00904938799881,176298.120108,162140.672208,52338.5668171,636,636,489
4,0.798883695796,0.00784769879341,210170.965108,207340.58781,56946.8311622,624,624,495
5,0.805340997109,0.00712362658797,243328.751452,250621.303982,66510.3795545,634,634,524
6,0.799393086859,0.00686040511664,281414.572442,284327.837174,73537.4137515,634,634,528
7,0.796510135432,0.00682144028986,289866.134904,337491.643642,86877.2297633,634,634,519
8,0.794118644175,0.00583639239047,309181.008718,380089.088215,100077.025024,631,631,532
9,0.79883112354,0.00539631762861,318919.098734,445496.936899,114210.763645,637,637,550
10,0.792490331869,0.00564388748235,377486.321197,475663.193493,107985.587026,633,633,548
11,0.794062772853,0.00558747042084,446860.949563,538668.901598,120768.106722,636,636,552
12,0.789879671237,0.00539118791392,476587.15008,539003.805353,137634.579195,616,616,532
13,0.795564313689,0.00486308928641,501163.838667,586034.255753,138958.41134,604,604,532
14,0.79909153721,0.00441328648212,514919.681085,626918.86417,147342.680002,596,596,536
15,0.788318232274,0.00500517194937,547081.848361,704816.721322,165576.650409,630,630,547
16,0.797816004639,0.00535443331254,573488.359499,747828.810892,167322.08708,630,630,563
17,0.794762091529,0.00530074412369,585553.363761,773227.505855,185108.729848,652,652,570
18,0.794878243262,0.00525944135756,601379.265273,813892.696264,193042.868304,635,635,558
19,0.789777998172,0.00524419600525,611514.571903,845680.071471,226473.430823,631,631,556
20,0.788930577209,0.00531388951882,763325.006737,923887.006521,237164.800509,636,636,553
21,0.789594407585,0.00561135593843,828111.536203,1001452.87198,262157.786894,652,652,568
22,0.786598915057,0.00531411500164,892232.081865,1011274.19206,253846.887765,618,618,538
