gen,w_bar,w_var,k1_var,k2_var,f_var,numk1,numk2,numf
0,0.991702025922,4.19149887822e-05,4.10224724399,3.81737736178,3.63943746768,631,631,631
1,0.988239915572,0.000101569505804,6.95017175257,8.56123118187,7.23751384316,649,649,649
2,0.983820962356,0.000457682777612,9.42387123905,13.2727518121,11.4168086993,624,624,623
3,0.979997937921,0.00128107319361,11.9447642476,16.0701968641,14.4361158666,638,638,633
4,0.979457954946,0.000954976425334,14.7919805591,18.0262040987,16.3382978782,638,638,636
5,0.978936004207,0.0011029408403,18.9777508919,21.6078615431,17.162211996,650,650,645
6,0.975743170844,0.0014766119311,21.975251354,24.289452615,21.0687188768,643,643,637
7,0.974564694002,0.00155572922216,23.455070539,29.0492317933,23.4357201297,627,627,619
8,0.974232294135,0.00125677346114,25.5069990468,35.6172805622,26.4312545319,638,638,635
9,0.972377121552,0.00192627594474,29.2317461469,38.0987132869,27.3809493642,626,626,618
10,0.970225006805,0.0021070682162,32.0719683564,39.6397312931,29.7189659679,619,619,612
11,0.966789806438,0.00297148194443,38.6217320323,42.4373686582,32.6385106889,631,631,617
12,0.96714814731,0.00268207031623,43.1497255252,42.2355106195,35.1661723529,640,640,630
13,0.966393823724,0.00294673533044,45.9799471139,44.0161981869,38.1736586345,629,629,613
14,0.96600123554,0.00264948805144,50.0417511718,49.3958532761,40.1067631804,634,634,622
15,0.96439680012,0.0032381678547,52.7307433845,53.4053276993,41.6468372092,635,635,621
16,0.964760428785,0.00335833794859,58.4827048092,57.5359198824,43.037525863,635,635,621
17,0.963461058671,0.00346946952994,64.0253076489,62.0348407813,47.9495974416,620,620,606
18,0.965590961852,0.00248822530835,67.2211378311,66.3563489389,46.3099372948,623,623,613
19,0.963889928876,0.00307822781096,77.0700126035,63.6742607879,48.2479512149,611,611,596
20,0.961255390329,0.00392823269547,71.3912012841,71.5195501792,49.5511911128,630,630,609
21,0.963614674831,0.00331096123511,75.6637507358,73.5100881095,48.2322103677,628,628,613
22,0.964311846412,0.00308448697032,74.0028945126,78.5749605612,50.0500879432,644,644,627
23,0.96907320094,0.00165022391951,74.5127562503,74.4227148503,47.3293941764,630,630,623
24,0.966957081369,0.00219839235087,74.9566993446,75.5459012228,50.5782504354,632,632,622
25,0.968977031098,0.00156900550426,72.0445215427,74.7763076988,50.3081300737,649,649,641
26,0.970552573125,0.00104996235273,71.6930250305,76.8991149463,46.3878175144,640,640,637
27,0.969299565976,0.0017528072679,75.7053905361,78.3489495525,49.6905425279,633,633,625
28,0.969678751132,0.00147589276219,73.7899810779,83.1267412788,51.659757636,629,629,624
29,0.970166421602,0.00119521307767,77.8865426004,83.3172415147,54.1216848034,633,633,629
30,0.969680946787,0.0011799406516,81.1722433107,88.6406383834,56.5331511935,631,631,626
31,0.966404101535,0.00177905450222,78.9228635767,99.4887444453,61.6553981186,632,632,626
32,0.966399401669,0.00183375469837,80.3419625442,103.297848966,62.0242722255,640,640,631
33,0.964552573499,0.00185942449096,87.0289079077,105.053868052,64.0176432629,633,633,626
34,0.964930085076,0.00197444184188,86.9608626704,111.049684644,65.435030025,634,634,623
35,0.964177614237,0.00187412961401,93.5528131207,122.619986146,70.0292680444,641,641,632
36,0.963414892275,0.0019720295426,97.6622776142,127.375216265,71.5321791953,631,631,623
37,0.964622975751,0.00162553544088,103.249053197,132.116427197,70.7127726508,617,617,611
38,0.962390567235,0.00242559381305,109.812923734,140.573077573,74.4788411309,630,630,619
39,0.961978983774,0.00236074646346,121.874930055,149.665319857,77.7841830831,642,642,631
40,0.962387458764,0.00211997592854,113.253840461,147.714701336,77.1313683657,616,616,607
41,0.963717076222,0.0017144995431,114.793275546,140.249136546,76.0041116418,631,631,622
42,0.963594692805,0.00175684194714,128.214501833,136.165294637,73.732591152,638,638,630
43,0.966486601469,0.00125719413097,139.045934284,133.231799581,69.7540254643,627,627,622
44,0.966753899638,0.00127026580621,152.962763801,143.136923302,65.4679642998,631,631,627
45,0.968759433986,0.00122327072889,155.407510092,157.48632108,60.5760846545,624,624,620
46,0.969475145157,0.000607960218019,152.970308788,162.728239841,61.110048014,627,627,626
47,0.967585623983,0.00127243899206,147.406077381,175.736357587,61.899586388,629,629,623
48,0.966055420655,0.00142352995415,142.802250621,179.092884246,67.0023347521,640,640,637
49,0.964064690358,0.00171963831231,150.114533157,183.413388807,71.6479901715,643,643,637
50,0.963677814209,0.00190595550158,156.513975961,186.268922004,73.2236306047,620,620,612
51,0.962561213284,0.00211302178374,166.097084489,204.295464997,74.674681997,620,620,612
52,0.961438127492,0.00246221161887,164.827143008,210.324161532,74.1911457526,636,636,626
53,0.96102661926,0.00249559242083,163.71848826,214.245061995,70.9884051903,627,627,616
54,0.960704499752,0.00259468042727,160.841177368,214.337346514,73.4495466822,626,626,615
55,0.962383024567,0.00225183689452,162.313724003,215.326807873,72.4111308192,633,633,623
56,0.959806530054,0.00258322588829,157.477808352,214.126973942,82.0959958215,628,628,616
57,0.959842986236,0.00271500315978,145.351366473,210.381020883,80.0462973061,631,631,617
58,0.958721422857,0.00343222556954,151.715704397,202.318407625,81.9517643363,628,628,606
59,0.962816109525,0.00200213007078,156.37632886,209.942681659,78.2016206446,626,626,617
60,0.962883233896,0.00214766187351,171.000773877,200.780317359,79.4530520716,630,630,619
61,0.961354262691,0.00217518367626,193.493720828,202.62379341,84.4509382892,648,648,638
62,0.961015003245,0.00259883350611,209.660752757,220.836495504,82.6581519787,640,640,629
63,0.96087085398,0.00281394289236,190.845093205,235.135693302,78.8804981395,625,625,610
64,0.962681890291,0.00225181841078,196.712273631,231.800364101,75.8849726554,627,627,617
65,0.967560236016,0.00124209809374,197.199394168,232.855719253,69.0524067324,625,625,620
66,0.965492801957,0.00185327010404,198.733081416,248.926174086,71.7322916839,638,638,633
67,0.961583788131,0.00290108687799,208.173118843,252.443585371,70.5669782239,633,633,619
68,0.964174047997,0.00175563047653,220.343971966,244.186009618,68.3797631026,629,629,621
69,0.96256384198,0.002364848802,232.858931873,231.561169363,73.3858728869,649,649,637
70,0.96408685756,0.00220510981941,244.035314979,224.784532949,74.7182654889,633,633,620
71,0.964677589174,0.00204961887367,257.302877528,233.208592115,78.3268944257,622,622,614
72,0.964779140446,0.00188023218599,268.982200956,238.346595081,76.4605323323,628,628,622
73,0.96595673845,0.00153242083729,265.690425959,239.375568876,77.0205462929,645,645,639
74,0.966279452689,0.00144795868083,284.004751151,249.826080277,77.6741746896,633,633,631
75,0.965216158507,0.00190382868661,285.63829389,253.373649981,78.2088170948,630,630,623
76,0.962548392705,0.00238857586357,276.470100825,238.262699405,82.4160551349,635,635,625
77,0.963300733045,0.00187643314234,304.420658175,240.429432032,86.5232775875,641,641,632
78,0.961130627825,0.00234227977952,316.470745517,247.984557418,84.529695955,650,650,641
79,0.962703680345,0.00194743521363,326.525291429,243.352675765,83.2611681009,632,632,624
80,0.963407839358,0.00180720320478,324.008955695,257.278881117,78.5414253666,633,633,628
81,0.961487646423,0.00214403320911,315.958693261,254.988066413,84.4971372945,651,651,642
82,0.958821229864,0.00268427890251,338.234413531,257.414747853,86.8265892389,620,620,607
83,0.96021097786,0.00216236987964,328.852509374,259.528752634,90.6411003755,639,639,630
84,0.960117197942,0.00209440768723,311.821899487,263.446669912,96.2732605623,637,637,627
85,0.958871819277,0.00250000798253,325.483384793,269.802807101,96.9999541694,626,626,614
86,0.957557620627,0.00236489661688,331.97755378,265.482875638,102.323090037,645,645,635
87,0.95753663875,0.00243333921913,358.089286248,258.402373375,103.808802037,631,631,618
88,0.957841279131,0.00187741543548,351.695608854,252.080768117,108.451179226,628,628,621
89,0.959610769464,0.00155102599001,342.685678903,257.769539235,112.52573918,631,631,625
90,0.960594167316,0.00148116383637,353.554244718,253.297403312,115.027477,624,624,618
91,0.956992936879,0.0022408104756,379.781283779,268.852952854,121.902104498,631,631,625
92,0.958817476535,0.0019542473313,372.293546588,260.489174625,110.723034473,619,619,609
93,0.956389432814,0.00208712930645,362.452065096,255.67039434,117.508500761,623,623,616
94,0.955390941881,0.00211881643074,358.464937396,275.092789128,122.007268699,634,634,625
95,0.955690972873,0.00254383637195,380.555629151,281.415139844,124.418106189,636,636,623
96,0.957005057022,0.00171565607155,390.215347619,276.708360878,129.237040106,638,638,631
97,0.957775229992,0.0019099094462,398.952916456,279.178208188,136.932488829,639,639,629
98,0.958548369979,0.00172325062898,426.045175899,270.925640634,126.298920668,625,625,618
99,0.957617136729,0.00176436488523,449.134151915,254.913578503,126.707763621,634,634,628
100,0.957624246431,0.0019048739635,451.87037849,260.499654293,131.564485974,624,624,615
101,0.959169760889,0.00158293074914,475.754839269,258.858488031,123.49817789,621,621,615
102,0.958972002,0.00183530283816,494.494394613,251.459975059,116.683305907,610,610,603
103,0.958381573909,0.00222171968584,483.714872009,262.774645769,119.501500898,635,635,627
104,0.958979021944,0.00200886485109,520.296894369,280.125311274,111.42445842,623,623,612
105,0.961274080023,0.00124603885295,517.433969728,263.844253233,107.467783693,624,624,619
106,0.961000564256,0.0010543976211,548.79675135,257.502331983,105.27687356,628,628,626
107,0.957643279402,0.00207998522865,545.775104015,259.403038847,116.333410589,635,635,627
108,0.953947495221,0.00254503137838,576.202401934,270.480650159,126.610962909,634,634,623
109,0.957290227683,0.00182880867413,582.127231196,270.025647479,116.394471121,625,625,617
110,0.956640561664,0.00224600213086,630.163336961,263.820492158,109.89410986,637,637,624
111,0.95793994492,0.00215811258266,672.58440019,260.147501861,112.149882782,643,643,634
112,0.959190598959,0.00194369327599,668.725223416,272.273972285,105.413580697,617,617,608
113,0.956889909381,0.00292943913847,702.968494608,266.514689045,105.695588861,636,636,621
114,0.957336952963,0.00229422576213,691.285991288,280.45326796,109.877583361,645,645,634
115,0.955934651535,0.00271642037885,671.448556506,278.326159854,117.261457108,642,642,626
116,0.958933615646,0.00226772656832,653.663515763,292.579807361,113.18253821,629,629,619
117,0.95966451122,0.00238285132852,626.676202804,291.79438163,116.604157338,621,621,610
118,0.960601315379,0.0021709440142,604.815817003,287.725917466,117.683542265,629,629,621
119,0.964122740646,0.0011581382014,643.491798478,279.577320936,118.555001638,645,645,642
120,0.962756561924,0.0015278635515,629.270946551,281.747471856,125.51359113,633,633,627
121,0.964101298016,0.00113849812747,649.656514916,282.497853214,108.204792791,627,627,625
122,0.964404876855,0.00121729109326,640.943829365,286.812559238,110.842932504,620,620,618
123,0.964977777047,0.000974241029245,618.777656622,283.796388366,108.758874778,646,646,643
124,0.961417636263,0.00164077330537,653.226874769,263.389999336,119.503520396,619,619,614
125,0.962100590162,0.00182543559976,658.891564708,257.586700315,117.576776306,627,627,620
126,0.96387291666,0.00141672104893,673.465624073,251.259779526,108.407113241,646,646,641
127,0.962765248144,0.00159935612013,700.596895076,270.189818928,99.7236501968,632,632,626
128,0.963987332834,0.00124926783354,716.167504842,257.357527994,95.5241587878,646,646,642
129,0.961509939832,0.00144655163651,741.596933289,255.357526733,104.744923453,637,637,633
130,0.960402914236,0.00156592408066,751.372625804,244.943618235,103.769319259,638,638,631
131,0.958725254577,0.00230626875961,728.607467448,268.414069624,110.669568085,638,638,629
132,0.958414961097,0.00198612845673,748.395448803,301.606099703,111.261034586,619,619,609
133,0.960662337194,0.00156308868286,785.241464567,285.585031018,110.39531843,624,624,617
134,0.958056818909,0.00232539273591,823.530259115,289.808688508,110.71230121,625,625,616
135,0.960367039525,0.00185894448083,861.651098756,283.825446405,110.12844564,630,630,621
136,0.959902044205,0.00214865692293,869.956236557,274.34609002,119.157992281,634,634,624
137,0.962214303681,0.00117441305446,870.084429877,277.832225368,113.748370539,616,616,613
138,0.961247755541,0.00154034955564,886.064870354,287.540495889,112.219008749,625,625,619
139,0.960498131668,0.00154011608842,875.762957489,291.433396331,113.980301542,646,646,640
140,0.961334626982,0.000980389734804,896.589966715,294.843414417,111.981621691,637,637,634
141,0.959222161007,0.00167834274226,966.611160394,272.85441884,106.029068717,613,613,607
142,0.960299100179,0.00138285802194,950.584395211,282.002813649,105.296784941,621,621,618
143,0.960649730131,0.00146408753703,992.315456908,264.18799416,108.312399098,615,615,608
144,0.961221846192,0.00104681402695,1039.18051614,255.947109749,112.803619979,653,653,650
145,0.959740317049,0.00141955764244,1070.61239815,259.38190919,121.824949354,625,625,622
146,0.960612340312,0.00103419853516,1128.17946903,268.028004538,118.933733025,623,623,621
147,0.959384131158,0.00171532810658,1094.42111109,259.255398592,117.729463103,626,626,620
148,0.958930244152,0.00169892112743,1113.16698335,260.345909352,115.858298675,648,648,641
149,0.958685485943,0.00186952271525,1111.77389104,270.897651585,114.784995594,633,633,626
150,0.954650191377,0.00248443770025,1104.74935828,275.550405981,132.118505913,632,632,621
151,0.956004941344,0.00206719791706,1062.03604951,302.224021745,137.132345519,621,621,614
152,0.957903234943,0.00168988506827,1059.67525682,301.304820329,133.890996377,639,639,631
153,0.958242256257,0.00156358039572,1079.01859447,286.24506155,131.92068603,628,628,623
154,0.960918190102,0.00117223634079,1086.44230347,268.227416744,127.877764271,620,620,616
155,0.962862254173,0.00113741529003,1039.21074148,281.263196351,124.127723507,634,634,631
156,0.961702119721,0.00155208654036,1111.43386782,277.125113101,117.3932479,639,639,632
157,0.962189366332,0.00118391025759,1133.57762315,298.236867159,120.750112632,617,617,614
158,0.961162587819,0.00139048147542,1113.55109739,295.266411464,116.28583114,631,631,627
159,0.961005633614,0.00136700975235,1102.09222616,294.226882633,114.725937597,630,630,626
160,0.960022599899,0.00199409926056,1078.05096442,271.10087648,112.629107215,627,627,619
161,0.961363245187,0.00156694918257,1062.93328747,290.654747529,112.848924993,635,635,630
162,0.960089401372,0.00172420076552,1078.43420126,310.223319824,105.114652263,641,641,634
163,0.958896295482,0.00231002924268,1067.07258443,325.209856131,103.842531046,620,620,610
164,0.959047471085,0.00224880306309,1090.01343708,325.332294409,93.8228415869,616,616,603
165,0.961980812948,0.00150998993593,1141.48476307,313.630821261,93.7722147335,627,627,621
166,0.961722810835,0.00190371717687,1166.50370339,336.216752839,98.9722154132,629,629,621
167,0.963158555945,0.0011683411715,1177.87533875,334.445330931,100.535534854,621,621,617
168,0.959697679409,0.0023996063185,1219.66624813,309.738632924,100.041802682,626,626,618
169,0.958707137956,0.00252925377191,1227.98495349,316.658527668,98.5164517403,643,643,632
170,0.96026380669,0.0018452736246,1248.38428585,311.043118147,97.2889037598,636,636,630
171,0.959775342464,0.00213947616868,1297.3966182,328.401901072,88.0682114266,646,646,635
172,0.961534749448,0.00163460148488,1286.0836408,343.61608811,89.1975817468,621,621,615
173,0.961420872942,0.0014540865456,1316.2267833,341.414189494,99.1627840745,629,629,623
174,0.961662897102,0.00182547640855,1308.88485619,327.392795969,100.399364685,619,619,613
175,0.962292187056,0.00183541774629,1270.26555556,318.875558218,100.476041296,616,616,606
176,0.960072242445,0.00254693031338,1309.19561178,331.405309611,99.8651042221,631,631,622
177,0.961925772518,0.00205039742965,1332.67432627,324.508823681,104.975674221,636,636,629
178,0.961479346397,0.00184187538746,1280.60820633,339.579725116,104.788308741,625,625,618
179,0.960951035273,0.00183946003943,1264.20285337,371.84615143,108.647233143,638,638,629
180,0.959125227895,0.00209719562475,1234.52745265,363.907448627,105.754595927,616,616,606
181,0.96172692934,0.00149825642208,1235.75144291,379.375140578,106.88741216,621,621,615
182,0.959819838644,0.0017376800367,1166.39623057,391.925425676,110.637202959,648,648,642
183,0.959273025489,0.00199135839119,1209.51406399,413.495686755,116.203017356,631,631,626
184,0.958204626932,0.00267577109692,1196.96785915,373.689791366,112.836860427,631,631,620
185,0.96086690818,0.00159630904747,1231.74989659,359.080779617,111.056767737,623,623,618
186,0.963217283538,0.00121295480515,1200.88059215,345.120323356,105.33402982,630,630,627
187,0.960710070633,0.00151977922919,1204.91483405,338.775826331,114.5035493,599,599,594
188,0.961231036477,0.00159067538113,1209.65473805,339.814835659,109.370729571,625,625,618
189,0.957901690402,0.0022896501741,1196.71757805,334.034773189,126.012152806,623,623,611
190,0.959776796579,0.00163469318329,1174.5527641,338.691507735,131.026022051,641,641,636
191,0.958168625071,0.00183918837738,1219.18249545,358.673900664,135.718785949,640,640,632
192,0.959996572758,0.00106436952466,1238.10232379,349.424772457,151.832236,623,623,621
193,0.957837418069,0.0019690420967,1178.38569281,350.091241103,137.758355917,606,606,597
194,0.957641640442,0.00181336003997,1219.8223691,347.532451813,136.799159231,616,616,608
195,0.960071408083,0.00156875695,1175.87949851,335.463381647,118.355486187,634,634,627
196,0.960388221181,0.00161725615658,1144.30863814,348.52091631,129.701640309,652,652,645
197,0.962532758757,0.0016347980092,1149.46259048,344.087046478,109.500085099,621,621,615
198,0.962396890477,0.00145250637155,1215.39387524,335.853837806,105.123284491,634,634,628
199,0.961298332376,0.00156827132567,1185.11309041,370.51474185,116.257354548,621,621,616
200,0.962207999478,0.00138133787973,1142.75410747,391.34532823,116.130911102,610,610,608
201,0.963743726592,0.00135084054036,1205.13320705,372.333614128,108.296897523,646,646,643
202,0.962123560631,0.00211834720718,1226.69676792,371.928237136,93.2605349232,626,626,617
203,0.963016298781,0.00217698858413,1210.59022975,383.141909114,81.1050383632,637,637,626
204,0.963444283671,0.00130664547339,1190.27035393,387.113361396,88.6939670536,625,625,620
205,0.963383860162,0.00127653753328,1154.30284161,389.770047771,92.4205930459,649,649,643
206,0.963270850133,0.00151014451474,1143.50582629,390.239911021,87.2363551465,634,634,628
207,0.962663111386,0.00182537451386,1202.55564103,402.102660062,85.4802297861,643,643,636
208,0.966043140121,0.000820578979548,1169.56207311,388.725724379,79.8330349322,644,644,642
209,0.965908847068,0.00102680463102,1122.71330989,425.419508438,85.0860923418,635,635,631
210,0.964436926238,0.00125459182404,1104.03457411,429.915634921,85.1300657029,635,635,631
211,0.96195915383,0.00166542023218,1086.57320895,454.958314569,90.3553173578,625,625,618
212,0.957614463353,0.00318883172702,1149.49216972,437.937371547,86.793429463,636,636,622
213,0.957960672702,0.00316330132201,1170.12441254,440.402380631,80.2174728018,636,636,619
214,0.957338061565,0.00317559119855,1204.96067451,420.19565708,81.1079727686,619,619,602
215,0.961071709452,0.00230004006542,1288.7530799,396.216802695,75.6907547431,624,624,613
216,0.962612540645,0.00211226459956,1290.29138722,389.649015994,72.7877167791,625,625,617
217,0.961558405545,0.00269285173465,1223.15605264,411.026172517,71.9514849753,624,624,609
218,0.961394337218,0.00209768660806,1309.63744364,414.335374913,80.0676043502,637,637,627
219,0.960475467834,0.00258732505852,1360.94675207,434.461576999,80.0573300723,647,647,637
220,0.961637237733,0.00234583952803,1448.42194203,469.137534112,77.937583541,619,619,607
221,0.96516342169,0.00150051990995,1493.97889425,451.203010321,72.1304432725,629,629,623
222,0.966348984974,0.0011283427234,1489.65606619,469.956242075,72.5654165043,633,633,629
223,0.965706008137,0.00130434328336,1554.90105642,477.184188939,72.6003406838,645,645,641
224,0.963912087695,0.00167342119638,1515.51357,492.360634312,77.0073020144,639,639,633
225,0.967216326047,0.000940381992847,1493.77222746,469.129588572,74.6091903479,639,639,636
226,0.964676824576,0.00107918721181,1466.36922015,485.001441778,78.1965566914,630,630,626
227,0.964285203441,0.00138336851564,1394.5185841,503.765006532,78.6143531615,623,623,618
228,0.964341576393,0.00171912131973,1363.7394075,540.65038374,73.6071766057,624,624,616
229,0.965413680637,0.00143908397947,1394.26946259,538.600734612,74.0543296545,635,635,629
230,0.965274357928,0.00176302879775,1370.33008775,575.111997877,74.2772796628,630,630,622
231,0.963080871994,0.00214909388428,1363.04348292,591.05187922,76.8586406827,636,636,626
232,0.962460650481,0.00151373289625,1285.64698768,586.359388299,81.6798072291,646,646,640
233,0.960127055778,0.00245678043554,1326.52930906,582.609819178,79.5945237247,645,645,634
234,0.961906630459,0.00239242135349,1262.15133886,622.776288725,74.4651594438,625,625,614
235,0.963310807121,0.0018362429925,1307.20639472,602.503526704,73.7347825125,629,629,621
236,0.9650091003,0.00112408470805,1342.51382338,624.118272693,76.2967603192,629,629,627
237,0.963642545424,0.00153928924127,1368.56378659,571.025690237,78.0286519063,641,641,638
238,0.960447527291,0.00243770250612,1343.1757502,570.202107634,81.1662873492,624,624,613
239,0.96322046741,0.00187869575014,1350.55047404,597.540005151,80.6151042173,637,637,630
240,0.965871481233,0.001253280511,1386.89009842,552.308338723,79.166395019,622,622,616
241,0.967212202002,0.000625247810505,1404.03337528,560.313333047,82.3682555848,639,639,639
242,0.965584096701,0.00123188485663,1291.07090107,591.130855001,81.8282962977,610,610,606
243,0.966717783946,0.00122421146322,1271.96334764,612.199201579,82.3114216898,642,642,637
244,0.967814880996,0.000753434429882,1235.67064095,645.39120012,79.042846599,643,643,642
245,0.96762028891,0.00082476400843,1248.56336675,629.107650658,73.3418814852,635,635,633
246,0.96631781378,0.00095098436673,1382.19768764,659.176905341,78.5553280027,638,638,635
247,0.966131175945,0.00113835982714,1408.38980239,722.027169383,78.1083716833,628,628,625
248,0.965514152664,0.00146394732172,1493.98753259,737.744369068,79.5613957613,640,640,635
249,0.965623132382,0.00126678574491,1552.45433061,756.39311248,81.9572497026,642,642,638
