gen,w_bar,w_var,k1_var,k2_var,f_var,numk1,numk2,numf
123,0.884058828316,0.00595989179777,42817.0233394,68641.4866303,4179.65984905,646,646,602
124,0.886144124925,0.00517529373118,41633.138939,67081.1185623,4508.38392102,629,629,592
125,0.87818655043,0.00634721283199,40934.0583111,66574.8664412,4417.19407065,639,639,587
126,0.884077511851,0.00593605945321,42890.7650124,67952.6711277,4738.16138349,618,618,576
127,0.886207608186,0.0061439000752,40109.4655777,64845.3683867,4167.19427907,640,640,601
128,0.884462433899,0.0061857523519,38948.5827405,65345.2947131,4280.63250032,603,603,562
129,0.882775406329,0.00693062387389,37124.8818265,66536.2754837,4077.56780135,636,636,583
130,0.887351581181,0.00624136883881,37239.7801112,68422.4018653,3773.35722239,617,617,565
131,0.887721989275,0.00542321738891,38232.4213421,69221.1082191,3704.77877654,649,649,606
132,0.882124522576,0.00628233169944,37103.5595914,73004.4931967,3606.30927471,637,637,586
133,0.886898001039,0.00568017019021,35391.8587234,78123.7484799,3861.90911441,629,629,588
134,0.883751743638,0.00617792821516,35259.5863428,78372.8709395,4280.78250734,650,650,606
135,0.882407285589,0.00663452465869,32612.9855113,78911.1899018,4261.14305938,613,613,563
136,0.885922767722,0.00597680070363,32451.6990823,79264.7140195,4203.83911471,625,625,578
137,0.885791696843,0.00595694138846,33320.5848259,81146.8486734,4270.32199625,627,627,584
138,0.889508113441,0.00515285517402,34449.0822212,80282.1641771,3469.51969643,618,618,581
139,0.887646336341,0.00546868349418,35396.5812568,76147.3274363,3541.13911503,639,639,596
140,0.887087241416,0.00556499236357,35552.6384698,72103.6670461,3618.14488511,626,626,583
141,0.887700689139,0.00510575600009,33280.6359178,71541.3969387,3765.00276026,612,612,575
142,0.889662172876,0.00504765465236,32982.5926769,72075.72042,3699.7584049,632,632,595
143,0.891238295409,0.00504917333976,34714.5541256,70737.0532772,3328.91164372,644,644,606
144,0.883225963218,0.00571235548554,34678.2346206,75212.1788916,4036.27421969,641,641,597
145,0.885127957769,0.00519963297314,34722.9619536,79549.4401184,4058.01458002,614,614,574
146,0.882911463209,0.00517548033492,36044.4943134,82953.5969067,3945.47061174,620,620,578
147,0.891299285756,0.00425167289555,36327.5257547,85284.2394156,4103.385213,623,623,596
148,0.884272729129,0.00503792278832,35557.9358812,87528.667283,3917.92521888,637,637,596
149,0.889097511726,0.00445230943946,33021.3346132,93440.8740582,3953.05041308,631,631,603
150,0.885879278597,0.00450132817699,32684.6152618,92570.4847699,4004.07334735,627,627,590
151,0.887359950363,0.00460624862091,34066.8542217,94247.5782118,4172.75399744,615,615,586
152,0.884149832632,0.00534652937623,33138.2396404,92977.8471356,4727.15265709,624,624,586
153,0.884334957228,0.0051759083322,30515.7709641,96263.8205238,5002.58269387,641,641,606
154,0.889553976409,0.00501421448883,30295.6888209,95581.7101879,5113.99513487,636,636,603
155,0.890605910103,0.00529349190034,31826.0152729,97354.0300203,5474.38215403,645,645,607
156,0.883802357964,0.00601625280087,31207.2596383,99184.9398959,5699.10003842,634,634,585
157,0.888512439602,0.00451304793116,28607.9829287,99643.1174461,5540.68709224,641,641,614
158,0.882449656648,0.00596354908587,28850.2145744,100410.257743,5073.90979057,618,618,580
159,0.88758396049,0.00532266619597,28492.8498998,100322.341915,5043.20969593,648,648,610
160,0.885735439935,0.00543554889214,28266.7160279,104664.653919,5157.53629147,618,618,582
161,0.882716438222,0.00535002479605,29074.2347129,101917.169694,5129.71901714,629,629,588
162,0.878169596616,0.00541699224596,28465.9721251,98354.24761,4738.5527685,626,626,581
163,0.876955682708,0.00490667740067,29836.0271203,98624.8967423,5544.7637227,634,634,600
164,0.877647251813,0.00494940531214,28894.2149471,96500.2726011,5529.52864354,630,630,592
165,0.875615120332,0.00473497485952,28778.2682537,102297.201097,5780.00449375,639,639,601
166,0.881888789502,0.00406182262658,30131.8105808,107307.623153,6045.26663883,619,619,593
167,0.879609610143,0.00415421826316,30099.2825614,107057.94955,6314.98173004,630,630,603
168,0.876394238637,0.00438885854288,31451.6173508,104819.917862,6108.99213464,623,623,590
169,0.880050347048,0.00398790235499,31426.1562168,107872.41791,6158.34350312,639,639,612
170,0.881895031362,0.00342889359638,30712.134568,108459.002423,6323.34313421,623,623,606
171,0.882168959511,0.00360214612338,32239.2983381,103902.185486,7164.64129772,629,629,612
172,0.883113854677,0.00391379723751,33981.6514898,105574.203209,6999.4848826,611,611,592
173,0.884929984536,0.00409404348654,34770.6639789,109584.727864,6998.19101231,641,641,618
174,0.88381919275,0.00432220309223,35675.8639883,108138.319325,6076.59482268,626,626,599
175,0.883394524688,0.00444525483541,39101.6478523,113291.188494,6218.91072367,649,649,619
176,0.881520882354,0.0046724162392,39449.3147627,114494.756101,6436.04605224,635,635,604
177,0.881990410759,0.004771502849,43629.5183703,117104.325774,6310.02165026,623,623,590
178,0.884501610128,0.00453583604866,46499.846435,114091.94235,6109.92828145,642,642,615
179,0.880324177922,0.00529168543897,47197.1157919,113098.915677,6248.4901764,630,630,592
180,0.883446040508,0.00451634012229,47478.0349493,113763.647104,6317.52412523,645,645,616
181,0.887298198642,0.00437947975579,48378.2694176,116000.834933,5828.66061206,641,641,616
182,0.884792254448,0.00477677463822,50122.7596687,116909.558142,5803.5813486,629,629,596
183,0.879641306857,0.00520670002844,50920.9440148,116078.296988,5960.33291953,625,625,584
184,0.879648780858,0.00541005742359,52233.5053925,119065.449323,5935.63769505,634,634,598
185,0.883141489555,0.00470264930764,52421.8235532,118739.018919,6119.78721003,648,648,616
186,0.883351909254,0.00416931888093,53295.6556871,117336.431642,6307.78867075,646,646,621
187,0.882871086262,0.00436950291333,54946.7492209,113927.825919,5954.64524014,618,618,592
188,0.878910505765,0.00505981015479,54124.2749041,114677.224044,6291.81984529,624,624,589
189,0.876623940229,0.00487486308956,51789.2705841,115466.675023,6706.37051359,617,617,584
190,0.881448945332,0.00400264809051,51125.4246456,117928.320215,6462.86926495,626,626,602
191,0.88322949556,0.0040401365695,50803.0361324,119684.468511,6604.69540906,630,630,606
192,0.886861129017,0.00375603888343,50637.5631709,118784.208635,6071.62723848,626,626,606
193,0.880424945744,0.00454521828235,52433.5793636,124909.019474,6080.02821289,626,626,591
194,0.88204485362,0.00489223214161,55696.1836598,126096.05303,5948.15775867,633,633,602
195,0.881095298424,0.00495818164836,54942.1124476,127141.732421,5802.83030104,624,624,590
196,0.886887780422,0.00466785387844,59303.9594653,123719.350375,6056.01816505,650,650,619
197,0.887082017781,0.00437652421571,58304.1456037,127607.00747,5588.61801248,652,652,621
198,0.884143582944,0.00490850178204,59014.0588515,134135.242434,6238.36457575,601,601,568
199,0.883302077263,0.00480459184058,56601.1880266,133570.584059,5351.05297302,626,626,595
200,0.879744086768,0.00524348452734,57747.5448617,129629.725077,6134.61523655,633,633,595
201,0.883462848521,0.00505418197511,57768.3575286,134372.596905,6011.43037256,627,627,591
202,0.882997778999,0.00480563376103,54435.9120598,137791.865969,5792.943939,623,623,591
