gen,w_bar,w_var,k1_var,k2_var,f_var,numk1,numk2,numf
0,0.884900300921,0.0173132044167,454.679144638,430.54830337,230.702068877,629,629,475
1,0.889779277222,0.0151952666564,798.934000576,859.427726119,352.195562956,620,620,485
2,0.897264928564,0.0122151046279,1132.95426571,1302.40404202,509.929422113,633,633,521
3,0.891004814864,0.0128096348293,1404.77079036,1815.68664083,640.825107577,639,639,528
4,0.891493179851,0.0119732691583,1738.56646087,2221.71927967,851.03896407,627,627,528
5,0.89285549244,0.010730352767,2127.22899209,2679.57351693,1032.56230465,624,624,533
6,0.894483629012,0.00955009606883,2569.32220251,2902.02398335,1102.83082847,635,635,547
7,0.896254808326,0.00888361971781,3110.98596568,3315.24524737,1184.97813608,628,628,559
8,0.897021823385,0.00829968089585,3686.13140888,3873.23471073,1334.23834168,631,631,559
9,0.903730446792,0.0067435056087,3993.50845069,4453.02392737,1344.39046042,625,625,568
10,0.893648114196,0.00780014227667,4508.7203681,5163.68190792,1473.03282042,635,635,570
11,0.895194988991,0.0071986462908,4661.96348448,5459.60901565,1526.71551651,620,620,563
12,0.898448355731,0.00604255615477,5144.6545258,5969.47425824,1703.46205588,620,620,572
13,0.887616277506,0.00766732191128,5357.03409721,6466.8531295,1835.48448474,646,646,581
14,0.895935638272,0.0060815225897,5726.70537521,6788.70165168,2034.09629467,630,630,578
15,0.896176125694,0.00501525099753,6384.69948291,7966.07435371,2170.29114585,617,617,580
16,0.890556698217,0.0061123394539,6623.64695537,8358.50874736,2210.36309831,649,649,604
17,0.891861119944,0.00550441103136,6706.08341953,8792.87557088,2172.435659,622,622,583
18,0.889867489229,0.00578515343331,7720.04373922,9440.27110285,2264.00737111,621,621,577
19,0.88713524031,0.00574664031682,8070.76469107,9932.42326271,2396.75305224,628,628,580
20,0.88569403843,0.006026430613,8880.33519114,10199.2093204,2552.61871412,631,631,581
21,0.885886109375,0.00600565394044,8763.12836275,10309.5428081,2824.75409868,626,626,585
22,0.894202318392,0.00490503707106,9253.11689154,10632.468023,3079.19427561,634,634,603
23,0.891698204174,0.00543375251011,10222.3205255,10922.2434738,2956.55022022,611,611,572
24,0.89040132871,0.00558250917397,10129.4638816,12116.2578023,3001.89860275,627,627,590
25,0.889814074997,0.00551063541574,10634.953863,12316.2823441,3348.6288721,636,636,592
26,0.889611172879,0.00569277239716,11520.4520336,12249.6936072,3354.16682863,640,640,597
27,0.889042327624,0.00607455163473,11952.6081731,12525.239104,3616.93161022,611,611,566
28,0.885747672841,0.00632676661645,12339.304206,13432.1904252,3728.0543427,631,631,581
29,0.887831782397,0.0064316050782,12569.2120132,14165.5867325,3610.8326988,639,639,590
30,0.887781172475,0.00567648093883,12212.0371847,13265.1099483,3686.54725988,628,628,587
31,0.890445957844,0.00527057530865,12778.7635523,13307.717587,3675.93336654,627,627,590
32,0.893352697716,0.00470390325994,13690.2830515,13456.2955013,3673.21604229,631,631,596
33,0.895073185254,0.00411541207131,13701.5329056,14356.9512943,3937.19989749,622,622,595
34,0.891538772486,0.00472038495808,13742.048711,15258.8829414,3925.91225166,634,634,604
35,0.889709341396,0.00505696914061,15717.7440605,14877.8117868,3908.01648605,625,625,590
36,0.891287094103,0.00473512511871,15970.1153449,15793.6333275,3964.84008201,630,630,594
37,0.886405314979,0.00547525639592,15531.4069929,16271.7193061,3771.70396985,628,628,590
38,0.890925212403,0.00450452361176,17164.0941194,16479.0808067,3728.05504169,611,611,578
39,0.888979815581,0.00428440914064,17358.3025187,16546.3273089,3597.36711284,636,636,603
40,0.890144999485,0.00399515504383,17538.9246631,17010.8146053,3642.04118167,621,621,595
41,0.889831046977,0.00463901252494,19124.2330737,16926.7028168,3756.90053068,639,639,609
42,0.891501969962,0.00458300120305,19727.0535019,18053.5809002,3722.77785466,606,606,576
43,0.884657622811,0.00551382776812,18972.3280262,19470.1322785,4231.7065822,639,639,596
44,0.888557947407,0.00495838498851,18786.127176,20915.3759279,4118.42548719,629,629,594
45,0.886808383057,0.00532049144806,18581.3227736,20456.6907255,4415.64686242,619,619,583
46,0.885828268702,0.00505881147714,18253.355801,20313.2566384,3720.49225144,619,619,586
47,0.885515952707,0.00561330065394,18633.0342498,21481.2016288,3895.5371516,653,653,608
48,0.888526154858,0.00537437202089,18745.2874674,19640.2009019,4172.17038048,643,643,606
49,0.889272739533,0.00587293804391,18643.4028254,20770.2745599,4100.93036643,622,622,581
50,0.886133668655,0.00649527328179,18886.2784988,21260.9710509,4117.40263389,619,619,570
51,0.885899188109,0.00619677835754,19559.5494558,21199.5723212,4180.35015669,632,632,578
