gen,w_bar,w_var,k1_var,k2_var,f_var,numk1,numk2,numf
0,0.78523411086,0.01434170664,41567.3460675,35873.791395,15862.1116516,620,620,363
1,0.799040546726,0.0105753049998,86338.0782898,74577.4377702,33421.6642491,645,645,462
2,0.806262594887,0.00912854082823,128407.304099,108686.248122,44949.9553931,650,650,512
3,0.804186112243,0.00812030102537,185523.807614,155471.422076,62285.0794063,618,618,493
4,0.805768980481,0.00695431287378,225440.233265,199432.199498,75665.9856553,637,637,529
5,0.802769990838,0.00688648806106,272105.182842,251956.331457,88223.2113951,626,626,525
6,0.804679740353,0.00638953597709,317275.780088,274699.491824,95949.0407619,639,639,547
7,0.800893160037,0.0061463194203,351491.355313,316660.138616,110090.522494,644,644,553
8,0.792299405113,0.00623135908958,371076.211941,397768.610396,135245.762291,624,624,527
9,0.798797134874,0.00527885022232,386267.132596,419813.348406,145160.340118,644,644,569
10,0.799505174888,0.00528267004338,423805.247536,440307.881251,153862.265019,629,629,554
11,0.798365719766,0.00540983288928,426777.030189,489841.331609,175169.815473,629,629,556
12,0.793925774445,0.00532187803481,453745.700024,563349.990751,193259.839919,627,627,549
13,0.795698452181,0.00565052164345,486631.19679,642656.433798,191805.623487,619,619,541
14,0.793685793972,0.00558257545921,496904.46573,671177.625807,198947.644723,644,644,564
15,0.789024088013,0.00530169188431,563674.44414,698036.852365,209994.160306,651,651,559
16,0.79288333209,0.0045892428409,589009.273513,778976.071237,238834.852476,620,620,554
17,0.791708235747,0.00495976527533,631374.675286,796432.723652,247317.06186,626,626,557
18,0.785059005495,0.00556975740508,653786.479915,806676.492928,261888.411285,638,638,555
19,0.790950717233,0.00506332824795,655897.050632,807244.712907,278179.184678,630,630,559
20,0.791335150782,0.00512043675534,705623.318847,820639.535149,263575.501344,639,639,564
21,0.787843935095,0.00469835333722,779635.267456,858214.761467,241048.17377,638,638,558
22,0.788536863834,0.00504274414344,773140.822831,891661.995222,254177.510121,640,640,568
23,0.79013251492,0.00499761944646,831330.86701,995447.62251,260733.785925,632,632,564
24,0.793282119951,0.00442086074707,844149.714785,978321.977785,262289.65718,648,648,589
25,0.78800652361,0.00442328602566,887252.824969,1020973.16349,271792.978439,621,621,558
26,0.788724415989,0.00455422505824,901272.496582,1076179.6994,303260.468615,642,642,575
27,0.790362757555,0.00381634914775,989501.005698,1074945.22866,323063.949223,633,633,576
28,0.787858434878,0.00416108817367,1022270.51357,1085164.18607,313187.888757,652,652,588
29,0.790855227258,0.00422304293935,1085103.50843,1119579.16291,342568.024049,634,634,577
30,0.786622995882,0.00431811613728,1090969.97214,1169228.11425,310294.978828,623,623,559
31,0.786139039508,0.00390733526741,1100060.31818,1259310.28748,290031.287931,640,640,580
32,0.784678586089,0.00408162760637,1051188.74817,1267412.99403,278988.881568,625,625,560
33,0.788435522069,0.00386612792567,1097300.22387,1288955.1603,313973.183971,610,610,561
34,0.79277781415,0.00395452043244,1204293.39952,1250996.97103,340426.855714,629,629,582
35,0.788478061456,0.00423286894061,1233412.35626,1231233.08152,314780.90712,611,611,553
36,0.789639563517,0.00421903554783,1289071.08465,1191316.11892,295661.637087,614,614,562
37,0.787731952517,0.00427444374976,1360508.17113,1129516.96992,300644.635775,631,631,570
38,0.789650342104,0.00387181432522,1437167.86528,1042532.49423,293904.178919,632,632,577
39,0.787498163667,0.00421640674101,1499995.02988,1090297.57639,288002.895027,626,626,572
40,0.78694363087,0.00410124282108,1516340.12649,1117081.14084,297822.903992,620,620,565
41,0.790123748401,0.00329798613661,1642078.21586,1144674.49877,267576.729096,627,627,577
42,0.789837136147,0.00351542528512,1674626.35007,1150317.79013,263857.739992,626,626,582
43,0.788826250437,0.0035496188205,1572912.7674,1302957.83201,293436.96067,642,642,592
44,0.787588951824,0.00326334344857,1546529.10242,1322590.84576,274588.098347,632,632,588
45,0.787226662417,0.00346408195106,1559092.96847,1326773.5984,289824.495372,639,639,591
46,0.790456870225,0.00408485844256,1543435.3247,1311918.19948,331699.117707,625,625,585
47,0.784380877905,0.00431783023293,1526166.79201,1311992.78977,344330.586364,633,633,569
48,0.782010486519,0.00403366949739,1566695.91395,1325431.36561,382800.814645,625,625,562
49,0.78206522474,0.00434462881707,1691195.29252,1475166.6931,380372.599149,628,628,569
50,0.785503189431,0.00407228790385,1786956.3176,1522232.66488,364250.94169,612,612,561
51,0.790131728518,0.00354644710649,1828432.28529,1615794.09402,351634.518465,644,644,603
52,0.787949046135,0.00376983975186,1978237.21037,1655734.61189,368530.834198,632,632,589
53,0.790679362469,0.00393909558301,2038649.45471,1613339.4448,399090.589629,639,639,592
54,0.782437920199,0.0038949237914,2060255.5298,1514178.33448,482452.664234,651,651,594
55,0.790111527348,0.00395102988291,2074372.68427,1398776.24977,485398.364422,631,631,590
56,0.784570307938,0.00448864269297,2176661.08524,1455081.63715,493769.397769,630,630,569
57,0.780588417447,0.00421727126746,2217579.39289,1484543.11294,437980.092567,625,625,565
58,0.779753041554,0.00422457596876,2175872.56197,1495733.88042,438783.694919,638,638,568
59,0.786635632566,0.00427424479499,2159731.00829,1459580.25361,403986.565865,631,631,577
60,0.781643442806,0.00434814626457,2100410.43684,1451542.24286,417813.910035,625,625,559
61,0.786774112682,0.00426165666886,2024532.54865,1537266.29974,376728.15655,626,626,570
62,0.790534277591,0.00447023946318,2030092.99602,1560787.45749,394237.83275,632,632,581
63,0.787077670046,0.00497240157357,2150005.53248,1815453.65855,399643.497406,601,601,535
64,0.786469950444,0.00485886106207,2170686.47457,1889773.82474,425219.764835,621,621,559
65,0.787015144393,0.00442460362704,2393692.46944,2007084.27926,400851.868969,616,616,560
66,0.788361331907,0.00438309289063,2482400.73999,2247936.61484,367264.674675,619,619,560
67,0.789252905592,0.00395126414846,2552009.93438,2302153.10899,369790.820277,624,624,567
68,0.785667272058,0.00387557042053,2611209.18308,2211477.18253,374959.224307,609,609,556
69,0.787132101504,0.00435028022872,2636026.04174,2147569.59019,380058.692409,632,632,577
70,0.789862170276,0.00421305802998,2563960.39457,2089793.84879,325035.976458,623,623,573
71,0.785359384806,0.00444796820208,2673496.24533,2037778.86959,389385.41328,652,652,592
72,0.785054941911,0.00478410784081,2679354.89311,2028101.90653,405018.3372,634,634,568
73,0.789938039368,0.00486722263629,2753722.54937,2060317.6034,404747.23442,627,627,569
74,0.788754799588,0.00517141611403,2718095.67593,2018022.60018,398764.086372,631,631,562
75,0.780284196451,0.00511162448372,2624721.90554,1967940.99003,401066.887181,631,631,545
76,0.78943324111,0.00528191226033,2621411.62762,1993804.46834,438163.478122,627,627,557
77,0.793202235634,0.00530430142618,2695048.38455,1968953.30534,500762.612333,621,621,560
78,0.790682277619,0.00576482862255,2838301.63796,2148443.38383,450983.144066,638,638,562
79,0.790348291423,0.00529551284607,2950015.32992,2165627.15541,394441.980191,616,616,544
80,0.787760873978,0.00536434147297,2916922.34957,2151793.63556,339768.246921,640,640,560
81,0.789107018559,0.00544554161517,2839439.47376,2261318.06288,339743.472816,624,624,552
82,0.786976762689,0.00497204934154,2799001.87635,2233511.36607,353486.36712,631,631,560
83,0.785020127466,0.0047733937567,2910626.50562,2156501.34748,364264.698316,652,652,571
84,0.785327562984,0.00434739322115,2872852.95268,2173379.52408,349568.219992,645,645,582
85,0.787013658953,0.00500949078528,2955736.2487,2129160.7793,390192.268765,638,638,575
86,0.787956703972,0.00457603842286,3113231.82544,2236393.31979,386383.436218,635,635,585
87,0.789053290027,0.00472458466616,3145108.37127,2256817.14785,387371.120166,626,626,573
88,0.784187683694,0.00508327593843,3253866.23825,2315509.91784,405989.89853,623,623,546
89,0.786502981485,0.00508863071433,3370823.42467,2262608.47071,428145.039662,629,629,563
90,0.788133396398,0.00400966984973,3332742.41523,2252620.91112,402104.250592,653,653,605
