gen,w_bar,w_var,k1_var,k2_var,f_var,numk1,numk2,numf
0,0.709512868154,0.00495081847177,4095233.31891,3757288.90502,1477483.68533,630,630,333
1,0.713788339263,0.00440648899769,8126217.71583,7914335.45953,2823666.07494,629,629,409
2,0.717819328393,0.00413045269865,11816851.7756,12006726.3054,4180386.1499,645,645,460
3,0.713763810037,0.00311055411552,15390020.4716,15577829.9605,5447911.24304,644,644,484
4,0.720159857978,0.00330716002347,18573856.4261,18100133.3475,6506672.17465,619,619,501
5,0.708839391647,0.00260130338661,22754020.6927,21736135.6827,7981160.99271,637,637,505
6,0.707665382951,0.00253954091522,25213993.2593,27355288.2506,9079252.17128,624,624,492
7,0.712687581761,0.00312818825167,33630602.2682,33797539.076,10755912.4452,627,627,516
8,0.708321370197,0.00247711531247,39581311.9211,37003893.407,12554162.8197,615,615,507
9,0.709443391172,0.00261892846099,42964092.7868,41121493.7969,13575899.8638,620,620,516
10,0.70733647115,0.00243720368241,43957441.6201,42416401.0617,15595667.9153,655,655,556
11,0.707328481824,0.00245695763441,46590272.0953,46195889.3724,16799625.4843,636,636,537
12,0.707571140769,0.00254494822331,56176795.5957,51150068.7308,17511220.5607,650,650,552
13,0.702017399414,0.00229948157767,59227000.8902,58069933.647,18247914.1678,660,660,551
14,0.70768970978,0.00266770603738,62246398.199,57189629.9655,18793723.8279,626,626,533
15,0.702140933231,0.00206213866313,72688039.9201,59558516.7052,19382662.005,638,638,537
16,0.699376264,0.00174833391641,85025312.8126,65453475.2851,20042551.9207,616,616,529
17,0.710822475917,0.00285965585244,88383929.9628,66928985.0658,21475058.668,624,624,557
18,0.701883383442,0.00212565137438,91325702.824,72771251.821,23959826.6614,635,635,554
19,0.705333081325,0.00274230463507,91826172.6288,76192063.1047,24530409.6619,634,634,561
20,0.699295110001,0.00210289063536,96952920.4242,83199489.4933,26448362.9623,626,626,546
21,0.700910735129,0.00190139172669,100739457.42,90200214.1261,25618502.5583,636,636,563
22,0.701113798683,0.00211324749532,108942150.7,89235043.9988,24228144.8584,641,641,562
23,0.701098839758,0.00211553983246,117993313.397,91695620.4327,24594492.0841,619,619,540
24,0.700752382595,0.00241201933322,120376813.89,93145312.3321,24968632.2749,626,626,545
25,0.703000985231,0.00259546655987,127353167.951,98343300.0157,27993069.2399,620,620,547
26,0.700605467771,0.00240343852506,143159280.983,108393745.794,30345176.1138,631,631,554
27,0.700574004836,0.00240504557825,149423987.081,114451752.832,30313779.4455,642,642,569
28,0.696212426712,0.00166845981565,152290217.563,122349283.143,29669749.3484,630,630,554
29,0.700054368665,0.00258193228642,151715949.547,124393520.737,28527025.3923,618,618,546
30,0.703208556218,0.00228220694749,163749816.684,130797327.28,32095189.0965,631,631,572
31,0.70246246117,0.00252362047849,153464001.115,135834225.379,33737395.1497,636,636,558
32,0.700151995936,0.00231484954339,154999178.889,138981249.019,34328815.4315,633,633,550
33,0.698894308796,0.001876547976,147398236.804,133536060.414,31808219.9981,638,638,556
34,0.70250176865,0.00220029570889,155183984.439,142525453.376,34051704.5239,628,628,558
35,0.697034648653,0.0023718396222,147510985.334,154343431.75,34629175.5188,636,636,552
36,0.701413484673,0.00221708441142,151325776.351,166998356.517,33502446.8047,641,641,573
37,0.702290196719,0.00225644198014,161454737.376,166194014.911,35589714.6577,653,653,589
38,0.697139680958,0.00200481838463,164003759.188,168603176.77,38462741.041,627,627,546
39,0.70189228331,0.00227871439431,153801912.892,167479468.884,37756457.391,624,624,557
40,0.700806000055,0.00266818850127,154724593.447,155489560.345,38040412.3831,655,655,577
41,0.700577973281,0.0027570935393,153707830.324,154571966.17,38625945.3839,634,634,548
42,0.698410664215,0.00211389588565,157468478.105,160402846.032,33940861.0448,589,589,510
43,0.700982967545,0.00258059865911,168578516.901,165565088.439,35157129.901,626,626,551
44,0.705572537124,0.00328773541815,182030988.305,163661012.482,34390110.676,634,634,559
45,0.701862224114,0.00239298938152,176787370.995,186077108.124,36110659.5491,626,626,547
46,0.700133073308,0.00233218587244,189866233.416,191308766.485,36092827.0459,632,632,543
47,0.701173736774,0.00231931121918,198791368.303,216492068.8,34813673.0528,616,616,539
48,0.698112149794,0.00261358383376,205228446.637,240392539.171,36401070.0938,621,621,543
49,0.697098872028,0.00190403965716,200866410.641,258542931.317,34744173.6946,629,629,555
50,0.698198251406,0.00221213311994,192668261.739,255516125.327,33509072.5452,641,641,564
51,0.700266595882,0.00208588426582,189155433.051,260039165.277,31320279.1594,628,628,550
52,0.704856458263,0.00257896654004,201880927.507,265327936.768,31234560.2592,622,622,561
53,0.700788088331,0.00235110943003,193187209.828,271915742.904,32329064.893,636,636,559
54,0.7020178528,0.00254768860303,191336660.756,269255390.505,28895026.9041,656,656,564
55,0.702645772608,0.00267564199371,187580919.718,276094376.855,29636608.5408,649,649,559
56,0.703698046461,0.00270456692919,192107607.929,261571360.425,29624675.0587,631,631,541
57,0.700332049728,0.00224561104264,189846998.328,296742162.876,27691175.0642,627,627,530
58,0.704808709863,0.00230499817315,198642306.253,291374015.981,25808716.8433,634,634,549
59,0.703821182205,0.00240909428946,209946510.799,308764629.584,27566984.4812,626,626,540
60,0.704410317725,0.00232645027474,209170823.033,311698361.68,25120581.1754,641,641,556
61,0.705025219956,0.00261223304182,210845454.796,295890487.186,25846581.2919,623,623,546
62,0.704665443871,0.00209419236821,222911333.679,317715813.728,20901566.4319,632,632,558
63,0.704075480883,0.00244400261791,214487886.021,300214033.591,22049896.8136,634,634,559
64,0.706784198839,0.00234178144568,216990622.349,313992103.241,23928786.6167,640,640,576
65,0.705578367655,0.00280729065319,226550239.875,332218162.839,26732855.3566,648,648,560
66,0.702183344787,0.0024045528322,252654029.215,344392016.333,25770840.4381,630,630,544
67,0.701938366577,0.00216904480649,261860793.132,353334372.361,26173361.2588,642,642,570
68,0.702132250182,0.00222956649595,284895328.416,345549037.181,28384081.5427,609,609,539
69,0.700506008447,0.00217529394725,281142980.222,341490033.421,26460299.549,633,633,559
70,0.699633359306,0.00208148917295,274003373.892,379593499.642,27271681.4592,631,631,556
71,0.701192160548,0.00230523288225,277142124.973,394494772.34,27456348.7957,639,639,570
72,0.699675273635,0.00190814414535,288837856.311,386998417.651,29537504.4377,635,635,567
73,0.701589084859,0.00203879624013,296358634.076,391686503.765,29697177.839,629,629,561
74,0.698806797915,0.00190537925916,290894263.317,378410762.672,30827132.1578,635,635,571
75,0.69986255522,0.00199883965625,278647329.15,391976847.415,34934865.7815,615,615,555
76,0.697730217572,0.00237751200783,276713244.208,395550877.055,33273383.8169,623,623,540
77,0.702541822922,0.00267015777217,274232716.864,413544711.969,33414559.0974,622,622,556
78,0.705812696949,0.0027063767343,282485469.676,411086989.048,29871671.3615,633,633,568
79,0.699342332892,0.00212921840297,285913397.0,453537649.245,30699567.6424,633,633,559
80,0.69645016389,0.00206554806305,300174353.28,470685094.692,34738647.0653,630,630,548
81,0.702136778128,0.00237857841794,300229819.029,484731547.316,32721933.6956,652,652,579
82,0.696573409063,0.00190112824649,298432713.935,512699972.465,31892973.5993,623,623,547
83,0.698754917872,0.00211662206099,304883519.477,494518409.314,31017658.0311,617,617,546
84,0.702550551899,0.00208721782335,307565229.284,524128864.008,30971145.4752,630,630,573
85,0.700329300048,0.00206604522198,296056453.642,509242666.794,29328856.3454,641,641,566
86,0.707333352957,0.00244254214049,263086461.573,492109824.235,24754223.1234,612,612,548
87,0.703749207027,0.00229687711073,249458908.857,474727393.16,24711020.3791,633,633,552
88,0.704709091789,0.00259380394052,278652408.77,477693547.039,26485229.9286,625,625,554
89,0.706504780259,0.00238625713084,283991365.897,485214439.208,24460690.5374,628,628,562
90,0.702632283206,0.0022653953289,271915758.241,460602789.409,26577129.9015,619,619,546
91,0.705471347136,0.00241212084929,271303909.365,419858955.272,26974614.2768,642,642,572
92,0.706116675813,0.00307967203216,280947828.847,442237424.585,26489891.0676,623,623,537
93,0.705019521429,0.00243441624855,292723506.581,475825014.563,27009540.4919,634,634,547
94,0.703228104112,0.00247569832796,293246392.632,487791952.032,27280234.7572,629,629,533
95,0.706950748488,0.00306407737239,295914782.364,487697582.304,27856559.2883,633,633,550
96,0.701618277102,0.00233303674489,308501406.276,476979260.509,25173632.3157,625,625,537
97,0.705901651862,0.00264445087723,310742762.353,493924408.59,25867802.6932,618,618,539
98,0.707066481765,0.00287586028423,333846165.398,505089803.082,26430761.4261,623,623,536
99,0.702558938025,0.00254887267418,347520578.043,488725844.07,25699365.3111,621,621,526
100,0.709529980941,0.0027885719686,333781802.978,470165481.986,23021511.5971,614,614,528
101,0.703566152287,0.00270436941305,351453554.63,469622157.492,23695366.0765,639,639,533
102,0.701462224324,0.00243036557934,351070755.449,462029145.365,25615296.8927,639,639,551
103,0.708386718427,0.00294153531126,358427032.077,453557919.01,26204613.6686,641,641,557
104,0.707071010737,0.00331357056453,366850526.255,432348897.45,28467721.4942,635,635,539
105,0.70742974824,0.00284313473524,383479653.425,460816344.686,29259151.3873,630,630,543
106,0.7017666835,0.00245443152358,348054766.842,431355926.878,24574817.8881,636,636,529
107,0.706272779096,0.00256033958525,329804505.316,454924863.203,22337168.0706,632,632,547
108,0.704188518471,0.00233696019097,319631641.548,467239933.323,22163583.7909,643,643,555
109,0.702213852957,0.00239007037376,319622006.119,463363474.375,22231580.7102,628,628,531
110,0.702133920812,0.00260353250073,353932303.969,468508453.631,24260869.8552,631,631,537
111,0.707582919684,0.00306798363936,366567874.716,445433653.886,25032597.1582,624,624,540
112,0.703909881418,0.00236015718612,394860650.237,448541175.01,25202710.374,637,637,552
113,0.701652498555,0.00232478337129,410592862.161,467816709.724,24506265.2929,618,618,529
114,0.703135997169,0.00262688350219,402224627.418,459809883.975,23955227.098,629,629,544
115,0.702383340854,0.00236297230146,408654560.007,492498334.123,24362852.6916,645,645,545
116,0.701691109076,0.00273116129843,387846350.835,512702903.882,28223931.6516,637,637,535
117,0.701685122865,0.00235223540376,394845599.237,498446962.817,28170802.7049,630,630,543
118,0.705089566915,0.0027923484873,397318923.428,508271522.482,28585616.8138,619,619,546
119,0.706270541091,0.0034444431784,399569963.578,533006527.851,33833480.7798,627,627,551
120,0.703329776985,0.00266611668746,406882967.735,535560866.986,32559681.5176,614,614,533
121,0.705271774833,0.00247444296534,400879770.85,585784398.927,31989695.8708,625,625,548
122,0.705398812662,0.00271171528825,382379127.54,590492585.146,32751981.0585,620,620,548
123,0.702609806302,0.00293944342913,404730520.607,585099742.853,30381197.1087,627,627,547
124,0.700070662736,0.00251120771429,423754377.82,586557126.036,32567633.9338,648,648,564
125,0.697317155047,0.00208554229843,409770750.311,599196958.182,33081162.1917,639,639,558
126,0.698739871339,0.00195129678693,424609950.304,598778992.066,30764126.981,631,631,557
127,0.702043511119,0.00210011420519,420298376.975,585953768.142,27187230.8062,654,654,594
128,0.703039577236,0.00232810793158,421367091.957,586970937.737,26979817.1177,618,618,561
129,0.70044951678,0.00184837922454,432762723.683,601909157.565,25427272.0417,625,625,556
130,0.701460382525,0.00269186412038,444537899.285,599659948.733,26454284.4108,620,620,541
131,0.700358900639,0.00244576930968,440445291.925,575736759.489,27722326.6662,642,642,553
132,0.700854146623,0.00234060699308,462963972.954,578177155.676,30093766.3449,628,628,545
133,0.700645741696,0.00207210886006,453119609.349,588882490.127,27724884.6527,635,635,544
134,0.706217164276,0.0025174704631,462250999.492,579193767.038,28377113.2397,630,630,553
135,0.704036925926,0.00249600686321,438448949.497,568542029.177,29607091.3092,625,625,545
136,0.705183576687,0.00282101637549,475181607.723,548339322.968,28555508.8907,628,628,552
137,0.705220461907,0.00253535721568,458401080.909,577594406.122,30144521.1994,623,623,548
138,0.703545703612,0.00248122822653,470722427.621,578832137.382,29661886.9016,642,642,560
139,0.703795507484,0.00282269751503,475968056.38,550329986.318,27009031.8097,640,640,546
140,0.705009902905,0.00294962629838,438253306.174,530013025.078,28511645.8044,639,639,545
141,0.708797894181,0.0030407023144,467696568.312,545944748.564,24271317.1257,631,631,534
142,0.707832304185,0.00296139875788,467359309.012,557752791.775,23589665.8438,648,648,554
143,0.705076063424,0.00290022576025,456998273.014,518500964.749,24344314.3689,620,620,521
144,0.704789457705,0.00273019183967,437612027.679,496634487.194,26032459.8508,660,660,570
145,0.704670273216,0.0028001382222,431176270.932,487929155.195,27771970.8968,623,623,536
146,0.706300639973,0.00292118894924,409889179.461,499485807.411,28409315.6269,638,638,554
147,0.704910104351,0.00226218046487,394611599.303,525189595.339,32607589.0494,629,629,559
148,0.701010163086,0.00260063385525,390307158.047,501586251.062,36534132.4689,644,644,554
149,0.702077784221,0.00265864738814,426173427.623,518914684.236,36183320.1003,637,637,541
150,0.704998593462,0.00257003901649,426823540.583,553685972.306,33391167.2173,651,651,576
151,0.703954740168,0.00281748126153,401004996.754,541641524.268,31161157.9582,631,631,539
152,0.699716314091,0.00211020985244,417498658.826,544540427.647,30692845.8118,636,636,550
153,0.70163181094,0.00251518631196,423309994.157,551332614.694,32287987.2314,629,629,546
154,0.70248140154,0.00234265116452,433901465.345,577258216.573,30048304.31,649,649,568
155,0.703691557198,0.0022571760614,437607857.543,575281522.342,33850895.0884,626,626,556
156,0.704631549724,0.00263027908791,457554280.097,542285684.511,33500530.8608,629,629,539
157,0.70336638078,0.00254695535975,483640290.662,529347347.712,37211492.0855,630,630,540
158,0.70060706373,0.00213353339042,481507119.642,539881692.179,39036634.4087,616,616,538
159,0.704868213363,0.00265170544531,481772880.959,535626979.649,36751864.1736,624,624,543
160,0.70144534028,0.00237355446504,505229875.242,520190864.743,35715892.0393,629,629,547
161,0.703839111825,0.00290422215781,492018922.837,524796110.499,37228001.7692,636,636,551
162,0.70377133596,0.00255271960773,511258072.873,534522100.917,36132556.057,610,610,538
163,0.700906197603,0.00218553534797,572990285.114,542772988.185,34966311.2372,628,628,557
164,0.706793881686,0.00264440537204,538723328.932,530830679.973,33622169.2297,659,659,600
165,0.699104109502,0.00237037715849,544056216.472,511105055.06,35159267.7039,628,628,545
166,0.696488480808,0.00216281459172,487095859.405,504150185.844,34635305.4627,635,635,542
167,0.698708548135,0.0022545483495,508028851.827,531210564.327,33674569.6681,631,631,542
168,0.697887810459,0.00204548005227,473696406.871,535812887.333,31135319.0653,640,640,561
169,0.704855646523,0.00290851848453,443555221.815,550577390.352,33141398.693,622,622,547
170,0.701899097857,0.00259579547409,411502358.202,553039920.076,33931861.6142,631,631,553
171,0.696630392595,0.00229316924196,410846897.886,564639157.136,35660083.6916,650,650,564
172,0.700774534674,0.00284545625863,409850927.012,575166282.157,37140799.0143,610,610,530
173,0.695622098765,0.00189362428242,399014569.533,570509530.843,31969427.2674,620,620,535
174,0.699266294994,0.00236917834196,403756921.787,557929051.91,32675106.417,628,628,555
175,0.697678057905,0.00203018147999,380607206.172,519101382.904,30454107.4121,627,627,554
176,0.699719763699,0.00220680705305,379170697.417,503884282.122,32157968.256,624,624,560
177,0.697930572338,0.00191144248956,399795076.288,509240844.426,29903656.1019,631,631,563
178,0.70117997745,0.00222834415503,350319672.561,529829965.516,29168579.0096,621,621,550
179,0.702290883635,0.00207300316338,368095049.563,496292463.452,25845041.4145,636,636,569
180,0.703192583929,0.00228941468351,348501297.06,504857298.777,23913224.6726,622,622,554
181,0.699802609444,0.00194599155776,335387388.665,497186439.143,27522183.8537,613,613,540
182,0.701987022702,0.00219019039102,343833502.949,441205964.333,26970144.4196,624,624,557
183,0.704171174701,0.00278052514218,339175150.391,430331379.333,26687682.7036,629,629,548
184,0.701099225197,0.00240018091955,316260529.642,428009996.841,26860817.7829,623,623,548
185,0.706358091401,0.00296427550745,297918137.286,424978830.087,27235263.9996,626,626,554
186,0.700825968405,0.00283622807475,293412848.063,426862682.711,29262663.7518,640,640,560
187,0.704839184934,0.00288327263441,291148605.284,435426997.699,31283219.4397,616,616,550
188,0.698694537961,0.00233940530796,301971646.289,397051825.321,32533433.0274,632,632,549
189,0.69959533856,0.00237184847376,303806536.561,435343825.688,35024140.182,637,637,559
190,0.700835054082,0.00220849808868,302877599.477,438203591.087,29668669.4375,640,640,566
191,0.698349210905,0.00221069440179,321346251.47,427288622.992,33176036.0619,643,643,567
192,0.701485899298,0.00265897356974,333029586.784,413923799.849,34083434.7603,620,620,549
193,0.69750963891,0.00225145923071,335033208.034,388162668.499,37858109.5957,618,618,542
194,0.699278612318,0.00226799548289,359972090.147,414218679.977,38066200.7451,633,633,564
195,0.699199565372,0.00206443728494,346336167.841,424818441.245,37822921.8653,640,640,573
196,0.700638556002,0.00231818949292,345995915.606,415066586.99,42033955.9941,625,625,562
197,0.700737942766,0.00234679133625,324306650.662,418324867.542,34818660.651,629,629,560
198,0.702629872986,0.00276476980736,318692748.507,412767099.664,35345177.2801,622,622,551
199,0.70111399212,0.00255848035741,299183335.702,434500080.013,36842227.1357,634,634,560
200,0.700824603701,0.0022251656989,296797190.516,436934305.544,36972112.639,629,629,555
201,0.706113754047,0.00265429533423,319165061.908,466879658.017,35363649.2717,632,632,564
202,0.700012817218,0.00216894081128,330540550.468,503024547.285,38559600.4317,639,639,556
203,0.699401022555,0.0021228928943,342772976.978,530841534.758,38177841.3881,613,613,541
204,0.696928443862,0.00201182626609,357255153.297,547009343.195,39731674.1266,641,641,569
205,0.699507177777,0.00209930171307,320264429.019,509092927.283,36092840.7143,627,627,558
206,0.703127001032,0.00240182857359,331410431.449,445527481.236,35930437.1456,636,636,573
207,0.698838631592,0.00198163181404,329754872.466,407906541.223,36622429.2061,617,617,546
208,0.699825655474,0.00229975442639,326653001.662,386532979.654,32053574.5735,629,629,557
209,0.701947240712,0.00278283883079,335570348.254,416325871.575,38642552.8164,637,637,566
210,0.700147062925,0.00244779047731,311929078.004,402874912.306,38388406.5038,625,625,553
211,0.701468721243,0.00250088263259,346341325.911,432303131.888,36875848.3807,620,620,544
212,0.703283038988,0.00288753051652,343265669.204,470027625.588,41483030.104,628,628,555
213,0.700678390297,0.00274873725135,324662369.49,509588585.052,42825051.1475,630,630,550
214,0.701456032406,0.00268048479287,340728581.199,538320988.049,43153691.3081,625,625,546
215,0.702398305913,0.00256988647341,332888425.918,561018872.514,40215374.8322,634,634,556
216,0.699534509639,0.00272967328632,361610444.538,624878461.674,41434116.852,648,648,568
217,0.698231573915,0.00221869716908,329252514.219,611975238.057,46440809.5321,635,635,558
218,0.699228273209,0.00229524663768,326596008.039,587560323.765,46271061.3821,611,611,548
219,0.692938262309,0.00203534315607,325336448.986,596311334.894,46666534.1726,646,646,555
220,0.698402274455,0.00234658188746,317684047.311,592794803.989,48448921.0453,637,637,569
221,0.699662610358,0.00257721439586,315639924.242,574121867.934,50004128.7048,643,643,579
222,0.697674461328,0.00238369524812,307488948.832,592986614.544,48302933.9573,637,637,566
223,0.700616334757,0.00225279592523,334491522.112,619304327.293,43540553.9644,640,640,577
224,0.697224944291,0.00216742946765,354337046.648,617708658.936,43470246.6358,636,636,568
225,0.696550793751,0.00206876590511,347666088.162,630047811.551,42538857.5219,624,624,555
226,0.698156136993,0.00214524022033,366429743.345,629781303.163,46018273.4203,635,635,571
227,0.698851443248,0.00284615023135,334373138.439,590819579.599,48419061.2251,646,646,575
228,0.696662787043,0.00248034051812,314504984.236,616308193.651,45663595.6813,617,617,555
229,0.695408255025,0.00218943234795,327242486.823,611962602.877,49687439.2765,615,615,554
230,0.696016052719,0.00235161044371,346270014.09,644271833.047,53369270.3838,605,605,547
231,0.692626590597,0.00186973620454,330898904.103,678281263.721,50502823.0664,619,619,557
232,0.695568436953,0.00223225126493,320541852.221,646091370.432,47593625.1613,619,619,568
233,0.693005528217,0.00215046617354,334152155.664,702699276.027,48013371.0023,616,616,552
234,0.697009004595,0.00238411467271,353293476.232,701529900.802,48885847.5697,625,625,570
235,0.692915651471,0.00194865836595,362958109.398,669237673.238,47726983.633,637,637,569
236,0.695305576756,0.00205056555967,344771538.268,676418679.024,49450135.7264,650,650,592
237,0.693664641674,0.00176445427216,369746509.592,764466066.582,52057602.614,638,638,582
238,0.692941025145,0.00176853160145,414053247.122,773718680.326,53765404.4875,667,667,610
239,0.697768613666,0.00237786786813,429097480.486,808917381.179,52164971.1122,628,628,583
240,0.69901789428,0.00281492680297,426379296.666,830926888.34,53014836.1757,632,632,583
241,0.697518726257,0.00219550994253,480149405.705,872098358.61,51244031.9782,638,638,586
242,0.695753850221,0.0023702453768,443429665.615,897146057.332,54164719.5728,619,619,572
