gen,w_bar,w_var,k1_var,k2_var,f_var,numk1,numk2,numf
0,0.901724705332,0.010671208211,0.0372425719298,0.0421469218788,0.019819628191,643,643,453
1,0.897799848788,0.00989286609713,0.0777792231717,0.0808825618959,0.038726236278,633,633,459
2,0.904054216791,0.00873141541468,0.101925149811,0.126760118436,0.0512693792898,649,650,500
3,0.914530195835,0.00706703942195,0.145598143068,0.155782075057,0.0605641293564,621,622,510
4,0.911680200479,0.00696968837712,0.192856407137,0.197037518656,0.076605704365,625,625,517
5,0.914966710617,0.00593299466692,0.223625679232,0.227233198014,0.0962145782338,624,624,537
6,0.913132238517,0.00585439467166,0.282759503492,0.255658628495,0.114149612768,641,642,542
7,0.915802739152,0.00489508042431,0.329232503481,0.289290853493,0.119218818606,621,623,541
8,0.915034232829,0.00466034925358,0.364744534813,0.313976455328,0.134406379455,642,642,566
9,0.910481600464,0.00498599996988,0.444803137251,0.341560005698,0.153057714127,632,632,557
10,0.913910291987,0.00457397668639,0.452157124218,0.356735263285,0.163198915558,637,637,569
11,0.912998393657,0.00454926048025,0.455250313554,0.41755585655,0.178377618459,627,627,558
12,0.917116931946,0.00372081857415,0.469000579068,0.451499604167,0.181552966788,631,631,579
13,0.91655375477,0.00369794026098,0.539371505146,0.477756302082,0.20233395424,633,633,586
14,0.915255795047,0.00362863112313,0.550527633081,0.471576368147,0.214233588276,630,630,581
15,0.912015357356,0.00395539770922,0.574056506753,0.497538601175,0.21746142108,616,616,563
16,0.910255695521,0.0037579462085,0.633743116067,0.533136387488,0.230306023587,624,624,569
17,0.910315379921,0.00383627015946,0.757694416298,0.603255704336,0.2494312282,639,639,584
18,0.90995209381,0.0037924825437,0.886324071057,0.63432387564,0.271715826323,646,646,587
19,0.906968507191,0.0037786358198,0.9597504903,0.617177377511,0.280545551964,637,637,581
20,0.911882260944,0.00338031796439,1.00206570328,0.640735376131,0.312930948385,634,635,589
21,0.913131132346,0.00331162007806,1.07990157703,0.729089114357,0.318937879355,624,624,582
22,0.91022587964,0.00335659130006,1.21879341941,0.768173589715,0.316676423984,636,636,590
23,0.90769048636,0.00387512369714,1.20113915761,0.805613253268,0.363837639015,626,627,572
24,0.907089686214,0.00397229099786,1.29224869501,0.925506369405,0.335966729443,639,639,582
25,0.909405858581,0.003776766081,1.28395377188,0.967586689418,0.298470936547,637,637,583
26,0.908493145616,0.004065514416,1.23797593006,1.064920836,0.328816878709,631,631,570
27,0.908314337189,0.00388915333677,1.28286121949,1.20010909425,0.316190937472,625,625,565
28,0.908401111079,0.00347352866048,1.37881025505,1.22481445403,0.318288243128,633,633,584
29,0.904658135473,0.00373564231921,1.37258498529,1.25079173928,0.345833632352,626,626,570
30,0.903681042827,0.00373440986469,1.44378442808,1.25522034767,0.367629887065,638,638,583
31,0.907273339791,0.00342820879525,1.44010544193,1.26531021272,0.407997023989,626,627,582
32,0.906539788963,0.00348805359791,1.52004353815,1.26845521954,0.435759885815,626,626,576
33,0.9072042768,0.00328219991433,1.53974153793,1.2911725252,0.401032958022,629,629,585
34,0.904183640213,0.00323821460699,1.61217808582,1.28994912942,0.425859696723,629,630,581
35,0.905696207536,0.00315388687748,1.66260991777,1.28383156106,0.459021784591,641,641,597
36,0.908216380187,0.00323585902952,1.71786469785,1.41240240238,0.488523537878,632,632,592
37,0.907697437741,0.00316708425599,1.70348222026,1.35004548596,0.448232322341,641,641,601
38,0.902748820935,0.00336618213457,1.62474251744,1.40495821408,0.467905714291,627,627,575
39,0.907578680269,0.0029884313335,1.57393012233,1.50526386915,0.495975850727,634,634,592
40,0.904280204314,0.00299281236901,1.66824819896,1.64996644973,0.512446299557,629,630,584
41,0.897642128649,0.00312944574496,1.84039299757,1.82440156495,0.52584010025,626,626,574
42,0.905581204329,0.00260168958197,1.92236529255,1.81740642812,0.540971320611,632,632,602
43,0.910101242078,0.00265769273228,1.7678566737,1.8548980452,0.535987658473,624,624,595
44,0.909898163417,0.00229379588436,1.70212830035,1.79760225273,0.49727577969,626,626,597
45,0.908570103253,0.00254854355678,1.8890952556,1.90441394538,0.556270823164,657,657,629
46,0.904513890301,0.00293374247774,2.02828742191,1.96971315295,0.569227296249,631,631,589
47,0.899353456668,0.00346193580502,1.97318883673,2.06551159982,0.610645472921,637,637,587
48,0.902692112961,0.0033225804815,1.99271492693,2.21556653805,0.554725566807,641,641,595
49,0.901052458003,0.00345766837073,2.04364198919,2.17411899465,0.585341582414,638,638,589
50,0.903685206323,0.00321124277034,2.13994964137,2.13380937233,0.607576189524,624,624,579
51,0.897688413639,0.00357631748542,2.19645180203,2.05333399854,0.597136748056,625,625,572
52,0.90151107587,0.00297088808037,2.19210299923,1.97992546664,0.569140797829,632,633,585
53,0.901725135077,0.00276778982841,2.17424219347,1.96906473757,0.566722983004,626,627,588
54,0.902935415545,0.00262008620679,2.16403019164,1.9841810387,0.56737667241,629,629,596
55,0.907854003238,0.00264917925576,2.20670287936,2.02422808816,0.50300395337,624,624,589
56,0.907419041063,0.00286249147191,2.4237751252,2.08038898701,0.499368237121,620,620,586
57,0.903001943872,0.00320245039469,2.45845260445,2.07879304639,0.512049325132,621,621,577
58,0.900992097248,0.00316496744959,2.45167973315,2.1196872326,0.497780431398,624,625,579
59,0.903622882532,0.00316551242193,2.54558531527,2.13739910781,0.560077450292,624,624,578
60,0.90452031411,0.00321075414465,2.57873796162,2.15081474647,0.597009136749,640,640,600
61,0.905895697393,0.00312782700089,2.41701486856,2.04491195638,0.626812687796,620,620,580
62,0.901020249734,0.00340163156725,2.33118758136,2.04616165339,0.575244003071,639,639,590
63,0.905440870192,0.00255565789586,2.45611989041,2.04892562601,0.569889307215,636,636,604
64,0.903548150623,0.00261075111836,2.50141206334,2.05025634334,0.584986547174,655,655,617
65,0.90305194911,0.00266045774587,2.54871504144,2.20721840828,0.624674265681,616,616,587
66,0.902655212545,0.00274567779136,2.49039278462,2.24716986145,0.64189752247,633,633,598
67,0.899879970109,0.00340513806074,2.79092797551,2.2330120164,0.735059745563,627,627,579
68,0.906599670209,0.00271381197435,2.81619756991,2.33197481618,0.680626799374,647,647,610
69,0.904134578685,0.00332062901587,2.92516209116,2.23058028611,0.644496771207,628,628,583
70,0.901974040889,0.00285742705493,2.80392495849,2.32020122408,0.666496061602,623,623,586
71,0.904492003726,0.00262675245299,2.72646620511,2.43105140581,0.728419061666,626,626,597
72,0.900441056764,0.00327071850526,2.62217663928,2.45770938865,0.688825305857,637,637,596
73,0.903985426206,0.00315167765181,2.60766426742,2.42521907119,0.677204746823,632,632,593
74,0.905817718766,0.00293435824609,2.7483871303,2.33661108942,0.561419071539,630,630,590
75,0.904571375996,0.00281610867298,2.73889602371,2.36117166237,0.66490143519,628,628,590
76,0.905633731374,0.00295605924568,2.93948470199,2.40271607749,0.660510103598,637,637,603
77,0.903388294842,0.00315519116977,2.92838375528,2.54037854657,0.61387979939,625,625,579
78,0.904796971772,0.00298981064531,3.08087623614,2.67898852858,0.575829848098,629,629,591
79,0.897581413309,0.00357721922456,3.1115602356,2.797552326,0.548004818095,644,645,589
80,0.905055055617,0.00300186463202,3.03195042258,3.00028118576,0.527341768151,607,607,565
81,0.908852208066,0.00259434044837,3.05462541674,3.0760850698,0.536759641469,612,612,580
82,0.904939789083,0.00332506237041,3.22882053951,3.24529832891,0.586927409414,632,632,589
83,0.904390259212,0.00312351794086,3.1487144335,3.51931295519,0.610194113128,634,634,592
84,0.902876099534,0.00320762562834,3.2704283196,3.49074331195,0.619727792885,653,653,606
85,0.902867151005,0.0030356620797,3.30028722423,3.46358032516,0.649089297925,629,629,591
86,0.902850103519,0.00307289961307,3.40989920963,3.58968821819,0.662220348105,627,627,592
87,0.900518238272,0.00330921627679,3.44249112635,3.70862028477,0.644790249144,626,626,578
88,0.904250849034,0.00299774964963,3.4564184585,3.7148778124,0.62981591899,631,631,592
89,0.904027973421,0.00322586598248,3.53292744884,3.70507007769,0.591454211814,613,614,570
90,0.905896666218,0.00297047433339,3.49568806199,3.7367268147,0.64199463863,627,627,589
91,0.903143119773,0.00324264763809,3.61477864352,3.66312507816,0.635783914281,630,630,585
92,0.902985300944,0.00337518255523,3.72963224957,3.89013173255,0.650224323098,636,636,593
93,0.905308249123,0.00312619297551,3.75913389593,3.77739788321,0.670694546182,635,635,590
94,0.906811674422,0.00303088955143,3.92738861445,3.71982727493,0.623786252743,640,640,597
