gen,w_bar,w_var,k1_var,k2_var,f_var,numk1,numk2,numf
0,0.823721532137,0.00750692724011,4.30874940082,3.8123794963,1.45975689924,620,620,342
1,0.840070381512,0.00582888630713,8.98707581771,7.75175073176,2.9740733949,648,648,449
2,0.840429484687,0.00509035217086,13.4503422561,12.6639717069,4.43290770821,639,639,466
3,0.841990029998,0.00488165611192,18.759808139,15.8994626222,5.83137330768,629,629,471
4,0.838088877291,0.0047535943686,24.0458985149,19.3176939082,6.81954060842,650,650,483
5,0.842268493595,0.00410677631228,26.101374093,22.1582820775,8.28306073746,635,635,504
6,0.835994588465,0.00426829216166,30.1591980436,28.9803702235,8.10504906913,640,640,490
7,0.8382288293,0.00354734444901,31.9497065697,31.0229002654,10.5269614224,630,630,514
8,0.840043699319,0.0033209622177,36.0108253462,38.0009405767,11.987827034,627,627,523
9,0.835977015361,0.00338337664618,40.2577993982,40.5150169378,12.0547969216,626,627,514
10,0.842837709889,0.00314538678238,49.3230368859,46.195703549,12.598194903,632,633,540
11,0.839462768922,0.00313771341239,51.213619865,50.6163340671,15.3499746055,628,628,537
12,0.838511585476,0.00296641434445,50.9008339058,53.4223904777,16.3309460841,616,616,527
13,0.835661463567,0.0030690691434,54.1918511,58.7369149577,19.1362583465,631,631,539
14,0.832561570697,0.00279361132441,59.7735964456,65.1522397582,19.8411963985,642,642,547
15,0.839694956781,0.00277429532324,62.0737689899,77.792186911,20.5474549389,635,635,559
16,0.835810067279,0.00281903119755,65.9324092872,79.5489043597,20.595354458,652,652,568
17,0.836338109011,0.0029286516632,73.515537895,82.8368103544,21.2552905677,627,627,540
18,0.835195771382,0.00291782476544,77.8407350361,79.1072832634,22.4143149431,622,622,535
19,0.83213928157,0.0026283815282,79.8710047484,78.5454826888,25.7387219697,635,635,549
20,0.837575174229,0.00253844429195,73.7895668649,78.7789550417,30.1851762745,639,639,579
21,0.836724396903,0.00235474492223,75.2131649388,77.4860751136,29.6672854923,637,637,577
22,0.839533909725,0.0026629035839,80.2027910791,85.5469440577,27.5094838186,627,627,562
23,0.836638248964,0.00257747365296,81.2383909694,85.2264226661,26.394499371,625,625,554
24,0.833862135106,0.00255143275953,85.3869404348,99.2633746344,25.540127198,653,653,577
25,0.8340716543,0.00254792194566,84.8505241277,110.472739213,26.1727089672,652,652,569
26,0.834816420103,0.00229064333489,96.2908849516,112.933485519,30.920289468,641,641,574
27,0.833060045775,0.0023573049797,101.041065224,111.39852263,35.8292202769,630,630,557
28,0.835019142799,0.00223292391524,104.95600619,115.423081508,38.6357773041,616,616,563
29,0.830120900911,0.00230820457616,114.374236734,128.809245619,39.6824904638,630,630,562
30,0.830754939814,0.0021020807272,115.150250973,132.194995991,36.381879229,616,616,553
31,0.831464902712,0.00220126877418,121.627410891,130.457938052,37.0767030971,643,643,582
32,0.832019920459,0.00219215143646,118.073062727,132.13817427,36.5102755067,635,635,580
33,0.831985287421,0.00184326462578,120.979382996,127.478582638,31.830636006,625,625,566
34,0.83047006339,0.00189374134395,129.370638879,131.075720741,31.8390822493,642,642,592
35,0.83341383015,0.00181104238244,127.063524996,139.846978328,33.1769335244,634,634,591
36,0.833594119886,0.00196724424348,128.232875877,144.270590365,32.6033309659,628,628,579
37,0.833390220842,0.00193803810501,123.051032195,149.982633788,28.4520654502,628,628,573
38,0.828883255881,0.00211534613557,125.000349118,153.864807199,33.1403319037,621,621,548
39,0.828631552719,0.00189201901255,132.904990007,157.73813704,31.0205865007,630,630,567
40,0.835309886038,0.00263480301549,133.212870357,150.353336534,32.2887171589,636,636,576
41,0.827092570482,0.00225132600073,128.300051358,156.091078325,31.072444686,629,629,550
42,0.828535641512,0.0021922287892,122.827713379,158.357842853,29.7855332833,638,638,562
43,0.83455028007,0.00229674231497,120.433918044,153.190168039,31.9260363018,632,632,573
44,0.833158169892,0.00186813085413,127.226083742,160.578140234,31.4913875288,626,626,574
45,0.832621877951,0.00250530738802,130.990571039,160.071789107,31.2613931698,620,620,559
46,0.830441106119,0.00228049869457,133.653629603,162.305419343,35.5063247337,639,639,572
47,0.833668570236,0.00248513225002,133.889793413,161.802700239,36.3871777818,633,633,576
48,0.8320289472,0.0021873365458,141.359088695,157.100430657,37.0735308506,627,627,567
49,0.82929864907,0.00219477496615,153.242890845,158.341816223,39.2035335708,650,650,580
50,0.831484995159,0.00222188618601,152.927433752,168.196813503,39.1918393878,629,629,570
51,0.831485303884,0.00235924630413,158.216259779,180.240909751,41.3276520418,640,640,572
52,0.831747336621,0.00263558355828,170.452882893,183.70365616,48.1932142994,627,627,556
53,0.826520516539,0.00255241919546,178.597598565,175.644557319,55.3770939351,632,632,553
54,0.83007363255,0.00275665710156,190.58634682,184.061559606,57.5925635025,630,630,557
55,0.828420399345,0.00226770880375,189.825819767,177.84918822,55.6739824944,631,631,562
56,0.828773665057,0.00225898210599,174.49165859,182.221154191,58.9238524428,623,623,567
57,0.8301660857,0.00198733321274,177.910987571,181.735289857,59.5812187967,606,606,556
58,0.829359711555,0.00197450764323,193.175403576,187.597632466,51.7365792306,630,630,577
59,0.829584745253,0.00185377027847,200.752941716,195.511308058,48.6961607885,628,628,577
60,0.830942950558,0.00201249881957,203.33103735,181.260127548,45.6237854417,637,637,589
61,0.825749103748,0.00181397812453,208.743109729,189.525838385,42.3140056024,639,639,578
62,0.83218731648,0.0020997461732,214.365961226,198.609515739,46.6208868866,627,627,578
63,0.831130649689,0.00177056934076,220.278607074,194.89813707,43.8874887468,635,635,590
64,0.831462915761,0.00205531302416,242.409929479,195.745212337,44.6231770697,654,654,603
65,0.831929718629,0.00196275092981,238.174684405,200.731119236,48.1027023434,633,633,583
66,0.827137031517,0.00192460288951,237.432418174,212.495230176,55.4605074411,619,619,561
67,0.830255169498,0.00204181247855,246.618984732,214.695357695,52.7432484778,621,621,569
68,0.829218239179,0.00206476539329,244.636901549,213.721517669,54.7212543721,633,633,581
69,0.828380283439,0.00207790620241,257.534788216,227.528851813,55.4611211027,625,625,561
70,0.831104739899,0.00228745428467,279.527768229,228.667181144,58.3398962549,631,631,575
71,0.829732900499,0.00210046441932,297.354158562,228.469784706,54.8914876548,633,633,574
72,0.834024733931,0.00233059149365,319.566082879,231.718687489,63.2148471941,633,633,583
73,0.833974266552,0.00219635401838,328.76188231,243.357442178,63.2718153061,623,623,573
74,0.831102941624,0.00238879896598,338.004186004,233.341662992,66.3117998728,631,631,564
75,0.832758006329,0.00243101890276,315.116614406,226.570887842,65.0241008229,605,605,554
76,0.83215340389,0.00224759064794,299.151003493,215.455441986,63.1394315737,634,634,580
77,0.831054704604,0.00263551392004,320.443120533,218.837212368,65.1033012183,639,639,571
78,0.830523728602,0.00235057997753,300.163732115,226.71838091,67.2126490849,644,644,578
79,0.833941859292,0.00267093942597,313.924473245,211.365531737,65.1359460181,630,630,568
80,0.828713028867,0.00268798469383,340.258179284,205.525807389,68.7813877432,616,616,538
81,0.828324458778,0.00260528914931,356.966688857,207.840735298,72.0339023443,632,632,551
82,0.832205850256,0.00277459688547,401.230827938,230.834479605,73.1304300585,624,624,543
83,0.827919783104,0.00281607460074,431.878951401,238.607050497,70.2796076262,626,626,542
84,0.831680914198,0.00239648819676,412.882751619,243.550555123,62.9147841363,635,635,562
85,0.830567683698,0.00248782643073,423.089125094,207.742021569,65.2328414016,644,644,567
86,0.832317992794,0.00209132076642,440.394001213,217.302854651,72.2143698018,639,639,579
87,0.830543315123,0.00202340691898,433.972352421,215.653562848,64.4532440585,642,642,588
88,0.828267954183,0.00220175247301,473.007678313,222.889760922,61.329476599,630,630,573
89,0.830917087229,0.00211801239181,485.870340489,229.47771295,59.5222942166,628,628,570
90,0.831937091505,0.00206641042854,513.491890571,231.606312584,51.4708249972,633,633,582
91,0.830846132641,0.00212133909666,527.398824093,232.934652322,48.3136310683,654,654,602
92,0.830232708759,0.00215673752207,519.08714701,228.65268229,49.5971041687,621,621,567
93,0.830041517289,0.0020363486839,535.950389655,227.795257455,46.3099281157,662,662,613
94,0.829822520742,0.00200254500834,559.139437559,229.7155049,44.534062245,620,620,574
95,0.83040959258,0.00186722332036,589.709408683,248.139871468,45.5369867926,623,623,579
96,0.826929574911,0.00184700201213,612.277682949,261.164376856,51.6880070692,643,643,595
97,0.828958201881,0.0021424420883,582.553658887,265.297932423,56.9922055254,643,644,592
98,0.830877378995,0.00220979417573,630.13303169,279.831383408,60.2509443828,640,640,590
99,0.831088046416,0.00228656250048,645.012019186,282.0562018,59.2395237027,641,641,590
100,0.827261371701,0.00218116163407,644.777093518,300.350901749,63.4188250665,645,645,588
101,0.824888053887,0.0021072122167,684.748631676,282.51248299,61.9951737372,642,642,577
102,0.829657701269,0.00233921363314,664.36336525,282.498311963,57.8058755207,635,635,572
103,0.828904456532,0.00207401995866,715.7889093,289.254431927,56.677646723,619,619,564
104,0.825687093218,0.00223709530442,764.716871241,295.142716309,63.0851395963,638,638,562
105,0.83042896593,0.00220424172674,795.597843947,293.984817601,60.7262194717,639,639,586
106,0.825798222505,0.00215296150626,831.459788655,310.002412272,62.794595787,624,624,558
107,0.827031390232,0.0022451786617,831.436131236,319.359567375,59.3514735833,627,627,569
108,0.827795684034,0.00234037853545,857.41869902,319.192489573,56.591869476,631,631,573
109,0.831280584789,0.0022152048815,833.153008992,334.956244548,55.7314902892,619,619,567
110,0.832678707009,0.00234987970687,808.650055209,337.032212713,52.4468194014,622,622,567
111,0.827186683503,0.00203184568016,773.395885829,319.297376783,48.1064202851,632,632,562
112,0.828747863324,0.00219924525644,758.29733436,322.594374195,49.4120889809,620,620,557
113,0.828525194929,0.00213379077422,757.200216042,323.142646745,43.8320958274,633,633,567
114,0.827498834868,0.00209176485816,804.445537711,345.326799063,47.2875454822,626,626,553
115,0.831238485979,0.00197185935862,807.276123419,365.464955609,48.5100830294,630,630,575
116,0.834613510322,0.00182084644516,751.257381562,366.067539793,51.6556684347,633,633,595
117,0.830420364763,0.00183281471109,734.738293556,380.578236206,50.1323318863,620,620,573
118,0.831358162983,0.00196842646609,701.304117112,375.011862588,49.8483479692,650,650,597
119,0.830633516763,0.00211998671037,684.650377772,375.929574247,50.7658333129,646,646,592
120,0.827797601332,0.00185084418128,704.532267468,360.775045923,47.9493764912,634,634,572
121,0.833314779744,0.00222892571657,709.769015962,352.120061072,51.5711940512,626,626,574
122,0.82977893362,0.00190385441233,725.158145683,349.455563991,54.0336392512,621,621,573
123,0.833833239906,0.00241743740694,709.023007894,340.677294632,50.3155665528,640,640,587
124,0.832825632144,0.00203567341128,734.497347615,356.121856124,53.7633876388,629,629,578
125,0.829396427999,0.0020623331258,743.552073562,345.983389208,59.8218782104,636,636,583
126,0.829406159975,0.002160396067,728.231851303,345.105801355,54.3404346254,618,618,555
127,0.833381968288,0.00247399066696,696.323297752,325.306497728,43.8372282331,635,635,576
128,0.832449103333,0.00247165572869,660.313782314,322.031994691,45.746965507,643,643,569
129,0.836702357146,0.00252603889205,666.476832064,322.550210977,41.1197653109,632,632,571
130,0.833341089676,0.00270534598584,661.176249011,345.090343908,45.3845160644,636,636,563
131,0.830288931266,0.00258157511041,630.809288327,339.373365427,45.7412123896,622,622,537
132,0.835101994892,0.0025525919417,614.924602305,308.419279406,53.7601592561,635,635,572
133,0.83333034758,0.00276725636308,620.615568468,319.283162188,49.3376318045,634,634,558
134,0.832856042327,0.00262960013839,610.452876483,335.037039728,41.4481494469,634,634,550
135,0.83461792919,0.00248722243967,618.464807726,322.994713423,36.9556786275,616,616,546
136,0.835789561352,0.00230372789555,643.778183428,323.774485345,32.835417445,636,636,573
137,0.832876210347,0.00225449074802,657.979327877,330.944289362,33.1108021692,629,629,565
138,0.835508419199,0.00214452808063,637.681165665,295.323518504,32.3076423655,620,620,569
139,0.83507912696,0.00230197972036,646.381818036,296.422208704,35.0165601914,627,627,576
140,0.835316724171,0.00227075544305,668.17034833,303.583750488,35.8093749517,628,628,577
141,0.829827977277,0.00242502414713,710.319736558,309.921615343,35.911201177,633,633,562
142,0.832337952618,0.00225104964818,715.781640974,320.97298215,39.3091087905,626,626,573
143,0.832671601526,0.00213128950266,709.648217862,295.604747531,40.5367600777,634,634,581
144,0.834131299281,0.0022210252353,702.513554879,299.807621279,44.3699773383,610,610,558
145,0.834867349787,0.00254756267214,698.44039907,303.503205075,48.1225653553,640,640,582
146,0.8293741203,0.00235933990614,704.551466483,300.758867849,46.7153954739,623,623,554
147,0.835247683756,0.00220667374744,657.951677999,304.579609009,47.2297425111,632,632,579
148,0.829986809931,0.00213332652304,645.705426344,295.307002073,50.6043300287,629,629,564
149,0.829356614431,0.00230066995887,664.120231261,310.204996034,53.0869592537,653,653,592
150,0.830705040329,0.00206572575303,650.31962325,334.3785022,49.2585074976,641,641,580
151,0.837695596347,0.00231170359652,688.099260486,328.853904091,44.8376061804,639,639,591
152,0.832100604568,0.00245995345734,739.032115541,335.585364891,49.8705852007,634,634,571
153,0.82654601782,0.0023132054023,708.017120095,373.781295912,52.8629023263,635,635,559
154,0.829764675901,0.00215631993504,720.566876525,370.357308737,58.5456316767,611,611,552
155,0.828222440912,0.00192383851744,729.781717555,386.920129855,64.9138203305,639,639,583
156,0.831070237076,0.00170786994944,714.663579509,421.720319869,70.5227947308,635,635,598
157,0.832538520399,0.0021982982581,672.727845888,426.428256192,65.6559240849,621,621,580
158,0.828277552909,0.0018871984101,651.722517734,440.354986976,69.8922018995,633,633,583
159,0.830977726491,0.00184695561669,666.87753891,435.511213941,67.594681119,631,631,591
160,0.83068866656,0.00166792062921,663.952872489,444.295727897,65.2895905561,644,644,607
161,0.829645802762,0.00200730759456,689.01485942,454.581017585,68.4047812429,642,642,600
162,0.827991376415,0.00194791912884,687.231025029,453.064436235,62.3664134254,637,637,585
163,0.83094556172,0.00215952372828,703.927094576,458.456516062,63.0845032135,627,627,583
164,0.829690112653,0.00216747465562,733.189633238,439.235621908,61.3778059957,625,625,574
165,0.829411788702,0.00186116100362,753.256492526,428.031100322,56.4020908597,640,640,590
166,0.83204033059,0.0019910904526,760.570830031,408.903284323,53.3044722104,634,634,588
167,0.828334737663,0.00212015347273,772.611002568,430.860392204,60.1489687117,638,638,583
168,0.829517992015,0.00205471518416,740.083894073,413.800150625,58.5882509946,629,629,576
169,0.831300049324,0.00192874822361,732.659840076,395.920278963,54.065490406,618,618,564
170,0.828427187741,0.00207103060912,718.404059562,383.931761035,52.1679406785,628,628,571
171,0.827810670266,0.00180489068448,748.137432351,383.166744724,52.7283759837,637,637,584
