gen,w_bar,w_var,k1_var,k2_var,f_var,numk1,numk2,numf
0,0.74418258741,0.00067628782825,39298.0234963,42991.3181949,12548.2187136,636,636,313
1,0.743902519458,0.00064473467856,79292.0342225,82816.1255629,22459.2738513,630,630,374
2,0.740371523132,0.000611264172525,112951.637009,119411.234233,38490.650128,655,655,442
3,0.739061556371,0.000681890279232,153356.883384,156829.352509,48375.4210357,638,638,450
4,0.738654982147,0.000884429466371,180680.927287,178944.447235,63188.1571004,641,641,477
5,0.73808867488,0.000917032503659,221807.649499,227637.408473,66789.9297417,624,624,472
6,0.73657667093,0.00083777380043,267763.562395,271728.603366,84688.7819861,639,639,493
7,0.73434341928,0.00065277631018,311856.192951,316185.409414,94448.4210929,615,615,494
8,0.731669920902,0.00047666788039,359013.25385,362599.372097,102512.913607,634,634,501
9,0.733614630968,0.000897514817644,369557.669181,368039.351728,126518.775484,620,620,494
10,0.730818556989,0.000677216847791,427036.734061,415111.048234,129520.03909,628,628,496
11,0.731082312863,0.000689923306914,444149.006218,476240.753803,132578.542724,640,640,507
12,0.73171252343,0.00078883901048,466251.007004,501480.088042,125337.20671,631,631,516
13,0.730546625808,0.000621604883627,490572.975876,555069.92898,132769.010535,642,642,524
14,0.728218370691,0.000543968101578,534133.414823,597759.879142,145243.03504,599,599,492
15,0.729895520072,0.000686533740723,554697.741734,692029.900222,165584.045138,628,628,504
16,0.728624076492,0.000824217480796,551207.133253,803892.507265,167495.0109,625,625,496
17,0.728616396703,0.000823441984283,600581.568211,796630.393096,186874.521805,626,626,518
18,0.727285527835,0.000669924258411,631170.592612,828425.813537,195176.046371,632,632,524
19,0.727788637892,0.000781236349503,666430.594287,874413.095713,196934.21783,646,646,529
20,0.726901765247,0.000741192694659,682240.752969,903933.69241,202295.623034,641,641,538
21,0.724881709106,0.000674113812196,720262.171971,888501.003802,212028.672162,611,611,516
22,0.724780031338,0.000692786973492,723882.740284,872260.04809,223191.688276,639,639,546
23,0.723399466183,0.000642516620182,815835.78883,876006.65872,243000.474891,644,644,555
24,0.723642892314,0.000558318130887,815416.250732,945373.788305,239204.594008,626,626,539
25,0.725372100612,0.000826545867609,906279.342346,957507.052914,240263.887967,614,614,529
26,0.724648770719,0.000726887874482,866987.977781,1029937.9294,254430.864946,651,651,561
27,0.723136835978,0.000632624976674,922219.776615,1068488.8073,247137.268498,631,631,538
28,0.722792268672,0.000577692408246,983659.799976,1173117.55443,253584.291149,626,626,534
29,0.725913303079,0.000827373866503,974886.700906,1205146.01355,250798.941909,624,624,536
30,0.722348493886,0.000708081971953,1025381.9704,1256094.65385,293949.91327,627,627,537
31,0.721765168819,0.000711967559841,1082361.4366,1291305.23372,298291.534724,625,625,563
32,0.719468478299,0.000629465651216,1200674.2988,1369326.16656,300670.171023,639,639,574
33,0.719374269084,0.000806938382788,1359157.30677,1364830.56368,291672.839507,617,617,563
34,0.719836922147,0.000642611594691,1481009.22502,1255032.41215,314805.301227,616,616,546
35,0.720764887017,0.000649025332463,1727275.55928,1291052.42685,330962.30046,605,605,520
36,0.72106028842,0.000640613265318,1756996.40555,1390148.64563,326323.613699,627,627,546
37,0.72278102942,0.000805305496591,1769608.01467,1363857.41462,352877.204003,632,632,551
38,0.723336376079,0.000704827264044,1728613.04881,1511293.53254,355853.895001,617,617,513
39,0.723224442936,0.000741753300316,1790325.16457,1659171.21909,320379.165262,619,619,538
40,0.722010607683,0.000713886753489,1796875.19115,1655875.54786,338719.091039,632,632,555
41,0.720741949287,0.000646271614529,1815773.96213,1854073.73824,330104.118083,625,625,539
42,0.720896465403,0.000538851237492,1821101.76278,1830645.43687,287481.981845,621,621,537
43,0.721788614925,0.000778696995942,1955373.88369,1896759.49048,266301.515374,619,619,544
44,0.721835595864,0.000721331412517,1881874.14304,1987435.30098,283232.196565,624,624,547
45,0.7214759028,0.000766195918512,1852258.96155,2176901.69706,312128.959643,633,633,557
46,0.722836362472,0.00115047348444,2027592.79793,2160486.81633,301007.266456,635,635,569
47,0.718661927166,0.000589177479311,1970616.3847,2132394.50457,318926.833328,637,637,543
48,0.720946064901,0.000765816032014,2033667.33261,2257141.10967,315572.313107,651,651,566
49,0.718620833314,0.000623524779818,2027362.87446,2300087.0031,323763.878828,621,621,544
50,0.720180762559,0.000874663682842,1942092.12681,2375434.08944,372379.092721,640,640,541
51,0.721564317027,0.000819207906942,1859459.8246,2457588.02498,344302.792866,635,635,542
52,0.72145311267,0.000819399699204,1984286.49223,2368443.65924,343119.919377,631,631,550
53,0.723191922744,0.000915174333866,2016710.30211,2484691.11134,336919.460441,622,622,522
54,0.723058753304,0.000845566506914,1994312.69253,2693957.76317,368650.973366,648,648,551
55,0.722512242982,0.000841273012345,2123920.88731,2595969.2918,366414.329432,639,639,549
56,0.722203238653,0.00086071999183,2012632.99951,2763703.87401,387746.247038,634,634,535
57,0.722486433851,0.000770542219161,2070712.9036,2915273.36792,388284.437036,643,643,547
58,0.723216364536,0.000819744442479,2136877.55648,2876423.3326,374717.352361,628,628,524
59,0.722423994325,0.000714905232758,2161150.54555,2792754.9117,383187.451365,639,639,527
60,0.723569293532,0.000854930571159,2099998.6548,2944245.67148,381862.100805,631,631,538
61,0.72333064605,0.000860446515761,2166352.17072,2867868.68983,349304.329714,632,632,540
62,0.722343578794,0.000746567454996,2103746.23669,2633496.69559,375424.16128,641,641,538
63,0.722732073902,0.000717951071047,2143509.52766,2662433.73535,398556.36142,644,644,540
64,0.722408484597,0.00074993236732,2086316.11941,2973063.0607,368386.419974,636,636,545
65,0.723524437111,0.000883306228298,2077481.97862,3007244.6445,429938.549723,630,630,544
66,0.723146514402,0.00091524937015,2038607.96977,3317548.59261,432808.156988,611,611,516
67,0.722135493672,0.000846891825691,2015754.79924,3417743.14755,493224.099258,637,637,560
68,0.722755252813,0.000880607076945,2036136.92418,3215579.75793,468040.978945,623,623,524
69,0.725488573261,0.000864155439889,2010083.58948,2812681.03465,458455.788961,636,636,544
70,0.724347461353,0.000844136126734,2029953.76722,2847751.29766,454293.192869,632,632,536
71,0.720859306306,0.000593594215172,2071129.53239,3004864.50753,397856.067279,637,637,544
72,0.720808964733,0.0006703013798,1992361.33061,3156772.34433,468418.220468,627,627,517
73,0.721957154739,0.000774723298641,1999757.5796,3047695.99482,467280.311866,618,618,536
74,0.721457172026,0.000798672460921,2013010.25378,3106822.02788,503146.848852,635,635,543
75,0.718195922716,0.000710531746213,2099026.18395,3341533.75509,495057.566847,617,617,527
76,0.718358433342,0.000844864170897,2108435.80606,3415089.66711,518130.421812,620,620,554
77,0.717186731579,0.000743743034594,2279984.77045,3259206.16185,589741.072449,633,633,561
78,0.717620285937,0.000792718529105,2202197.6839,3064978.16205,592107.533342,630,630,561
79,0.717471997071,0.00083589771101,2126372.22386,3027447.34949,607878.831055,629,629,545
80,0.716523316764,0.000812118203568,2279118.76125,3245605.56254,631731.07919,617,617,555
81,0.714275363015,0.000677317923345,2424079.53001,3238765.99401,667105.762472,635,635,573
82,0.715267469155,0.000805778232173,2514292.49877,3311343.88201,732031.003691,632,632,570
83,0.715880829141,0.000801210108968,2458555.51035,3604472.29115,725495.464058,618,618,559
84,0.715487405784,0.000828451297858,2577139.15617,3690317.27863,752050.024817,647,647,577
85,0.712683480199,0.00067004786563,2675994.78947,3449721.26599,802135.864814,635,635,566
86,0.713492732519,0.000722678176843,2790588.09114,3321326.3004,805192.098691,617,617,554
87,0.712707887951,0.000681610067169,2936476.30553,3233543.66184,774906.997366,611,611,539
88,0.713046584443,0.000715922938984,2825902.96332,3058062.07682,795342.306079,630,630,564
89,0.712129915638,0.00070583929284,2962804.64758,2986757.15928,856392.912763,632,632,569
90,0.712279540841,0.000802463714604,3044329.44991,2957129.03748,896103.531913,652,652,584
91,0.713648845388,0.000872087977553,3110938.69112,2911847.5888,799748.324204,611,611,553
92,0.712342226706,0.000728498363813,3110606.3425,3146898.40193,907765.27416,635,635,562
93,0.715524827055,0.0010696468721,3139695.85855,3161828.43552,927574.297561,623,623,562
94,0.713821085893,0.000720846532266,3119227.8505,3222022.31789,818383.119386,660,660,593
95,0.715127527192,0.000911296060168,3215566.53887,2908198.95398,736810.426006,654,654,582
96,0.714862347199,0.000820791722716,3175092.22789,3064717.67087,747441.751825,636,636,568
97,0.713969787865,0.000700716989793,3110008.11841,3129160.8524,704355.700385,638,638,566
98,0.71378752502,0.000640590553717,3230130.79459,3035468.38507,819033.092104,621,621,556
99,0.714841250048,0.000765717887851,3207269.95957,2982133.56394,851962.291861,626,626,558
100,0.716427466711,0.001205767644,3405729.06338,2837619.83582,1014896.69037,616,616,549
101,0.715897378436,0.000877683715653,3269907.69652,2907192.54627,882360.696407,609,609,554
102,0.715439940153,0.00078989023949,3352732.08428,2965552.27194,924899.307411,634,634,580
103,0.717458206353,0.00117242717709,3315616.29022,3147906.74518,978990.556559,636,636,565
104,0.716886215168,0.00075991727128,3466383.57961,3367653.92226,877037.215156,613,613,531
105,0.717687521457,0.000735689811431,3505487.83292,3444379.10028,722912.004347,638,638,559
106,0.717675289373,0.000800645053454,3408237.01409,3500986.73443,824937.660946,638,638,574
107,0.71828051913,0.000713982058954,3513640.83177,3443765.38934,709096.653143,634,634,556
108,0.719507713209,0.000710029181934,3717861.72651,3307577.77153,765592.72648,634,634,553
109,0.720393818522,0.00102553356195,3605126.95449,3597661.75208,771815.293056,635,635,549
110,0.71854147805,0.000860559999116,3623191.33622,3363565.28663,783679.844623,642,642,541
111,0.719130531439,0.00109979699598,3802387.65721,3496885.38471,755261.107307,629,629,545
112,0.718106410796,0.000696178894776,3764661.81398,3401365.35471,628255.816211,652,652,564
113,0.716513701965,0.000713996992541,3826370.52327,3696073.55141,610764.383221,634,634,544
114,0.717181124275,0.00070021351326,3893672.59537,3765238.63288,537690.373723,620,620,532
115,0.717570128842,0.000645905519522,3999547.23543,3617337.33524,487803.520277,633,633,548
116,0.719738017761,0.000778738263873,4075133.99477,3575903.00794,498198.691792,612,612,550
117,0.71895426187,0.000798617368151,4117609.9329,3941406.01296,536596.610073,624,624,541
118,0.719139459484,0.000756960208245,4243710.11786,4315148.38892,560290.953892,637,637,548
119,0.719800206569,0.000717725839365,4084398.53542,4321942.37239,529563.169578,637,637,545
120,0.721479696788,0.000878224010657,4295400.32921,4251958.13912,528490.494882,634,634,541
121,0.719045705498,0.000572867995176,4109873.14992,3986432.29992,501373.631077,636,636,539
122,0.720716323585,0.000752963076857,4135413.79268,3749614.1043,486767.695495,627,627,547
123,0.718643535241,0.000656271128933,4346367.63771,3782549.37363,530987.099311,640,640,561
124,0.718825888079,0.000746462270084,4128349.73867,3633906.73494,557708.797413,628,628,562
125,0.720067943501,0.000960131420215,4369461.57074,3644884.06361,538064.625473,643,643,561
126,0.718491638921,0.000643773671834,4235665.76596,3833597.17283,465183.483107,635,635,554
127,0.720346808237,0.000676031557929,4159895.40852,3479217.97441,436314.869056,636,636,552
128,0.720280950706,0.000682990970823,4379187.04805,3793687.92863,424347.009202,628,628,548
129,0.720222682803,0.000810790545839,4305902.11026,3852088.62046,436784.811686,630,630,537
130,0.718273407838,0.000630111280329,4422498.94611,3868003.51602,428796.943628,606,606,521
131,0.717662402948,0.000617966208385,4464119.31118,3738416.65512,469616.538086,623,623,550
132,0.719137591842,0.000876442471868,4364516.36214,3610011.96427,529469.805601,619,619,542
133,0.717026991132,0.000882719282584,4214614.55975,3643093.69871,520589.973103,620,620,549
134,0.716094373614,0.000663397881115,4507949.09115,3693073.2554,500882.357814,613,613,548
135,0.716984751408,0.000688657391222,4309064.89568,3877008.72607,539989.822858,627,627,561
136,0.716777499491,0.00072386473873,4331155.4083,4024030.25785,591310.976533,625,625,563
137,0.716635075381,0.000671126403453,4592648.47564,4040502.12275,524331.947156,622,622,556
138,0.720622998031,0.000818622692025,4423358.18313,3494892.90779,468167.671845,604,604,541
139,0.720324590665,0.000777738558528,4366724.64511,3448462.68397,512634.256434,635,635,551
140,0.720328725396,0.000976942670958,4602466.31126,3589839.20087,448085.005402,631,631,539
141,0.71936711834,0.000791801838735,4651057.49948,3380098.07918,493246.329518,624,624,529
142,0.721988323432,0.00106964695907,4520070.48247,3383274.09486,468446.728631,632,632,539
143,0.720203300307,0.000826417298334,4723877.32361,3126324.9693,447051.972127,631,631,542
144,0.719974484203,0.000873260973842,4443027.73428,3216775.55401,481628.622414,634,634,554
145,0.71929493609,0.000637678724764,4705859.53389,3215110.73684,469120.251438,634,634,546
146,0.720459973474,0.000815576795347,4819870.50895,3317506.47839,476501.594737,633,633,529
147,0.720508519783,0.000679254465862,4914711.48159,3199274.80382,443660.092727,637,637,546
148,0.718442027901,0.000542890911695,4936356.68909,3337096.97254,481501.122835,623,623,544
149,0.721845414303,0.000809698939868,4863809.77052,3305527.78175,460277.77873,647,647,556
150,0.720692881628,0.000769532846396,5286671.20789,3273467.85937,523128.988968,623,623,528
151,0.720731477273,0.000736886525043,5650042.52984,3417398.04855,497380.406631,629,629,530
152,0.721317156831,0.00075763617745,5517010.65983,3484828.77956,434921.997389,632,632,540
153,0.722049081684,0.000936284450185,6055516.65378,3394079.23901,389074.760198,628,628,547
154,0.718991608645,0.000591036068302,5964899.67603,3610840.81768,354295.118534,634,634,553
155,0.720580366887,0.000642031071616,5852646.54899,3389564.26049,361595.847348,634,634,548
156,0.719160705966,0.000596113432546,6106187.8894,3841106.46906,402194.353222,633,633,542
157,0.718869411318,0.000679115553873,6200930.14042,3851487.93584,435200.15858,638,638,558
158,0.720054004965,0.000753864788478,5935847.0029,3597770.97832,392898.527587,635,635,550
159,0.720731433883,0.000697233581205,5982030.91847,3668945.76531,427496.456015,635,635,537
160,0.723008309294,0.000847765982166,6732102.43869,3731881.48524,368769.300376,630,630,537
161,0.722031111322,0.000750288534036,6348149.04587,3717543.71607,394072.310935,633,633,543
162,0.721009124496,0.000871429381881,6133042.56916,3454389.57903,398468.868587,616,616,532
163,0.720204354122,0.000661752778496,5596068.49629,3591702.46236,373067.533131,637,637,524
164,0.720646037066,0.000701122502711,5394370.20126,3401574.10217,360909.909034,633,633,549
165,0.719187387261,0.000663154362463,5033422.37434,3409466.06097,376372.356007,643,643,557
166,0.720505995942,0.00071509100464,4940166.83913,3193450.53876,395886.402346,643,643,551
167,0.721326814636,0.000745070092368,4976986.93841,3089602.79558,380859.842929,626,626,549
168,0.721601039859,0.000755734825987,5032420.30548,2906292.52131,362054.841092,633,633,557
169,0.719350564336,0.000622186606743,5157188.13779,3130649.74232,377377.696599,647,647,559
170,0.718192329321,0.00050747945481,5101135.36467,2910444.61417,398537.506652,635,635,562
171,0.719645212081,0.000594846079337,4863909.93786,2918353.6874,386398.38399,635,635,560
172,0.721103346375,0.000721350477579,4919646.36819,2978496.34573,376189.633144,629,629,553
173,0.720208226716,0.000643149235931,4901036.70663,2838953.9394,363862.733962,651,651,566
174,0.720446552614,0.000700790079367,5046348.38266,2842836.48379,367896.020421,638,638,562
175,0.720344360888,0.00070700610771,4995389.10175,2905614.04444,354324.182371,638,638,562
176,0.720378686402,0.000756567614708,4904854.16902,2973552.68059,370785.973346,632,632,551
177,0.719196476597,0.000644235410785,4970693.02867,2923777.24424,395435.129347,637,637,551
178,0.721657223523,0.000895732687282,5211335.41659,2974360.50086,327813.827029,645,645,576
