gen,w_bar,w_var,k1_var,k2_var,f_var,numk1,numk2,numf
0,0.90149700323,0.0104869946394,0.0428234409918,0.0372333414188,0.0251984381977,629,629,456
1,0.907284700206,0.00914834765923,0.0825367002137,0.08733765296,0.0355147366026,628,629,473
2,0.910060974318,0.00791410042935,0.124163794775,0.118685217902,0.0508088595408,626,627,500
3,0.910341596026,0.00751074277426,0.168174545793,0.147986305598,0.0717839408492,644,644,521
4,0.914858910558,0.00641256140401,0.193768438612,0.19813089996,0.0824739489182,626,627,522
5,0.913502195965,0.00607807210147,0.224595934465,0.245224087072,0.0954776032103,639,639,537
6,0.91221188456,0.00601312194812,0.268178540351,0.297597203592,0.106143510019,624,624,523
7,0.915155912697,0.00504014036574,0.284214851523,0.346679129158,0.124238483339,650,650,570
8,0.917271698852,0.00436555873703,0.326294803072,0.381767674922,0.142309716675,627,627,562
9,0.916960003759,0.00383568687514,0.391802255874,0.419286958352,0.170522045654,649,649,581
10,0.912082423674,0.00408601077583,0.425740438752,0.483710144029,0.180150429207,622,623,559
11,0.912564279567,0.00383542440337,0.461231145379,0.548726838355,0.182544464472,644,646,579
12,0.90884942968,0.00413836281824,0.502673416165,0.597794551943,0.182134945735,638,638,567
13,0.915471898348,0.00362192389704,0.520010705154,0.714501307796,0.188907783895,628,628,578
14,0.912095575386,0.00414582305613,0.570070762075,0.705230322123,0.205030203297,635,635,577
15,0.908595226405,0.00414625043363,0.608884933979,0.754624953016,0.21559348138,625,625,560
16,0.91238456819,0.00359033484125,0.620774141454,0.799256946031,0.226563499224,636,636,580
17,0.912609346596,0.00364204003779,0.658278825402,0.906054573721,0.228753739736,642,642,589
18,0.909310210637,0.00384528500988,0.695007346032,1.07926113711,0.245739355297,632,632,580
19,0.913117640809,0.00344250411799,0.740453094663,1.16188002755,0.239868243576,628,628,579
20,0.906728695834,0.00386490639642,0.8167803557,1.11284267665,0.26322911618,618,619,563
21,0.911583908573,0.00333121375951,0.87065917298,1.17593485987,0.254535035758,641,641,591
22,0.911300903599,0.00319291460621,0.879097269064,1.27730259874,0.276333544787,622,622,572
23,0.908453379783,0.00323491064292,0.934154228896,1.27533340942,0.316133385668,636,636,594
24,0.907929642701,0.00295712126306,0.947553474947,1.373029787,0.327334362655,633,633,589
25,0.907422210378,0.00311608059323,0.99042761806,1.47103958447,0.332624085919,609,610,567
26,0.906908432647,0.00315033114756,1.0185071249,1.35835944346,0.313455044126,609,609,563
27,0.90838306624,0.00314653537098,1.04169890849,1.51035286237,0.334639426826,632,632,586
28,0.902331415262,0.00373691571689,1.09530690827,1.55379104053,0.347516884181,626,627,573
29,0.901738681505,0.00354422260717,1.10941474636,1.71711940281,0.348047358207,627,627,574
30,0.902156427979,0.00364025603866,1.06230855795,1.75377406882,0.35009992145,632,632,581
31,0.899451161382,0.00372772920588,1.12413688741,1.72432952471,0.353702044724,632,633,579
32,0.907095019766,0.0027373246995,1.10635509233,1.7303752931,0.355129527597,624,624,589
33,0.904851736322,0.00277033447564,1.04469687874,1.80902786504,0.354155133991,632,632,597
34,0.905487973487,0.00293860158038,1.12838599771,1.88800203795,0.38334478975,622,622,583
35,0.908828790635,0.00245807310094,1.1691958706,1.80573001078,0.389743480747,621,621,590
36,0.909018738513,0.002764816452,1.28374052075,1.82049701425,0.385310486058,647,648,607
37,0.905530826705,0.0031031894372,1.31690587117,1.78434994814,0.401110442746,651,651,609
38,0.911323931011,0.00287201781103,1.48047689204,1.87027113852,0.401893030727,638,638,600
39,0.907071752222,0.00339328259033,1.62271122075,1.79401152676,0.398602829662,614,615,570
40,0.906374716232,0.00369132984985,1.6221159965,1.83109281644,0.398683187324,628,628,577
41,0.901980904833,0.00397254519196,1.76025901676,1.81612551413,0.38465397584,630,630,565
42,0.908519893459,0.00317163250239,1.77654736239,2.11157965194,0.35994279374,631,631,583
43,0.91169130845,0.00290735547113,1.8757390101,2.07649348219,0.40688637612,637,637,597
44,0.906523330503,0.00334497894241,1.84870479007,2.19338583109,0.428461518901,637,637,588
45,0.901147818473,0.00386649041499,1.95256659836,2.25888314728,0.452407032896,619,619,568
46,0.90105352689,0.00424499320095,2.02552232873,2.20698907006,0.447758197014,629,629,570
47,0.909388001887,0.00314515055926,2.00851008601,2.23418443031,0.410810218205,623,623,578
48,0.90984680494,0.00285783348116,1.99268887376,2.34089329317,0.386632087065,640,641,598
49,0.905087961912,0.00359308702396,2.02526808794,2.44807334953,0.388588286537,640,640,586
50,0.90369923427,0.00333862248587,2.01834572821,2.39258437949,0.405124376703,636,636,587
51,0.907537724424,0.00291371945011,2.13133110267,2.34546670345,0.433994871167,629,629,585
52,0.908447537405,0.00302800792351,2.21140794387,2.33498358898,0.40501372392,632,632,595
53,0.909467441112,0.00278866105287,2.33745791245,2.28287318427,0.386966187166,610,610,576
54,0.905601222248,0.00314061039839,2.49173103754,2.40183342278,0.42690686395,653,654,607
55,0.902722368807,0.00369485792483,2.41197931743,2.36050942613,0.439569791953,626,626,573
56,0.905854204108,0.00328213800056,2.35758091592,2.33008157953,0.440029853521,627,627,576
57,0.90598139482,0.00308395678737,2.30528288793,2.20404354056,0.432330174413,634,634,584
58,0.902384279248,0.00378262494248,2.29129495776,2.15872013381,0.401488802027,627,628,569
59,0.910208699928,0.00269227352935,2.35859663412,2.31635229152,0.400198452752,626,626,597
60,0.910731649777,0.00307207854336,2.2417551645,2.41320729981,0.393392464246,628,628,587
61,0.909567323299,0.00308953746818,2.2344347745,2.55164276678,0.380320603998,616,616,575
62,0.912082355855,0.00301657734246,2.36196126685,2.52402353357,0.407424605166,657,657,619
63,0.908676675806,0.00312809401847,2.49402859202,2.64523115685,0.446643127219,625,625,577
