gen,w_bar,w_var,k1_var,k2_var,f_var,numk1,numk2,numf
0,0.718491298978,0.000575512125541,4445148.29,4169425.40207,1157853.43549,622,622,293
1,0.711141871093,0.00089834949646,8298648.42858,9219725.5351,2392697.20055,627,627,348
2,0.703711532427,0.00085691833319,12773873.7644,14076414.4589,3342910.01774,641,641,411
3,0.700680118284,0.000919691056822,16298258.6089,16711008.0104,4680790.01553,644,644,442
4,0.699912406192,0.00116110950713,17941996.289,20585558.8231,5150477.74478,642,642,454
5,0.698023048119,0.00112533277681,24317193.7614,26012344.4044,6672250.31221,629,629,445
6,0.69535155938,0.00109101175205,28593713.1434,30860536.094,8402787.51775,636,636,471
7,0.695004865424,0.00109715097418,33024772.4577,31219006.0018,8975259.04202,638,638,466
8,0.693137492623,0.00120256615852,38618962.6993,35041916.814,9338397.20133,625,625,470
9,0.691639582613,0.0010969722494,41836650.5042,39571280.1061,10757880.8946,639,639,482
10,0.688436553175,0.00109650051984,44083280.8054,38679205.6962,11794037.5238,625,625,478
11,0.687950251481,0.00117652190276,45630054.8432,38567052.7229,12374426.0922,623,623,487
12,0.687893575776,0.00130498518685,49337197.297,42525552.2568,13512083.5225,608,608,466
13,0.686152346746,0.00114929422277,54255435.842,45164281.3944,13834866.0285,648,648,501
14,0.686402287703,0.00122876320402,57893587.4842,51040735.1307,14778094.1132,656,656,515
15,0.68277784039,0.0011713196385,60726743.3172,53319208.2304,16522488.354,629,629,497
16,0.682971389663,0.00120463442501,66211903.1906,53719719.7425,17628630.4441,624,624,512
17,0.683212674703,0.00120272346514,72766978.819,59731041.6525,16925090.7265,622,622,512
18,0.683287332042,0.00156849752072,76470787.2828,64043074.6172,17122886.1522,634,634,529
19,0.681576392192,0.00119344991875,81532455.0277,69061136.1047,17607432.7709,638,638,521
20,0.67974159074,0.00119047959227,87148170.5567,73772267.4424,18554867.2875,611,611,502
21,0.681345789785,0.00132345142287,95100163.7402,80100526.9142,20730271.4333,639,639,526
22,0.681059728859,0.00124107534428,95665815.4196,88236166.1723,20095120.1021,637,637,536
23,0.68306862673,0.00152737967676,99666397.8759,89369677.7227,22661125.6324,628,628,511
24,0.681333253256,0.00123673441109,104147698.099,89600838.7933,20434250.8118,639,639,520
25,0.681935739652,0.00127286522231,112625495.914,93416849.0639,19627774.7018,637,637,524
26,0.680298839448,0.001294124518,114495115.884,97471622.2353,20487836.6549,629,629,510
27,0.680767028677,0.00128806256269,121696085.965,98866304.4082,22343816.4133,629,629,511
28,0.679360915601,0.00126908009971,126261516.741,99949533.8466,22887486.87,625,625,523
29,0.67957211407,0.00127242890296,133882932.693,104013185.265,22987443.6789,642,642,531
30,0.680535250851,0.00150302366466,139379688.376,113676567.685,22800953.1738,613,613,512
31,0.678677007803,0.00128573522887,139480045.592,123330779.706,24088496.2197,633,633,521
32,0.677314671333,0.00119517822342,133144762.236,129618217.25,24207053.41,625,625,526
33,0.67836378829,0.00117917972077,127136699.473,136276696.824,22611832.2223,633,633,551
34,0.678898929511,0.0013011590142,117469742.99,136158031.09,22771195.3521,619,619,514
35,0.677409251324,0.00115655426068,119677580.527,140487579.632,22694231.7521,620,620,531
36,0.678876603901,0.00123796493645,127279530.98,140174449.743,22987892.836,648,648,536
37,0.680518493374,0.00117368207553,125951202.844,138223880.178,19998094.4311,645,645,525
38,0.679551299257,0.00119911777055,136735699.38,127161127.458,19924485.8208,625,625,521
39,0.683231071883,0.00131377619585,145048172.0,133330379.521,20963116.938,632,632,508
40,0.683096749083,0.00139188789459,149289507.301,126655557.8,21143706.0488,641,641,501
41,0.684518757734,0.00134645359095,150647718.476,141681101.913,21513661.8537,636,636,493
42,0.682982637203,0.00131610900569,151041941.862,137885051.44,22170515.3913,639,639,501
43,0.685316337386,0.00135241754682,156685903.809,136404025.227,20500917.1742,634,634,501
44,0.685105868857,0.00128776501713,172616974.138,138893487.435,19454765.0066,650,650,513
45,0.686568492022,0.00132629197686,184787048.491,143023358.026,20209838.0174,632,632,493
46,0.688680948064,0.00143972157711,182965859.04,156609239.046,18609648.302,635,635,495
47,0.688299326474,0.00143549752056,186002108.934,148214862.104,18056699.4178,623,623,479
48,0.686989903336,0.00122487293104,206020615.997,149434982.952,18009911.6859,622,622,494
49,0.6824998433,0.00108205335536,212384946.809,160431816.658,17821952.5382,636,636,518
50,0.685667306872,0.00126753685887,209096787.247,164985863.089,16620232.5968,646,646,522
51,0.684671372078,0.00135532895582,220284876.301,172136733.72,19430153.4133,632,632,503
52,0.685459778464,0.0013073636194,225453475.283,170199711.22,17758423.808,632,632,506
53,0.683646310932,0.00124384179042,227639213.363,171711298.054,19911307.0522,610,610,474
54,0.682111065977,0.00119060820773,227269047.404,173750414.453,20412358.0918,636,636,517
55,0.681217148268,0.00120030296887,244314263.995,177334495.543,20096400.2747,627,627,502
56,0.678982484882,0.00119581155421,246427503.059,186941984.207,21616683.3031,633,633,527
57,0.679116532774,0.00119139964275,264294972.389,190528543.581,22087844.9449,631,631,531
58,0.679489440814,0.00121477430601,289962965.475,191754366.423,23008647.0317,621,621,516
59,0.679490267736,0.00121422453665,310870689.52,198441664.586,22431974.5892,644,644,529
60,0.677230124628,0.00113116366417,317422193.243,205950480.292,21047378.8523,650,650,543
61,0.67907997355,0.00124649340962,346208500.882,203669134.79,21615869.8533,623,623,518
62,0.680617350727,0.00129491162467,372089009.245,222065264.421,21977561.0633,618,618,514
63,0.681144813861,0.00125342462114,354709012.597,222715666.874,22513178.2509,617,617,507
64,0.683115182091,0.00130100997487,387838193.197,218455421.074,21521541.5587,623,623,504
65,0.683261034987,0.00142012092672,377172587.29,218952213.544,22115950.3254,634,634,516
66,0.682986991148,0.00130642140109,381597708.09,217911633.465,23777781.7675,621,621,489
67,0.684606411241,0.00138545294277,362169021.471,204119945.613,24569937.1641,641,641,503
68,0.682499336902,0.00125970303693,379132788.66,206803135.252,23481668.5875,625,625,514
69,0.68010632864,0.00119326804891,384419840.264,211412105.449,21864497.5597,624,624,516
70,0.6798124713,0.00123794286095,379728257.681,213976365.575,23665656.1961,623,623,513
71,0.681290703922,0.00129420770518,396960369.153,223895195.482,20102766.0671,621,621,514
72,0.682009588633,0.00125713178954,381644262.523,230621863.694,20996949.8042,648,648,541
73,0.679903420721,0.00120787898865,366667699.975,227816859.858,22825750.2002,656,656,548
74,0.679018977325,0.00122568450573,353205178.931,249496714.42,28160983.3102,636,636,510
75,0.678912520139,0.00128570726483,388774567.811,278630475.908,29132550.1604,622,622,508
76,0.67905690571,0.00122954886317,406409442.13,273416397.609,26685767.3467,630,630,529
77,0.680241113423,0.00123275318399,391328733.84,275966347.778,26026396.0322,636,636,531
78,0.680161045551,0.00131890208644,435484580.845,285217358.407,29426696.8582,619,619,523
79,0.681152972593,0.0011995878351,444539912.552,315220482.322,26908756.6932,634,634,523
80,0.681786525826,0.001218476698,464333296.667,310549122.495,25987325.1917,621,621,509
81,0.682344271256,0.00122761476618,470957892.687,289360143.513,24757658.7941,620,620,513
82,0.682577125309,0.00139764881233,461444089.933,322113771.913,28406875.4602,620,620,504
83,0.681616718033,0.00131355232537,465326093.277,312726866.12,32379932.3121,627,627,513
84,0.682102104957,0.00150874452412,521856498.875,338648355.773,34038263.6703,637,637,508
85,0.680602433389,0.00137158404035,487107721.033,367518567.496,35440001.4324,626,626,507
86,0.681752115083,0.00140498961582,482754336.171,353321856.355,31636409.514,631,631,501
87,0.68060220056,0.00144037850072,488476297.373,376516778.118,31292698.4423,641,641,519
88,0.678873010399,0.00142011433395,488417127.954,383800218.669,31137759.0599,646,646,529
89,0.679434568902,0.00132844276495,449587022.263,388887172.863,30110367.7232,631,631,520
90,0.678789053786,0.00134594181551,427218267.315,405440690.545,32356872.3534,624,624,503
91,0.676585461257,0.00132086196334,427267525.342,401695431.517,32991522.7156,618,618,525
92,0.677568648093,0.00133053183977,399808831.162,409796971.733,34405094.1851,637,637,532
93,0.678468209787,0.00139376831712,370112243.381,421962613.578,32444017.9821,638,638,529
94,0.682552763383,0.0016175105057,393344571.292,417373532.782,31753666.7614,639,639,524
95,0.681289402152,0.00132493273638,410546849.416,421030151.993,30417839.9716,619,619,496
96,0.68100286021,0.00134441329936,374099228.612,410167654.006,25388964.8598,639,639,537
97,0.681625488991,0.00128990127399,375857449.625,406106737.591,24170601.7117,647,647,523
98,0.681209013264,0.0014171594116,426525457.803,395129172.442,25595710.1186,624,624,511
99,0.680534133744,0.00128768135504,411414687.512,433265037.599,27107324.5251,642,642,527
100,0.679240354972,0.00132764617268,425288941.756,440091187.913,27868442.8761,637,637,517
101,0.679507915621,0.0013520111227,423307634.573,445207473.584,29336705.3389,655,655,539
102,0.679612247158,0.00127416957761,429885894.313,458218892.59,28434039.8009,632,632,515
103,0.679454799765,0.00135011716942,404988904.23,495014567.156,29012087.0561,620,620,521
104,0.680843266582,0.00135704804993,391801543.235,501071369.062,27591881.5996,650,650,528
105,0.683042605993,0.00134401250659,381592067.97,516243036.562,25553001.2547,638,638,522
106,0.684497604735,0.00161754908087,369498464.882,538654617.79,26958723.359,631,631,507
