gen,w_bar,w_var,k1_var,k2_var,f_var,numk1,numk2,numf
0,0.781766963465,0.00277448966673,374.715504721,456.819507089,139.786832003,637,637,338
1,0.781745002254,0.00206163775007,814.03982709,790.378487259,265.445577309,648,648,405
2,0.787288972843,0.00206445873049,1222.83162141,1206.79683295,382.093441264,642,642,457
3,0.783385821972,0.00173540331529,1531.3625603,1629.20352474,498.650959509,650,650,473
4,0.783739106605,0.00171151164913,1985.76563742,1793.02736146,665.848888417,614,614,471
5,0.783165582369,0.00174567138402,2414.16219829,2215.65359318,798.307793833,631,631,487
6,0.782709796108,0.00180585110941,2627.56897126,2624.44580229,1024.84465427,623,623,485
7,0.780591348543,0.00151965663395,2889.98173011,3326.55086344,1085.60713643,612,612,491
8,0.777492120446,0.00116721364194,3124.85490553,3696.1515838,1212.98723636,632,632,524
9,0.777919923451,0.0011723462255,3988.70480964,3863.34971869,1297.64715972,642,642,535
10,0.777135852501,0.00123201657072,4560.4404493,3840.73938394,1420.25298122,637,637,525
11,0.777005411614,0.00146137486641,4962.04924257,4371.40731572,1578.78759009,650,650,538
12,0.77996611395,0.00169740361894,5405.1050168,4793.56759102,1712.10925959,621,621,523
13,0.7750018686,0.00115069749842,5681.7916945,5015.63922208,1740.29068109,603,603,502
14,0.77736680956,0.00110290296129,6753.69799243,5448.93792427,1768.24327208,637,637,552
15,0.775892549307,0.0012113465407,7257.87959067,5924.8179607,1887.1337415,635,635,548
16,0.775047262188,0.00100681161092,7307.48352407,6532.79689584,2057.17965312,635,635,555
17,0.772626411154,0.000924014147439,7797.78193631,6692.34440442,2153.07434348,621,621,544
18,0.775113531537,0.00106148778695,8130.33005295,7328.40377095,2197.47915854,631,631,559
19,0.774856732245,0.00102637483341,8163.3247837,7489.04253607,2309.89491796,646,646,574
20,0.773059574045,0.0011879376674,8699.35077911,7954.70002231,2569.31647356,634,634,539
21,0.774458203906,0.00132881702169,8692.14895057,9050.00247082,2798.85147858,636,636,555
22,0.774576512982,0.00145555259874,9744.93070061,9758.26746827,2876.27198996,647,647,547
23,0.774999469479,0.00127335852117,9905.73198189,10060.8643016,3171.17405435,629,629,550
24,0.772813520782,0.00123877413881,10080.9486525,10295.3260668,3195.16404881,629,629,540
25,0.772278683508,0.0010574708294,10518.1004854,9790.07575364,3107.01139102,634,634,549
26,0.771704980407,0.0010224694676,10307.2071185,10010.5406987,3339.9247735,628,628,555
27,0.773150420882,0.00125253581033,10183.9313617,10400.3763655,3837.89223275,633,633,563
28,0.769746894931,0.000864320732175,10173.5625733,10705.6244954,3972.42347927,637,637,553
29,0.772492236804,0.00123500076628,10675.9924117,11780.0313336,3877.59935067,623,623,555
30,0.771419111467,0.00121495315106,10096.5649404,13432.3155278,4262.07539941,639,639,565
31,0.770507900262,0.000931943703137,10651.1698134,14059.0482891,4120.15805885,625,625,561
32,0.771000929127,0.00110707508196,10394.0394081,14220.5493907,4379.35647665,644,644,577
33,0.770886009016,0.000991698532392,11012.2649279,14215.9358293,4278.30772335,633,633,573
34,0.769180692748,0.00103019847932,10892.2396129,14908.9074716,4171.01914071,637,637,566
35,0.769351665611,0.000974002894967,10993.9926685,14745.9262421,4140.3624057,623,623,552
36,0.773273153788,0.00130032022228,10473.2365116,15870.6455546,4063.19972132,643,643,582
37,0.769614817238,0.00108684667977,10709.2229505,17073.0647135,3952.49522642,642,642,564
38,0.77118523417,0.00121302656,11176.6404595,17256.4390179,3911.12572318,628,628,568
39,0.770356115506,0.0011334463481,11425.3206733,17129.9893214,4011.54705324,622,622,555
40,0.770640897554,0.00126173260632,11356.6526748,16587.7720851,4174.51842453,644,644,583
41,0.769995274828,0.00115394714428,10899.8481043,17199.5541488,4392.40881028,639,639,570
42,0.768415844498,0.00105064364315,11393.4363142,18592.8020434,4696.49700986,617,617,549
43,0.771149834466,0.00121383997675,11900.0742077,17189.5712147,4853.73832347,641,641,586
44,0.769883968132,0.00116923881014,12131.4142411,18359.2239138,5482.99964342,631,631,561
45,0.768790065533,0.0010640300817,11842.3085496,18195.9076459,5457.93807031,634,634,554
46,0.770742229654,0.00118161804451,13048.3050919,18194.4426899,5129.62078813,639,639,568
47,0.770045694887,0.00110168113685,13320.361116,18819.1690448,5144.84583735,635,635,568
48,0.769498694335,0.00136539071445,13897.0331196,18861.0206151,5185.41047698,652,652,568
49,0.770390169702,0.0013145472076,12993.2843314,19182.4458019,5074.00289881,648,648,576
50,0.76921847025,0.00123757863854,13550.1382166,19357.9287958,5321.76744109,619,619,541
51,0.768917277724,0.00130123449357,14023.7743973,18725.001953,5383.3217031,628,628,543
52,0.767828730243,0.00117706798489,13904.9463645,19216.2459382,5778.09551799,670,670,586
53,0.768650777118,0.00116100294335,14485.4642901,19970.2786937,6064.02705945,629,629,551
54,0.77166207456,0.00122481721161,13834.4184915,21868.4811708,5670.89076941,622,622,557
55,0.771617301465,0.00127062635024,14528.9452007,21632.9877404,5114.80338325,633,633,556
56,0.770559986999,0.00115246485371,17155.2770824,22420.8161186,5111.8301877,632,632,563
57,0.772054822964,0.00115886814547,16232.9475038,24284.0357493,5284.50600322,624,624,563
58,0.770535974149,0.00098452241081,15799.7147675,23901.8312009,5025.81170469,635,635,565
59,0.770861571129,0.00117803455324,16586.4250958,23660.0444775,4637.40186231,626,626,548
60,0.771446558604,0.000995234787113,16609.4837748,23736.7897057,4326.41451573,617,617,559
61,0.771126194723,0.00111840284069,17350.5493683,23045.1366421,4481.37582408,636,636,570
62,0.768524769344,0.000954926870932,16815.6784119,23170.6338389,4018.09626607,632,632,549
63,0.770188931389,0.000929142099859,15379.9787149,23099.1912894,3909.0483778,623,623,571
64,0.772158538089,0.00112204297087,16322.5585894,22966.4380252,3605.69334401,627,627,567
65,0.769248410072,0.000853728674714,17927.0948155,25072.9403067,3646.26777309,637,637,576
66,0.771572105741,0.00120247132289,18532.2615035,24898.219157,3698.01392422,623,623,560
67,0.771007291599,0.00105264311614,18918.7906466,24720.8058204,3618.88114297,632,632,556
68,0.77102375805,0.000996334145052,18576.4170624,24242.2933923,3355.54011631,651,651,572
69,0.772043426585,0.00128995340852,18492.4748732,24433.6748379,3059.16226443,647,647,562
70,0.773142308962,0.00112704436951,19851.8282474,24100.8703105,2711.53183898,636,636,558
71,0.772601209862,0.00101950331456,20270.3412734,22347.6084889,2741.20266057,635,635,556
72,0.772910593201,0.00142439117338,19378.9090817,23913.9270628,3079.51812566,651,651,565
73,0.77212447651,0.00114700033622,18223.6562027,23147.3065762,3228.88221092,634,634,547
74,0.772399785734,0.00128190909249,19387.368517,23210.4173214,3351.53134125,623,623,542
75,0.77315035343,0.00129317174168,20992.2252288,24724.8809216,3540.76339422,624,624,548
76,0.772372737998,0.00123879090201,22474.1524876,26574.0448665,3530.67288134,640,640,562
77,0.773112952548,0.00137409661269,23595.567367,27432.4761119,3449.98265943,621,621,552
78,0.772894085051,0.00123393500484,24538.1235844,28423.2431428,3401.59731466,629,629,561
79,0.770971689654,0.00114879911824,23726.8239225,29315.7258404,3121.0974356,640,640,562
80,0.7714525769,0.00104631815186,23787.0029597,29904.6654422,3238.43387555,614,614,547
81,0.771547248748,0.00106677235502,23839.6403025,31612.8002583,3349.33633576,612,612,538
82,0.772037410086,0.000979165658941,23702.1696387,31617.4240387,3206.35968038,625,625,566
83,0.771522070438,0.000857512725746,23503.0534491,31773.37611,3236.83756122,642,642,593
84,0.772544930555,0.0012537780508,24849.7049699,30805.8351988,3426.22418546,639,639,580
