gen,w_bar,w_var,k1_var,k2_var,f_var,mean_k1,mean_k2,mean_f
0,0.999999905987,4.81827465365e-15,406.436037933,453.541271344,0.0,9999998.98349,99999999.2385,100
1,0.999999869794,1.00132899445e-14,804.336655004,809.488629689,0.0,10000000.3102,99999998.9848,100
2,0.999999833512,1.43248323982e-14,1238.07635576,1267.46577638,0.0,9999999.75301,99999997.2847,100
3,0.999999808521,1.92516402554e-14,1639.61804256,1620.74642337,0.0,9999999.12443,99999996.7647,100
4,0.999999791775,2.42627704494e-14,2006.53119448,2194.56108422,0.0,9999999.07608,99999997.3456,100
5,0.99999976889,2.73872742463e-14,2395.5595484,2685.50468879,0.0,9999997.28763,99999995.0743,100
6,0.999999753968,3.07582174847e-14,2695.87078703,2882.01833292,0.0,9999996.4586,99999993.6521,100
7,0.999999737844,3.67475475514e-14,3129.1869708,3219.92406528,0.0,9999997.29021,99999990.609,100
8,0.999999725689,4.02595371655e-14,3400.54313696,3525.73061252,0.0,9999997.40071,99999992.4772,100
9,0.999999690981,4.91691944752e-14,4246.21973149,3953.60417903,0.0,9999995.30366,99999995.8716,100
10,0.9999996754,5.4648817665e-14,4680.8859177,4370.9869474,0.0,9999993.12063,99999997.0537,100
11,0.999999656335,5.96589628936e-14,5212.54201073,4821.94255761,0.0,9999995.54198,99999997.8384,100
12,0.999999649967,6.53376356505e-14,5540.59754369,5067.97168501,0.0,9999995.22428,99999995.2327,100
13,0.999999648618,6.78184347527e-14,5651.5202003,5757.82983381,0.0,9999995.83235,99999995.3201,100
14,0.999999647963,6.84301276198e-14,5673.84302697,6806.26625135,0.0,9999995.67084,99999992.4767,100
15,0.999999631962,7.9633663172e-14,6286.61966247,6889.62418394,0.0,9999991.9945,99999991.5123,100
16,0.999999621488,8.31732559562e-14,6574.48969986,7170.59599491,0.0,9999988.72062,99999991.7595,100
17,0.999999624823,8.48779566963e-14,6409.87781079,7723.78447373,0.0,9999985.37214,99999992.2177,100
18,0.999999627331,8.15170508208e-14,6206.25760768,9163.28690612,0.0,9999987.20795,99999995.128,100
19,0.999999629215,8.4371968634e-14,6345.44075038,9715.05346792,0.0,9999989.48553,99999991.0586,100
20,0.999999631002,8.19396542039e-14,6260.54219915,10173.1038385,0.0,9999991.30044,99999987.9223,100
21,0.999999626109,8.01704556287e-14,6348.6390353,10582.5201456,0.0,9999991.3655,99999987.0574,100
22,0.9999996241,7.24320891156e-14,6103.66674581,10920.572576,0.0,9999990.12756,99999994.8892,100
23,0.999999632575,7.09998600576e-14,5927.75139155,11696.0148552,0.0,9999990.87695,99999996.6395,100
24,0.999999612205,7.89545899567e-14,6644.9187476,11632.7773047,0.0,9999991.68511,99999998.4278,100
25,0.999999602593,8.22238584411e-14,7035.6899871,11477.181959,0.0,9999992.6989,99999993.9596,100
26,0.999999589901,8.27742967306e-14,7392.07663331,11402.0689098,0.0,9999996.26008,99999993.0234,100
27,0.999999587331,8.42850849325e-14,7561.06587397,11924.2867729,0.0,9999996.03337,99999984.0785,100
28,0.999999562154,9.56953195677e-14,8509.41719483,11357.255232,0.0,9999991.99925,99999989.3396,100
29,0.999999545277,1.02853664577e-13,9203.15084195,11099.4651959,0.0,9999992.26232,99999989.5227,100
30,0.999999530885,1.10044804555e-13,9902.03558112,11983.1224398,0.0,9999994.63775,99999986.9171,100
31,0.999999512821,1.24381210712e-13,10737.9366028,11682.3366037,0.0,9999990.74303,99999991.8407,100
32,0.999999514104,1.27542497506e-13,10742.4345613,11407.4043525,0.0,9999990.5232,99999987.9021,100
33,0.999999510029,1.26445931424e-13,10847.4115916,11463.3789391,0.0,9999993.52936,99999990.2817,100
34,0.999999493052,1.37798559277e-13,11669.0142834,11142.842733,0.0,9999992.00704,99999985.8628,100
35,0.999999474844,1.39988682678e-13,12330.4752259,12099.8459753,0.0,9999994.03945,99999982.245,100
36,0.999999470532,1.44412458997e-13,12605.4223196,12687.5665071,0.0,9999995.20726,99999983.2029,100
37,0.999999463985,1.4957833589e-13,12917.9795752,13537.435639,0.0,9999996.7361,99999983.9345,100
38,0.999999464314,1.41882606918e-13,12599.0448989,14228.2239699,0.0,9999997.2049,99999983.0279,100
39,0.99999946805,1.32419938238e-13,12184.4439576,14942.6558065,0.0,10000004.7834,99999973.6163,100
40,0.9999994603,1.42707781027e-13,12602.4438102,15099.5025668,0.0,10000009.5532,99999971.6164,100
41,0.999999455006,1.46819625816e-13,12744.1565678,15701.9571431,0.0,10000013.5683,99999972.5976,100
42,0.999999460854,1.58428756926e-13,12956.4800393,15647.7752431,0.0,10000014.2844,99999978.1371,100
43,0.999999447743,1.57900934844e-13,13426.1331572,16574.3019085,0.0,10000009.0732,99999979.6895,100
44,0.999999428327,1.65869876455e-13,14458.2918955,15577.0454118,0.0,10000001.2937,99999984.1734,100
45,0.999999429528,1.77543823887e-13,14632.1180793,16123.4828977,0.0,10000002.0794,99999987.4743,100
46,0.999999414932,1.74816506353e-13,14879.5281581,16615.1340012,0.0,10000011.3883,99999988.2235,100
47,0.99999942599,1.69206656885e-13,14364.0326082,15766.1929774,0.0,10000015.0101,99999986.1901,100
48,0.999999397119,1.83875080277e-13,15509.5610059,16087.3588133,0.0,10000021.9631,99999985.2375,100
49,0.999999387121,1.98625867874e-13,16268.7480801,17068.3186614,0.0,10000019.5419,99999986.1673,100
50,0.999999386215,1.99231814632e-13,16182.536772,16881.6228893,0.0,10000023.0145,99999980.4617,100
51,0.999999398165,2.07931089801e-13,16253.3806148,16619.0863864,0.0,10000016.5265,99999975.0002,100
52,0.99999937742,2.27099726212e-13,17414.6904538,17095.9474569,0.0,10000020.4984,99999978.4031,100
53,0.999999347881,2.39162794464e-13,19011.2753728,16180.4185277,0.0,10000014.5321,99999974.1513,100
54,0.999999333298,2.68159751494e-13,20145.7492016,17186.0309674,0.0,10000022.2597,99999982.094,100
55,0.999999339661,2.71133867926e-13,19869.3294617,18145.519975,0.0,10000025.6999,99999974.4523,100
56,0.999999351688,2.67346870511e-13,19430.487655,18171.0513712,0.0,10000025.751,99999990.1791,100
57,0.999999337047,2.85038802389e-13,20583.4586306,18139.2047089,0.0,10000026.2511,99999989.6012,100
58,0.999999338238,2.7856312853e-13,20402.347623,18546.8999594,0.0,10000024.3688,99999985.9808,100
59,0.999999316652,3.03448126067e-13,21966.3578204,19239.3300301,0.0,10000025.7011,99999986.1777,100
60,0.999999331771,2.86430449187e-13,20994.2143511,19970.511961,0.0,10000026.2967,99999987.9785,100
61,0.999999337605,2.53313126109e-13,20321.0502113,19086.4596418,0.0,10000023.0643,99999986.0284,100
62,0.99999934474,2.28127758619e-13,19164.8168647,20945.4858752,0.0,10000023.3002,99999980.2092,100
63,0.999999359379,2.23418051208e-13,18465.098167,21634.1546315,0.0,10000023.3528,99999984.4906,100
64,0.999999330629,2.49154005553e-13,20262.0399226,21968.0031153,0.0,10000024.1501,99999988.6204,100
65,0.999999330272,2.48613091206e-13,20502.5363327,23731.2039282,0.0,10000019.6741,99999982.0496,100
66,0.999999331966,2.66008115469e-13,20834.5756712,24930.6168689,0.0,10000016.2263,99999979.7518,100
67,0.9999993222,2.72930817556e-13,21596.8953374,25976.9342939,0.0,10000009.4677,99999984.1685,100
68,0.999999320838,2.86488658e-13,21751.4001119,24997.6964035,0.0,10000012.6101,99999979.006,100
69,0.999999297983,2.95800977998e-13,22954.7602785,26210.1310886,0.0,10000012.4456,99999980.0137,100
70,0.999999301842,2.88422664063e-13,22821.8982843,25690.6976852,0.0,10000002.4853,99999979.61,100
71,0.99999928015,2.95188725647e-13,23915.904887,24611.5526041,0.0,10000000.9262,99999973.6665,100
72,0.999999264059,3.00638674593e-13,24889.1999804,23920.652578,0.0,10000006.7206,99999972.7607,100
73,0.999999260717,3.01303210054e-13,24830.2091155,25225.0637305,0.0,10000010.7703,99999970.3041,100
74,0.999999272213,3.06236325839e-13,24111.3142183,26661.7893585,0.0,10000014.8217,99999971.9927,100
75,0.999999238417,3.30398525327e-13,26091.7415311,26870.2396336,0.0,10000022.4542,99999973.6191,100
76,0.999999242169,3.38575400445e-13,26107.2714441,27550.0151916,0.0,10000020.5053,99999975.8271,100
77,0.999999235524,3.26361886478e-13,26340.6570416,27867.424672,0.0,10000018.2586,99999975.8642,100
78,0.999999242609,3.39022288685e-13,26440.6755108,26259.453135,0.0,10000022.927,99999975.9027,100
