gen,w_bar,w_var,k1_var,k2_var,f_var,mean_k1,mean_k2,mean_f
27,0.99999954615,1.28734559134e-13,12427.2028036,12843.0597772,0.0,10000007.0014,99999996.2538,10
28,0.99999955409,1.27093916923e-13,12080.7571045,13099.5166615,0.0,10000006.5419,99999996.0064,10
29,0.999999540536,1.2857164281e-13,12745.5113607,13076.7153995,0.0,10000006.7465,99999995.3331,10
30,0.999999537612,1.3695481218e-13,13039.7936608,12888.0051601,0.0,10000007.793,99999992.588,10
31,0.999999535547,1.45170928999e-13,13396.8273349,13565.0517562,0.0,10000011.3235,99999991.7243,10
32,0.99999953473,1.40394099386e-13,13159.5191152,13973.0519474,0.0,10000015.6528,99999984.2101,10
33,0.999999520523,1.47893964568e-13,13757.6224136,14019.1503465,0.0,10000015.9191,99999981.1688,10
34,0.999999532657,1.40065056526e-13,13215.7143731,14835.7217916,0.0,10000014.2507,99999981.3216,10
35,0.999999502855,1.57788353299e-13,14822.2992022,13917.5170331,0.0,10000019.6004,99999981.9784,10
36,0.999999498349,1.60782638435e-13,14864.5876575,13748.3834093,0.0,10000025.1255,99999984.8364,10
37,0.999999488333,1.79373009914e-13,15522.0480668,13889.6990248,0.0,10000029.6365,99999981.6961,10
38,0.999999470469,1.82962980448e-13,16327.863803,14033.9481106,0.0,10000029.6629,99999977.7296,10
39,0.999999456631,1.90867649986e-13,16837.9545754,14365.6095617,0.0,10000033.6201,99999978.3876,10
40,0.999999452175,1.99134185219e-13,17668.5814567,13928.6311865,0.0,10000027.0886,99999977.901,10
41,0.999999418742,2.1211891128e-13,19115.901204,14349.4521924,0.0,10000035.2066,99999982.2995,10
42,0.999999392294,2.26689388301e-13,20587.6287513,14579.4134305,0.0,10000038.9769,99999990.2366,10
43,0.999999397406,2.25149697328e-13,20557.8766049,14408.8766157,0.0,10000036.3831,99999982.6827,10
44,0.999999396386,2.28952084136e-13,20132.7290562,14445.7686192,0.0,10000044.0171,99999979.2583,10
45,0.999999367902,2.51445008218e-13,22029.1183836,14559.7968546,0.0,10000045.6087,99999982.8778,10
46,0.999999349557,2.39569472277e-13,22225.9328335,14192.6282064,0.0,10000048.2732,99999975.6141,10
47,0.999999345949,2.33121632277e-13,22739.6768786,14010.943976,0.0,10000043.2747,99999973.174,10
48,0.999999345195,2.4319386762e-13,22828.0399495,14787.1274014,0.0,10000047.0161,99999977.0952,10
49,0.999999357072,2.38043869062e-13,22200.1526793,15755.4190502,0.0,10000044.4696,99999977.9298,10
50,0.999999348697,2.53706305874e-13,22248.5058193,15690.3046554,0.0,10000052.9507,99999979.7089,10
51,0.999999316966,2.67928436049e-13,23906.41036,15424.1717332,0.0,10000057.787,99999975.6938,10
52,0.999999293614,2.86451483732e-13,25287.6446878,16411.7340923,0.0,10000062.1501,99999977.6015,10
53,0.999999286775,2.81099343757e-13,25685.4232388,16615.2589516,0.0,10000062.0966,99999976.0062,10
54,0.999999271824,2.73875845476e-13,26638.3709047,16525.8654317,0.0,10000059.2034,99999975.2484,10
55,0.999999259839,2.83584613333e-13,26892.6076902,16205.1231272,0.0,10000066.4564,99999970.5986,10
56,0.999999250312,2.83390535557e-13,27371.6573483,16337.7063448,0.0,10000068.0636,99999966.8931,10
57,0.999999240368,2.89318761909e-13,28429.966027,15916.9634255,0.0,10000064.9827,99999969.3475,10
58,0.999999237929,3.02405176551e-13,29332.4967423,18063.0837077,0.0,10000062.6088,99999966.8723,10
59,0.999999214187,3.25487511789e-13,30506.7817226,18871.3894954,0.0,10000070.7582,99999972.6703,10
60,0.999999184271,3.68844534212e-13,34123.4704493,19567.7915358,0.0,10000067.4172,99999974.7033,10
61,0.999999175987,3.77688968322e-13,34660.0472848,20026.3223262,0.0,10000070.2465,99999982.4345,10
62,0.999999189677,3.55217926842e-13,33542.2129868,20208.1877782,0.0,10000065.561,99999985.8465,10
63,0.99999918794,3.34128815176e-13,32655.7957847,19464.0187316,0.0,10000067.1551,99999984.352,10
64,0.999999158291,3.36809793041e-13,34085.1504174,19362.9120799,0.0,10000072.1733,99999984.8633,10
65,0.999999143434,3.48671691626e-13,34648.0459622,18388.2601354,0.0,10000077.8608,99999988.1906,10
66,0.999999121065,3.68990443007e-13,37951.9358271,19628.8911962,0.0,10000071.9571,99999985.1767,10
67,0.999999104563,3.77644232788e-13,39594.2115741,20355.9641793,0.0,10000069.8245,99999988.1221,10
68,0.999999106753,3.96548599229e-13,39090.20346,22165.3402053,0.0,10000079.0692,99999986.2906,10
69,0.999999077086,4.02437066475e-13,41390.7419091,22957.4737064,0.0,10000079.7592,99999988.4471,10
70,0.999999113172,3.95270540167e-13,39608.8598074,22640.2936688,0.0,10000070.7461,99999997.7054,10
71,0.999999095295,4.01416378198e-13,41073.4056673,22775.4675145,0.0,10000069.8748,99999997.3445,10
72,0.999999089469,3.9930775234e-13,40748.1672433,22817.3779937,0.0,10000073.7913,100000000.979,10
73,0.999999041448,3.78118359554e-13,42160.0181317,24624.3838649,0.0,10000079.5076,99999997.746,10
74,0.999999057759,3.76563057342e-13,41254.0579717,25567.7398302,0.0,10000078.4161,99999992.6386,10
75,0.999999018573,3.82207973005e-13,42627.9833564,25520.0159054,0.0,10000088.4814,99999991.6444,10
76,0.999998999491,3.79054561171e-13,44631.1608655,27974.8135757,0.0,10000085.5188,99999989.7024,10
77,0.999998993051,3.75628481514e-13,44804.170108,26749.9670521,0.0,10000086.1901,99999992.7754,10
78,0.999998951233,3.83578961961e-13,46676.8102071,26601.829911,0.0,10000094.6167,99999996.3768,10
79,0.999998955525,3.94997597782e-13,46808.658885,26486.1367075,0.0,10000093.3321,100000000.799,10
80,0.999998915624,3.9286917604e-13,48727.2229131,27754.4193227,0.0,10000098.1747,100000010.644,10
81,0.999998956727,3.7500444144e-13,44641.0147014,27186.975561,0.0,10000099.2734,100000013.809,10
82,0.99999894891,3.97217855019e-13,45696.2238646,29054.079215,0.0,10000101.0604,100000018.853,10
83,0.999998946546,3.99397519065e-13,47817.3950863,28732.8256044,0.0,10000091.9837,100000018.912,10
84,0.999998925065,4.01398826055e-13,51253.1699246,29406.9403175,0.0,10000083.6254,100000013.717,10
85,0.999998894271,4.05913133835e-13,53048.1918182,29551.6330681,0.0,10000087.7878,100000019.725,10
86,0.999998876115,3.83661529612e-13,52938.3352446,30866.5151715,0.0,10000092.7418,100000011.295,10
87,0.999998872708,4.04825985428e-13,54282.3547554,30982.7705552,0.0,10000090.3448,100000011.64,10
88,0.999998870736,4.08512917557e-13,52591.4879363,31166.6842866,0.0,10000100.3731,100000015.443,10
89,0.999998901444,4.30840824652e-13,51753.594875,32568.5112333,0.0,10000094.4429,100000024.23,10
90,0.999998870252,4.24608119968e-13,52160.0867571,34133.0792106,0.0,10000107.338,100000011.49,10
91,0.999998859172,4.32454651237e-13,51236.7493153,35547.5515398,0.0,10000116.2493,100000013.87,10
92,0.999998858965,4.51378167061e-13,48026.95065,36137.5742804,0.0,10000133.6963,100000000.78,10
93,0.999998851479,4.66565548662e-13,46462.2063142,35848.3919025,0.0,10000145.468,99999993.7543,10
94,0.999998824494,4.63005467553e-13,46488.0820236,34658.9226466,0.0,10000154.4707,99999981.3256,10
95,0.999998828693,4.57942001391e-13,43863.2318133,33508.7718909,0.0,10000161.1764,99999976.5278,10
96,0.999998798442,4.70868923391e-13,43838.139141,32566.2250998,0.0,10000170.7254,99999972.7288,10
97,0.999998804326,4.92570499182e-13,48303.1927614,32121.22282,0.0,10000159.9759,99999961.1613,10
98,0.999998835354,4.92414643174e-13,47551.8885862,29291.2433659,0.0,10000153.4916,99999962.7632,10
99,0.999998858737,4.73827100399e-13,45779.0470997,31331.9176096,0.0,10000150.1646,99999964.3772,10
100,0.999998854731,4.64346162023e-13,45173.4347326,31881.2718748,0.0,10000152.5388,99999959.1117,10
101,0.999998825427,4.70501622757e-13,46069.5175207,30841.2854739,0.0,10000157.6262,99999960.9058,10
102,0.999998782762,4.75742142674e-13,47966.8403898,30172.0658609,0.0,10000164.6858,99999954.8905,10
103,0.999998764029,4.72172145484e-13,49169.0956443,28601.5874081,0.0,10000166.9953,99999948.6683,10
104,0.999998778397,4.71653442505e-13,45629.6279128,29215.7100203,0.0,10000173.8691,99999940.3521,10
105,0.999998721076,4.76577983928e-13,46207.7937551,29051.0772146,0.0,10000188.1025,99999940.718,10
106,0.999998700113,5.08318889559e-13,48051.860322,30264.5190868,0.0,10000191.4675,99999943.2656,10
107,0.999998684461,5.05080948661e-13,46674.9907189,28938.8872636,0.0,10000198.421,99999943.7141,10
108,0.999998673291,4.92463419072e-13,46320.1375192,28039.9415429,0.0,10000202.1278,99999940.3621,10
109,0.99999864324,5.18792021307e-13,48947.9525925,29090.060456,0.0,10000205.6189,99999938.1783,10
110,0.999998648281,5.22399973253e-13,47766.8465617,31520.7686429,0.0,10000208.1077,99999936.8025,10
111,0.999998681085,5.38259042153e-13,47447.0014655,32919.8765116,0.0,10000202.2354,99999942.8369,10
112,0.999998721785,6.0736660263e-13,47114.9796782,33713.9506751,0.0,10000199.7378,99999950.1814,10
113,0.99999874496,6.05259284194e-13,44329.9249791,33956.5950992,0.0,10000201.4787,99999945.1031,10
114,0.99999873653,6.10741102365e-13,44019.3331455,33828.5708204,0.0,10000203.5872,99999947.69,10
115,0.999998750907,6.08212445373e-13,43647.8907984,32929.7969574,0.0,10000200.7328,99999946.7758,10
116,0.99999874478,6.02605109588e-13,44968.2680868,32369.1216607,0.0,10000199.0676,99999934.9876,10
117,0.999998791666,5.84616863887e-13,44515.2449585,33974.085964,0.0,10000186.3206,99999944.8823,10
118,0.999998823738,6.08198993474e-13,49873.3645285,33768.0759808,0.0,10000164.9164,99999946.7639,10
119,0.999998791717,6.16368700504e-13,51498.8325296,37220.4729442,0.0,10000168.6009,99999951.4876,10
120,0.999998790457,6.20130080048e-13,52795.992552,33983.3064168,0.0,10000165.2467,99999951.0128,10
121,0.999998782928,6.17439100654e-13,53380.3626519,34023.948435,0.0,10000163.6053,99999953.3844,10
122,0.999998773432,6.4773170279e-13,52648.7288058,36310.6745551,0.0,10000171.7202,99999959.8331,10
123,0.999998748753,6.54560114438e-13,50859.1561439,40809.4445312,0.0,10000184.4797,99999952.9242,10
124,0.999998736708,6.74855911369e-13,49811.0937376,41598.5925702,0.0,10000191.2466,99999958.9258,10
125,0.99999870541,6.42509908685e-13,51040.4860203,39653.2414607,0.0,10000191.6212,99999970.8517,10
126,0.999998726021,6.278671765e-13,50356.3146951,39241.1840065,0.0,10000186.7293,99999974.3581,10
127,0.999998780042,5.93888838407e-13,48219.0508773,38244.0771053,0.0,10000175.3353,99999982.3941,10
128,0.999998825315,5.57916949541e-13,44520.3271452,38289.0381385,0.0,10000171.0699,99999985.9209,10
129,0.999998820872,5.72935218122e-13,46015.6678092,40611.0584118,0.0,10000167.746,99999995.1153,10
130,0.999998793068,6.13198497705e-13,48664.8647147,41357.0630581,0.0,10000171.4987,99999992.5015,10
131,0.999998743428,6.21267094963e-13,51512.7601866,43419.5945025,0.0,10000176.4192,99999988.1917,10
132,0.999998733068,6.44754018572e-13,54959.5553211,46808.2145579,0.0,10000170.4769,99999985.5471,10
133,0.999998737163,6.23988319547e-13,55465.357839,47260.5482241,0.0,10000167.0162,99999980.8067,10
134,0.999998765318,6.33718272148e-13,52346.3309051,42335.3810417,0.0,10000171.2902,99999987.4763,10
135,0.999998734462,6.45858357852e-13,53087.9035456,42363.887946,0.0,10000178.1077,99999992.8935,10
136,0.999998764861,6.12809998107e-13,50694.0127013,42509.6324201,0.0,10000172.7283,99999996.7433,10
137,0.999998749591,6.41865497089e-13,52082.3041803,44684.0547524,0.0,10000174.2881,100000001.663,10
138,0.99999868945,6.74694497154e-13,51485.6791885,43661.8657643,0.0,10000193.8649,100000007.637,10
139,0.999998661509,7.03267985367e-13,51998.6776866,49390.8900915,0.0,10000202.891,100000009.296,10
140,0.99999864729,7.2009541858e-13,55232.7460555,50881.3215199,0.0,10000200.2324,100000008.947,10
141,0.999998662774,7.30472327638e-13,52800.9692495,51231.770097,0.0,10000202.8037,100000018.768,10
142,0.999998657419,7.65886676453e-13,52621.7973475,52307.0885517,0.0,10000209.0508,100000022.537,10
143,0.999998676286,7.52528281046e-13,51198.6668539,53106.6296365,0.0,10000206.3006,100000027.962,10
144,0.999998668198,7.36152051311e-13,44325.2582133,54074.8831579,0.0,10000220.5204,100000029.598,10
145,0.999998631294,7.3891141354e-13,43722.5086811,55066.0041982,0.0,10000229.4543,100000034.593,10
146,0.9999986314,7.61343807028e-13,45316.4098858,52090.5280861,0.0,10000226.678,100000040.026,10
147,0.999998611672,7.2376393884e-13,44720.5443594,52694.958071,0.0,10000230.5689,100000041.647,10
148,0.99999858469,7.21177062302e-13,42209.3718499,52439.8153465,0.0,10000241.2326,100000047.069,10
149,0.99999856399,6.81093837598e-13,40749.8342145,49275.8011045,0.0,10000246.9026,100000049.676,10
150,0.999998543507,6.69969657701e-13,42183.3891169,49309.9609818,0.0,10000246.198,100000060.575,10
151,0.999998561203,6.44668205402e-13,41300.357225,49821.1766214,0.0,10000242.6062,100000054.36,10
152,0.999998530662,6.47978540496e-13,42568.4461877,48939.1173361,0.0,10000247.7975,100000048.251,10
153,0.999998541178,6.44455834981e-13,38746.0595415,49641.9575147,0.0,10000251.3741,100000053.921,10
154,0.999998511088,6.61032991156e-13,39262.8011828,54026.4270124,0.0,10000258.3975,100000052.572,10
155,0.999998470841,6.48801569425e-13,37036.7349908,58205.8626269,0.0,10000270.5347,100000048.104,10
156,0.999998456379,6.19576194804e-13,34471.3018539,57937.293026,0.0,10000277.3932,100000036.025,10
157,0.999998418201,6.33758405365e-13,33867.9011646,56922.6065786,0.0,10000287.6484,100000035.728,10
158,0.999998379046,6.46003387131e-13,36060.4668124,57671.8793776,0.0,10000292.3522,100000045.117,10
159,0.999998426227,6.49019574833e-13,36016.1523093,57757.2048537,0.0,10000283.4993,100000039.302,10
160,0.999998379031,5.86805606838e-13,33503.3815804,59196.9824821,0.0,10000291.9764,100000051.662,10
161,0.99999836511,5.63897634802e-13,32110.6425014,57474.537493,0.0,10000294.625,100000061.241,10
162,0.99999836326,5.70425150202e-13,33208.807113,61108.2886591,0.0,10000293.12,100000060.698,10
163,0.999998348634,5.6913032066e-13,35404.3977607,62955.8679257,0.0,10000292.5462,100000061.599,10
164,0.999998353271,6.29549725788e-13,35868.7253315,63672.3804427,0.0,10000294.1589,100000061.626,10
165,0.999998374759,6.45411527064e-13,34469.8530608,62336.6533604,0.0,10000291.4207,100000071.456,10
166,0.999998391636,6.53895834446e-13,33922.8802448,61761.8468185,0.0,10000288.7854,100000075.622,10
167,0.999998418454,6.67883984135e-13,32303.7370146,59324.0082798,0.0,10000285.741,100000076.745,10
168,0.999998417916,6.78142969206e-13,27047.2990052,58567.5038196,0.0,10000294.8658,100000079.46,10
169,0.999998398335,6.60852159177e-13,27838.4758286,61781.3483971,0.0,10000296.5373,100000082.196,10
170,0.999998366457,6.22435004026e-13,27338.1119538,65157.213266,0.0,10000300.8189,100000088.648,10
171,0.999998364551,6.2497594577e-13,26944.9087536,63252.3100529,0.0,10000301.3205,100000099.964,10
172,0.999998360647,6.7701386534e-13,28209.9632202,66394.4363322,0.0,10000303.4271,100000095.235,10
173,0.999998315582,7.13624447718e-13,28223.6714353,69106.106606,0.0,10000314.8871,100000090.336,10
174,0.999998366768,6.85151876247e-13,27908.8770975,69768.4497335,0.0,10000302.3603,100000102.982,10
175,0.999998404682,6.81648584869e-13,28553.9903787,64793.8946202,0.0,10000293.2359,100000107.367,10
176,0.999998436734,6.92709750389e-13,29253.560888,65963.9990426,0.0,10000286.7415,100000109.234,10
177,0.999998432893,7.34658562959e-13,29548.7872345,68747.1430807,0.0,10000291.6552,100000097.904,10
178,0.999998464499,7.75121498212e-13,30899.1294223,76954.8901477,0.0,10000286.2791,100000090.467,10
179,0.999998478984,8.1377195795e-13,32105.5858803,76182.8558687,0.0,10000284.1687,100000080.936,10
180,0.999998499013,8.44940418353e-13,33762.2125797,80053.9895897,0.0,10000281.309,100000060.897,10
181,0.999998502317,8.50486408341e-13,33746.6272971,77173.1643974,0.0,10000281.2513,100000060.442,10
182,0.999998506212,8.91757119422e-13,35330.0039512,82159.9778621,0.0,10000280.9278,100000058.477,10
183,0.999998509791,8.7820889536e-13,35132.0132681,81631.9672669,0.0,10000279.7973,100000052.87,10
184,0.999998527073,8.56941687738e-13,33607.0161203,92779.3690857,0.0,10000276.6866,100000054.147,10
185,0.999998529511,8.68706548218e-13,33985.0814401,101053.379878,0.0,10000274.7878,100000061.836,10
186,0.999998515666,9.20316038182e-13,36389.4122089,101009.540796,0.0,10000275.6765,100000075.345,10
187,0.999998527989,9.55733967743e-13,37883.8417096,99861.1179774,0.0,10000271.4723,100000087.031,10
188,0.999998517177,1.02702253784e-12,40263.4706872,98952.9813705,0.0,10000271.9875,100000108.767,10
189,0.999998478924,1.05813999926e-12,42650.7226706,105637.293323,0.0,10000280.4148,100000090.296,10
190,0.999998495272,9.87282607519e-13,40204.5433196,106322.324983,0.0,10000278.7258,100000080.727,10
191,0.999998509953,9.62582171462e-13,40269.8579397,111795.150707,0.0,10000275.803,100000070.173,10
192,0.999998481865,1.02912504851e-12,43273.6025913,119609.976697,0.0,10000282.5231,100000047.281,10
193,0.999998500896,1.0517527213e-12,44384.0936851,122152.211219,0.0,10000279.1222,100000045.522,10
194,0.999998517787,1.05252846161e-12,44347.4300542,118797.745826,0.0,10000275.9547,100000043.266,10
195,0.99999850694,1.09082602921e-12,46398.6550547,119023.162687,0.0,10000277.9879,100000034.551,10
196,0.999998488722,1.08093052436e-12,44066.1479952,130095.367789,0.0,10000285.7209,100000022.142,10
197,0.999998540705,1.01748586827e-12,40066.0372577,127834.441728,0.0,10000278.0113,100000012.706,10
198,0.999998472177,9.7637599335e-13,37931.0518967,141137.947892,0.0,10000291.6124,100000021.651,10
199,0.99999840311,9.40075282518e-13,36560.9363574,145588.373483,0.0,10000305.5454,100000019.782,10
200,0.99999836984,9.18110505717e-13,36031.3073813,152536.093932,0.0,10000312.8028,100000006.687,10
201,0.999998371241,9.41656900129e-13,37212.461428,141861.531794,0.0,10000310.4845,100000016.511,10
202,0.999998422564,9.39227142058e-13,38071.0325712,128375.514062,0.0,10000298.9889,100000026.168,10
203,0.999998454934,8.99120521205e-13,36509.9949912,117533.530648,0.0,10000290.386,100000042.311,10
204,0.999998454967,9.17289369936e-13,37613.9429535,113133.917099,0.0,10000290.4273,100000036.626,10
205,0.999998437927,9.99332471708e-13,40413.8236224,113439.743429,0.0,10000293.999,100000032.885,10
206,0.999998448365,1.01093170671e-12,41484.8621017,115529.518467,0.0,10000289.8766,100000038.704,10
207,0.999998434167,9.99305680924e-13,41230.8373139,108985.023183,0.0,10000292.6382,100000036.113,10
208,0.999998426037,9.98396372237e-13,41308.9084413,105659.637671,0.0,10000295.5069,100000027.104,10
209,0.99999841314,1.08750504443e-12,45464.0415628,103649.839723,0.0,10000296.9648,100000028.011,10
210,0.999998356494,1.10358649644e-12,44764.3364267,98885.8633525,0.0,10000309.1184,100000033.895,10
211,0.999998326819,1.16188161206e-12,48080.7189653,96972.0593541,0.0,10000312.5657,100000040.664,10
212,0.999998281678,1.1510708936e-12,48670.955735,94900.8134629,0.0,10000319.7532,100000042.051,10
213,0.999998245745,1.14860751878e-12,48732.4677073,97505.6165579,0.0,10000325.6461,100000050.928,10
214,0.999998239965,1.15696402416e-12,49241.0049571,99079.9985674,0.0,10000328.4782,100000034.608,10
215,0.999998256109,1.22257482148e-12,51659.5908732,99046.2527815,0.0,10000325.9221,100000022.25,10
216,0.999998264332,1.20785026797e-12,51285.0289008,98439.6853351,0.0,10000324.0705,100000018.021,10
217,0.999998193587,1.17842825779e-12,51039.7880725,97912.4222593,0.0,10000337.7461,100000016.073,10
218,0.999998140976,1.09952652074e-12,46887.3209697,95837.9295986,0.0,10000350.1919,100000017.174,10
219,0.999998128086,1.09099345042e-12,45660.7522549,101043.283028,0.0,10000352.4414,100000029.808,10
220,0.999998096249,1.10552955832e-12,47229.1155936,96660.1193571,0.0,10000357.8458,100000036.246,10
221,0.999998093173,1.14219089786e-12,49484.7839716,100044.16936,0.0,10000357.9152,100000033.446,10
222,0.999998038307,1.08961797376e-12,50475.2764898,96614.8507728,0.0,10000364.9596,100000033.255,10
223,0.99999801556,1.08029004194e-12,50018.3079403,105466.955296,0.0,10000368.5526,100000040.131,10
224,0.999998067308,1.0887378816e-12,52320.8219381,101688.573038,0.0,10000355.7326,100000039.056,10
225,0.999998073831,1.14785502689e-12,53887.8919494,92583.8005206,0.0,10000354.1417,100000048.742,10
226,0.999998084098,1.2353155829e-12,59374.3386783,93618.3575503,0.0,10000345.3803,100000069.999,10
227,0.999998064062,1.27947617008e-12,62978.5167772,87490.1261508,0.0,10000347.0854,100000064.093,10
228,0.999998057264,1.31211371611e-12,61464.5101114,86718.3953804,0.0,10000353.2033,100000056.221,10
229,0.999998044088,1.3459384763e-12,62472.0511964,83291.5636129,0.0,10000355.5307,100000061.623,10
230,0.999998082502,1.32431226696e-12,61847.8932308,77537.8446053,0.0,10000347.3214,100000064.191,10
231,0.999998048973,1.28037643502e-12,62546.8052474,77372.1816267,0.0,10000351.3517,100000071.73,10
232,0.999998087082,1.30917791592e-12,62339.6226977,80672.4893615,0.0,10000344.6724,100000077.641,10
233,0.999998121697,1.34265470163e-12,63023.8764858,83831.0647419,0.0,10000338.1774,100000074.417,10
234,0.999998129809,1.31041809325e-12,59068.0104413,87179.6015497,0.0,10000339.1445,100000082.067,10
235,0.999998211122,1.37744727411e-12,61152.1990374,90826.612032,0.0,10000322.7971,100000087.621,10
236,0.999998212206,1.39543630704e-12,61346.2110624,93548.7096574,0.0,10000320.769,100000106.082,10
237,0.999998193888,1.38224232654e-12,61107.579329,93268.098495,0.0,10000323.3187,100000117.356,10
238,0.999998175445,1.39284019633e-12,61844.4097154,98396.0147445,0.0,10000325.1856,100000126.845,10
239,0.999998202137,1.32709482462e-12,60992.9458715,93815.4294871,0.0,10000319.7547,100000110.211,10
240,0.999998222461,1.35921875624e-12,63617.9704471,92526.3486192,0.0,10000312.8382,100000109.162,10
241,0.999998246373,1.2926383215e-12,62652.9935043,92040.7196867,0.0,10000304.7757,100000114.096,10
242,0.999998278436,1.35041476515e-12,65402.0592613,87868.9232427,0.0,10000295.8476,100000122.317,10
243,0.999998336514,1.39293964714e-12,66593.8640759,86557.4221764,0.0,10000283.1746,100000131.418,10
244,0.999998354666,1.41130553559e-12,68857.9992397,87574.7018732,0.0,10000275.7411,100000138.653,10
245,0.999998372766,1.42947860847e-12,66328.0763461,81528.0059233,0.0,10000279.2894,100000125.031,10
246,0.999998326769,1.45355705011e-12,67067.7419746,82621.5772449,0.0,10000287.9512,100000134.509,10
247,0.999998329594,1.45334155601e-12,66601.9216941,84794.1442786,0.0,10000289.209,100000128.855,10
248,0.999998334867,1.50140247545e-12,66632.3192743,82408.1246121,0.0,10000287.8441,100000144.593,10
249,0.999998329119,1.44854165643e-12,64658.2929965,86176.1608638,0.0,10000288.6555,100000154.21,10
250,0.999998306476,1.53209322685e-12,67345.2514513,87353.826186,0.0,10000294.2297,100000149.226,10
251,0.999998289177,1.55631419245e-12,67881.8172664,87411.2011249,0.0,10000298.1692,100000145.103,10
252,0.999998265854,1.60478896191e-12,69323.0091388,86900.8191778,0.0,10000302.9929,100000155.969,10
253,0.999998236752,1.6394676888e-12,70821.7715754,94498.9791066,0.0,10000308.5069,100000154.682,10
254,0.999998230212,1.56673355924e-12,69993.6154654,96134.8107617,0.0,10000307.9614,100000150.917,10
255,0.999998264926,1.59519795555e-12,72498.6214717,91302.0673412,0.0,10000299.9878,100000143.656,10
256,0.999998221012,1.59397337203e-12,73434.1078524,87101.1795941,0.0,10000307.5249,100000148.536,10
257,0.999998299064,1.56063599207e-12,74850.5818604,81749.2056789,0.0,10000288.2644,100000137.122,10
258,0.999998248373,1.57516338124e-12,73218.8716568,80992.3878045,0.0,10000302.7895,100000140.51,10
259,0.99999823984,1.53079671413e-12,71884.2694097,82330.6316001,0.0,10000303.3496,100000154.237,10
260,0.999998322337,1.43450637209e-12,65963.5166012,84110.168777,0.0,10000291.2657,100000146.089,10
261,0.999998280403,1.53801589181e-12,69664.8149029,86466.4372321,0.0,10000300.5689,100000138.204,10
262,0.999998255748,1.57996278614e-12,69749.0794154,84929.773124,0.0,10000308.7344,100000128.399,10
263,0.999998254993,1.56140552955e-12,68772.8287664,83870.6146242,0.0,10000309.2259,100000130.266,10
264,0.999998231145,1.58997449377e-12,69255.0258911,91214.1113734,0.0,10000314.0506,100000137.509,10
265,0.999998141855,1.71463673814e-12,70851.4918524,92298.532494,0.0,10000337.2415,100000128.8,10
266,0.999998169723,1.72427846524e-12,70518.5563022,90256.6938473,0.0,10000332.7829,100000128.757,10
