gen,w_bar,w_var,k1_var,k2_var,f_var,mean_k1,mean_k2,mean_f
22,0.999999680972,5.90623808468e-14,9052.50477007,9180.51462152,1.92592994439e-34,9999989.11904,99999996.3061,0.1
23,0.999999674478,6.1224293751e-14,9439.801444,9475.70713807,1.92592994439e-34,9999989.94382,99999995.9326,0.1
24,0.999999671549,6.41572811659e-14,9620.59946607,9984.22172621,1.92592994439e-34,9999987.61257,99999994.3398,0.1
25,0.999999644823,7.00501512635e-14,11069.42454,10552.467794,1.92592994439e-34,9999990.36284,99999993.7122,0.1
26,0.999999644436,6.83976827744e-14,10915.5822793,10665.2739789,1.92592994439e-34,9999987.67285,99999992.3301,0.1
27,0.999999643292,6.78752127606e-14,10894.7359116,11823.1483786,1.92592994439e-34,9999985.99711,99999987.4559,0.1
28,0.999999633622,6.88905257302e-14,11442.2785196,11297.9410825,1.92592994439e-34,9999988.915,99999985.2335,0.1
29,0.999999636723,7.47117208128e-14,11729.3706683,11738.4495094,1.92592994439e-34,9999996.07925,99999985.5111,0.1
30,0.99999963062,7.58568739185e-14,12037.0597062,11100.6302776,1.92592994439e-34,9999992.94852,99999987.9169,0.1
31,0.999999628025,7.74206471925e-14,12236.7227683,11315.3600867,1.92592994439e-34,9999992.44833,99999990.3137,0.1
32,0.999999633165,7.98973311973e-14,12137.8280585,11895.3227611,1.92592994439e-34,9999993.90755,99999990.9985,0.1
33,0.999999645103,8.08230364857e-14,11647.6530982,12440.2636996,1.92592994439e-34,9999990.82113,99999988.4308,0.1
34,0.999999626341,8.34741162855e-14,12608.8109899,12195.3398699,1.92592994439e-34,9999993.57087,99999987.2684,0.1
35,0.999999628975,9.33875176497e-14,13076.0806745,12858.2036797,1.92592994439e-34,9999996.8505,99999988.2499,0.1
36,0.999999628615,9.49894751417e-14,13171.518816,13355.5569302,1.92592994439e-34,9999997.11482,99999989.586,0.1
37,0.999999633895,9.57279587842e-14,13014.7881425,14495.3510483,1.92592994439e-34,9999999.08527,99999987.861,0.1
38,0.999999627616,9.36186175921e-14,13156.4309424,16247.8032493,1.92592994439e-34,9999996.85717,99999990.6058,0.1
39,0.999999619732,9.2180049851e-14,13398.8405471,16382.8750691,1.92592994439e-34,9999997.48176,99999985.7864,0.1
40,0.999999622961,9.91679369755e-14,13640.3122637,17000.8456433,1.92592994439e-34,9999997.73193,99999987.3183,0.1
41,0.999999607022,1.15634680494e-13,15154.5088221,17734.3628565,1.92592994439e-34,9999992.90787,99999984.4005,0.1
42,0.999999613691,1.04169247047e-13,14163.6843914,18242.0783228,1.92592994439e-34,9999988.82656,99999987.1667,0.1
43,0.999999611074,9.98769769269e-14,13887.9238618,17943.1625422,1.92592994439e-34,9999983.71258,99999989.0664,0.1
44,0.999999601118,1.0911202266e-13,14815.2480421,18508.6837832,1.92592994439e-34,9999981.96725,99999996.7215,0.1
45,0.999999579929,1.29712992036e-13,16687.8294087,18857.3919062,1.92592994439e-34,9999976.4727,99999988.3389,0.1
46,0.999999570326,1.32046870951e-13,17298.2118249,20498.0713562,1.92592994439e-34,9999976.19835,99999992.0816,0.1
47,0.999999579805,1.30752973269e-13,17005.3865143,20002.9469327,1.92592994439e-34,9999980.22681,100000000.426,0.1
48,0.999999584706,1.22768425494e-13,16573.2564358,21368.3299596,1.92592994439e-34,9999987.89254,99999996.0301,0.1
49,0.999999569457,1.26058197232e-13,17378.6728211,20982.6746362,1.92592994439e-34,9999983.96798,99999992.6575,0.1
50,0.999999572026,1.35130861556e-13,17879.1379938,21639.7880922,1.92592994439e-34,9999988.90986,99999989.237,0.1
51,0.999999578801,1.32920531719e-13,17421.4649349,22438.214003,1.92592994439e-34,9999986.86214,99999994.3109,0.1
52,0.99999956674,1.36659308888e-13,18165.1455704,24100.4477808,1.92592994439e-34,9999985.32623,99999992.7616,0.1
53,0.999999557572,1.31629827865e-13,18210.3073566,25568.5810188,1.92592994439e-34,9999981.67579,99999990.3327,0.1
54,0.999999551302,1.45141858146e-13,19109.3834677,26749.4622749,1.92592994439e-34,9999978.54017,99999989.4024,0.1
55,0.99999958451,1.18389244137e-13,16222.8987538,28744.3735609,1.92592994439e-34,9999986.32165,99999988.3149,0.1
56,0.999999563748,1.40141845078e-13,18268.3721827,29648.5660834,1.92592994439e-34,9999979.80697,99999992.9193,0.1
57,0.999999557302,1.46338603804e-13,18750.6497298,29128.9157742,1.92592994439e-34,9999975.72853,99999996.1226,0.1
58,0.99999955541,1.40892429389e-13,18339.5636287,29322.0925745,1.92592994439e-34,9999974.07685,99999988.5143,0.1
59,0.999999553982,1.45790786852e-13,18874.851406,31828.4536461,1.92592994439e-34,9999979.40074,99999986.5155,0.1
60,0.999999548932,1.31734626007e-13,18284.076979,31181.4534334,1.92592994439e-34,9999976.85729,99999992.0623,0.1
61,0.999999526025,1.60676051825e-13,20475.3283229,33165.7721391,1.92592994439e-34,9999966.58744,99999985.941,0.1
62,0.999999533506,1.87709702104e-13,21728.1182462,35754.6951709,1.92592994439e-34,9999968.59584,99999978.3674,0.1
63,0.99999949666,2.09485475439e-13,24635.5197392,37851.9627766,1.92592994439e-34,9999963.76455,99999976.5808,0.1
64,0.999999493194,2.24450899596e-13,25333.4161765,37389.4910453,1.92592994439e-34,9999959.29086,99999977.2464,0.1
65,0.999999493809,1.90183539299e-13,23642.2428247,39772.2630778,1.92592994439e-34,9999963.67362,99999970.9735,0.1
66,0.999999483594,1.71021478961e-13,23539.5875687,39181.8486143,1.92592994439e-34,9999969.37262,99999972.6516,0.1
67,0.999999478595,1.80179671891e-13,24422.8202262,42251.9061816,1.92592994439e-34,9999971.66237,99999970.7974,0.1
68,0.999999486789,1.58763119618e-13,23179.3985915,42551.581734,1.92592994439e-34,9999979.466,99999968.1458,0.1
69,0.999999488944,1.59342781431e-13,22714.570179,41156.4100007,1.92592994439e-34,9999974.50176,99999963.2933,0.1
70,0.999999470216,1.66041068e-13,23685.3823756,42774.0482575,1.92592994439e-34,9999965.93131,99999965.607,0.1
71,0.999999472056,1.64659545816e-13,23084.2584505,45242.9152169,1.92592994439e-34,9999961.42319,99999961.1878,0.1
72,0.999999469188,1.68926761971e-13,23616.2216329,47111.5615433,1.92592994439e-34,9999962.51914,99999952.0377,0.1
73,0.999999463547,1.80854404824e-13,24595.2428968,48779.7260115,1.92592994439e-34,9999962.35256,99999955.2527,0.1
74,0.99999944286,1.9048818054e-13,25622.4473171,50695.7892293,1.92592994439e-34,9999953.19491,99999961.2812,0.1
75,0.999999452499,1.70245773022e-13,24011.5370225,52339.0388617,1.92592994439e-34,9999954.07041,99999969.1623,0.1
76,0.999999420139,1.76289649166e-13,25339.3083253,52384.4725192,1.92592994439e-34,9999944.54022,99999956.0894,0.1
77,0.999999414036,1.7488812989e-13,26425.5385956,54264.1334699,1.92592994439e-34,9999951.62063,99999957.242,0.1
78,0.999999408583,1.7698079891e-13,27113.2484063,55834.8727601,1.92592994439e-34,9999954.11163,99999968.2583,0.1
79,0.999999390171,1.87070080976e-13,27976.0822951,55736.3568362,1.92592994439e-34,9999945.30986,99999961.4734,0.1
80,0.999999379496,1.86795448342e-13,29229.6581098,56164.893851,1.92592994439e-34,9999950.50457,99999958.8582,0.1
81,0.999999408773,1.78210526026e-13,26525.8775987,53603.0287973,1.92592994439e-34,9999949.50228,99999965.1872,0.1
82,0.99999941592,1.90038994213e-13,25893.0936257,53867.4394304,1.92592994439e-34,9999941.56421,99999961.4377,0.1
83,0.999999417644,1.89192665726e-13,26057.5052818,54022.3300795,1.92592994439e-34,9999944.10011,99999953.8067,0.1
84,0.99999941902,1.78380748534e-13,25250.3959845,54273.9593029,1.92592994439e-34,9999943.55601,99999953.1122,0.1
85,0.999999415058,1.78647681781e-13,25155.5605715,57212.5497407,1.92592994439e-34,9999939.58316,99999955.8481,0.1
86,0.999999405017,1.75989202614e-13,25950.1868709,55401.8659943,1.92592994439e-34,9999940.66949,99999965.6214,0.1
87,0.999999403571,1.87336253164e-13,26606.5094012,53265.499884,1.92592994439e-34,9999940.15566,99999964.719,0.1
88,0.999999401372,1.92955179728e-13,26624.8087963,53689.2915749,1.92592994439e-34,9999937.46183,99999944.8377,0.1
89,0.999999410904,1.94383722721e-13,26468.3747731,56874.9324449,1.92592994439e-34,9999940.62847,99999953.055,0.1
90,0.999999399093,1.93134687154e-13,27458.0629555,56644.9914438,1.92592994439e-34,9999942.05271,99999943.5658,0.1
91,0.999999394875,1.84009735702e-13,27793.5734124,59643.9026798,1.92592994439e-34,9999946.77166,99999945.2016,0.1
92,0.999999413884,1.71764172525e-13,25775.0615226,56150.8988974,1.92592994439e-34,9999945.83546,99999945.3295,0.1
93,0.999999398637,1.83730345737e-13,27884.9945488,55375.7783077,1.92592994439e-34,9999948.64533,99999944.694,0.1
94,0.999999410446,1.84638094968e-13,27668.3638667,55098.6715468,1.92592994439e-34,9999953.13779,99999944.1265,0.1
95,0.999999408015,1.69698124674e-13,27244.6061758,58192.1095605,1.92592994439e-34,9999956.37179,99999941.9658,0.1
96,0.999999380997,1.95256105879e-13,30294.5129712,56913.1510441,1.92592994439e-34,9999953.5296,99999935.9296,0.1
97,0.999999392504,1.83550899645e-13,29024.6666269,59769.0158589,1.92592994439e-34,9999953.93153,99999936.8264,0.1
98,0.999999419588,1.60226640625e-13,26584.0168822,62115.3786595,1.92592994439e-34,9999962.62171,99999934.9558,0.1
99,0.99999943263,1.61019908673e-13,25965.7799699,64226.9588951,1.92592994439e-34,9999965.18848,99999935.4371,0.1
100,0.999999421541,1.78535663237e-13,27974.6462566,58780.5459018,1.92592994439e-34,9999968.68887,99999945.099,0.1
101,0.999999428211,1.71232060486e-13,27437.6901126,60128.2033563,1.92592994439e-34,9999974.37679,99999935.7488,0.1
102,0.999999424525,1.78156073138e-13,28240.6986003,61656.0679076,1.92592994439e-34,9999976.68135,99999935.5726,0.1
103,0.999999436257,1.84960843015e-13,28277.3994661,66775.8914422,1.92592994439e-34,9999987.79967,99999922.7051,0.1
104,0.999999438584,1.80042558159e-13,27888.1493418,63425.6518287,1.92592994439e-34,9999984.92124,99999948.9002,0.1
105,0.999999444607,1.73148595427e-13,26840.7633397,65337.3004928,1.92592994439e-34,9999979.55786,99999950.6734,0.1
106,0.999999446408,1.69353704964e-13,26470.9540205,66235.0925035,1.92592994439e-34,9999978.3678,99999946.7359,0.1
107,0.999999450261,1.72950333645e-13,26280.0273236,68169.2601647,1.92592994439e-34,9999975.87008,99999940.4505,0.1
108,0.999999445523,1.8030318778e-13,27188.4671793,68662.2801642,1.92592994439e-34,9999978.68414,99999933.3938,0.1
109,0.99999944489,1.74773975626e-13,27216.9626158,68063.0366634,1.92592994439e-34,9999983.79054,99999931.357,0.1
110,0.999999417305,1.83245912889e-13,29735.3176402,67673.1638714,1.92592994439e-34,9999988.46876,99999930.9435,0.1
111,0.999999409066,1.87740949843e-13,30594.5926151,68073.4627078,1.92592994439e-34,9999989.64501,99999929.3877,0.1
112,0.999999395693,1.96809986352e-13,31903.7801325,72844.5886593,1.92592994439e-34,9999987.27627,99999937.2338,0.1
113,0.999999378215,2.00126840066e-13,32932.8153695,73984.7687261,1.92592994439e-34,9999977.89598,99999931.7532,0.1
114,0.99999937923,2.08475088876e-13,33127.1334529,72254.668124,1.92592994439e-34,9999973.51684,99999941.1836,0.1
115,0.999999383488,2.07743397298e-13,33346.3975293,68502.3779328,1.92592994439e-34,9999985.57702,99999931.2196,0.1
116,0.999999358744,2.25508978409e-13,35902.9878325,65449.3718149,1.92592994439e-34,9999978.22639,99999937.2771,0.1
117,0.999999327308,2.45833367162e-13,39089.7375851,71346.3729206,1.92592994439e-34,9999971.40165,99999946.833,0.1
118,0.999999326964,2.53023809145e-13,39234.0883783,74780.6152763,1.92592994439e-34,9999966.61654,99999944.9797,0.1
119,0.999999343713,2.37505189214e-13,37495.6373596,72484.2413646,1.92592994439e-34,9999974.47321,99999933.5171,0.1
120,0.999999361331,2.35247949972e-13,36158.8378869,70320.6574572,1.92592994439e-34,9999975.40977,99999944.3633,0.1
121,0.999999330408,2.43725097264e-13,39274.9786349,69472.8646037,1.92592994439e-34,9999983.82098,99999938.3105,0.1
122,0.999999342425,2.4581949672e-13,38363.7239359,69108.8507537,1.92592994439e-34,9999982.41063,99999929.9041,0.1
123,0.999999327401,2.66621068377e-13,40893.5575766,69657.3089248,1.92592994439e-34,9999985.1958,99999930.5362,0.1
124,0.999999322627,2.61079700418e-13,40815.1171724,71952.5275337,1.92592994439e-34,9999981.07734,99999928.135,0.1
125,0.999999328775,2.57996465538e-13,40479.1380289,76436.0833336,1.92592994439e-34,9999987.87408,99999917.1207,0.1
