gen,w_bar,w_var,k1_var,k2_var,f_var,mean_k1,mean_k2,mean_f
43,0.999999300699,2.91001948639e-13,20254.8343058,13861.7834745,0.0,9999999.3671,99999982.9532,1000
44,0.999999283679,2.92329046835e-13,20792.5485882,14098.275571,0.0,9999996.97104,99999982.0187,1000
45,0.999999298642,2.99598920184e-13,20409.7541022,14766.1237491,0.0,9999995.82756,99999984.0165,1000
46,0.999999262792,3.35150246634e-13,22610.8589529,15037.4038452,0.0,9999996.64757,99999981.2406,1000
47,0.999999229231,3.65674671484e-13,24898.1037648,16274.6772542,0.0,9999999.60155,99999989.343,1000
48,0.999999223335,3.47720199338e-13,24799.6602696,17065.4095549,0.0,10000000.3621,99999991.1767,1000
49,0.999999217055,3.69022762838e-13,25350.649856,16993.6866274,0.0,9999997.46954,99999989.234,1000
50,0.999999196808,3.58206318017e-13,25806.7499627,15643.3590813,0.0,10000005.5353,99999990.607,1000
51,0.999999184338,3.77191937371e-13,26741.0534049,14878.5130897,0.0,10000009.7703,99999995.2218,1000
52,0.999999222431,3.63586964496e-13,24884.3278389,17183.3921735,0.0,10000003.7309,99999998.6682,1000
53,0.999999186887,3.97678707435e-13,27103.4381278,17797.5966034,0.0,10000000.1567,99999997.4836,1000
54,0.999999156917,3.99880066321e-13,28341.0006117,17233.9482997,0.0,10000002.9628,99999996.6762,1000
55,0.999999163489,4.03232130301e-13,28129.483705,18790.9066598,0.0,10000003.3006,99999999.3719,1000
56,0.999999126002,4.19015857193e-13,30313.5146795,18484.4696979,0.0,10000003.8217,100000002.492,1000
57,0.999999119416,4.69039482216e-13,31789.7627299,18615.3579944,0.0,9999999.37355,100000007.148,1000
58,0.999999100099,4.90623846669e-13,33260.4375034,18554.8627698,0.0,10000000.3479,100000004.738,1000
59,0.999999130383,4.56282968312e-13,30836.1382698,19184.3624793,0.0,10000002.4753,100000010.203,1000
60,0.999999112878,4.88303758967e-13,32578.7642679,20285.6637487,0.0,10000001.8709,100000013.723,1000
61,0.999999150976,4.75236413929e-13,30479.7466376,20059.9371153,0.0,10000000.0817,100000004.168,1000
62,0.999999148412,5.08031781636e-13,31106.8708579,20302.3533539,0.0,9999991.59368,99999996.7141,1000
63,0.99999913654,5.21471347742e-13,32050.8780799,21124.7111938,0.0,9999994.61768,99999996.1691,1000
64,0.999999143479,5.21949879168e-13,31812.1689099,21007.2537973,0.0,9999989.30338,99999990.5662,1000
65,0.999999116669,5.46246123006e-13,33303.8344846,21426.8951652,0.0,9999983.55855,99999991.7544,1000
66,0.999999125908,5.51844003064e-13,32983.3997043,22426.8484745,0.0,9999981.32413,99999994.3301,1000
67,0.999999113876,5.52775784052e-13,33931.8516928,21806.41981,0.0,9999994.63245,99999994.7272,1000
68,0.999999124011,5.6337233806e-13,33839.2140998,20604.5121623,0.0,9999997.48961,99999993.9964,1000
69,0.999999148104,5.23936607328e-13,31635.1070189,21097.471055,0.0,10000009.9106,99999988.3884,1000
70,0.999999122037,5.39443724883e-13,33159.1549072,22911.6847637,0.0,10000001.4758,99999988.915,1000
71,0.999999092531,5.5851769261e-13,34939.2201861,23334.8743235,0.0,9999995.81107,99999989.4095,1000
72,0.999999052524,5.65821036756e-13,36898.9496869,23387.6282772,0.0,10000000.0041,99999999.0242,1000
73,0.999999042443,5.55850656022e-13,37115.8869227,22075.4300698,0.0,10000005.2904,99999990.3893,1000
74,0.999999039323,5.5312166197e-13,37312.2613637,21922.3998449,0.0,10000010.4617,99999992.5773,1000
75,0.999999049432,5.57896114058e-13,36945.1464719,23161.7031343,0.0,10000009.7521,99999992.281,1000
76,0.999999032373,5.82882035353e-13,38248.839252,22951.6091354,0.0,10000017.7282,100000001.121,1000
77,0.999999000576,5.92685673059e-13,40351.6058648,23203.2920321,0.0,10000004.9505,100000003.683,1000
78,0.999998980224,5.83579888211e-13,41341.4442305,21885.0256691,0.0,10000000.134,99999997.7277,1000
79,0.999999011528,5.61828223586e-13,38832.9947547,23665.8279433,0.0,10000004.3744,99999997.5884,1000
80,0.999998948819,6.13262196179e-13,43449.8645065,22855.5657679,0.0,9999994.30252,99999993.7911,1000
81,0.999998992418,5.44817572443e-13,39661.2920883,24179.9108771,0.0,9999994.3808,99999994.5353,1000
82,0.999998992524,5.50999659852e-13,39833.2800799,25402.226965,0.0,10000001.658,99999994.3135,1000
83,0.999999008513,5.66531213521e-13,39416.8079696,25857.3001625,0.0,10000003.8268,99999992.6461,1000
84,0.999998982529,5.97760287161e-13,41841.5088112,25487.5711854,0.0,10000003.8365,99999987.1874,1000
85,0.999998986092,6.0043813687e-13,41927.3076783,26839.2125103,0.0,10000010.8528,99999994.4165,1000
86,0.999999002762,5.89456465347e-13,40505.380056,27537.1321821,0.0,10000012.9233,99999993.8001,1000
87,0.999999044211,5.75903362703e-13,38092.3095344,27406.365103,0.0,10000013.6695,100000005.366,1000
88,0.9999990237,6.12375517892e-13,40102.768126,30423.9018314,0.0,10000005.3883,100000007.39,1000
89,0.999999014279,6.07452256201e-13,40169.2758692,32234.4774971,0.0,10000008.7303,100000008.595,1000
90,0.999999010645,6.07499460068e-13,40613.6934612,30040.4019509,0.0,10000008.7532,99999999.2808,1000
91,0.999999039941,5.9635891087e-13,38956.4107616,29416.105094,0.0,10000007.1211,100000000.902,1000
92,0.999999024352,5.84464039671e-13,39544.1981115,30874.7702866,0.0,10000005.826,100000000.014,1000
93,0.999999053423,5.57097717738e-13,37424.2511971,32075.1775364,0.0,10000001.1136,100000005.703,1000
94,0.99999903271,6.09726537005e-13,39955.5939395,31629.2162767,0.0,9999991.20438,99999997.9958,1000
95,0.999999036774,6.52465853248e-13,41217.0502734,28986.2697755,0.0,9999987.68433,99999993.5141,1000
96,0.999999011745,6.94573265262e-13,43158.3471193,29701.2551046,0.0,9999975.86689,99999998.7058,1000
97,0.999999035873,6.64538134511e-13,40948.3134341,28664.8045984,0.0,9999969.14246,99999997.1225,1000
98,0.999999074191,6.18331691284e-13,37477.4810833,31122.0076965,0.0,9999967.59778,100000001.954,1000
99,0.999999070549,5.90700727946e-13,36835.1056224,31330.0686129,0.0,9999968.76921,99999996.3374,1000
100,0.999999045291,6.10360796573e-13,37694.9500871,33485.987838,0.0,9999959.59515,100000010.464,1000
101,0.999999017197,6.39894333333e-13,39849.0851367,35141.160625,0.0,9999960.37933,100000009.711,1000
102,0.999999006131,6.47100861059e-13,41043.6423089,32785.2732104,0.0,9999967.2266,100000012.131,1000
103,0.99999892062,7.07514113885e-13,47120.7229671,32972.4009958,0.0,9999965.42859,100000011.545,1000
104,0.999998902421,7.17594248954e-13,48117.2646249,33326.7602316,0.0,9999960.53266,100000004.109,1000
105,0.999998950557,6.79298847474e-13,44647.1800679,36347.8138536,0.0,9999964.70807,100000007.686,1000
106,0.999998983189,6.65498892107e-13,42693.5818341,36268.4383427,0.0,9999969.34549,100000006.03,1000
107,0.999998965162,6.78959351015e-13,43725.1771021,39256.1288105,0.0,9999968.76581,100000007.34,1000
108,0.999998986974,6.34298469575e-13,40836.5023195,42641.4578618,0.0,9999968.05735,99999995.4108,1000
109,0.999998964177,6.92229589692e-13,43485.5570286,42091.6257344,0.0,9999967.79016,99999995.0211,1000
110,0.999998955751,6.93815742946e-13,43496.8421412,41749.0903627,0.0,9999961.23866,99999988.1747,1000
111,0.9999989799,6.795628517e-13,42468.2935831,39259.5542446,0.0,9999971.91977,99999995.0367,1000
112,0.999998941062,7.35455645828e-13,45837.4593844,40371.4200365,0.0,9999967.27914,100000000.254,1000
113,0.999998922611,7.61585306512e-13,47604.7425215,38958.4607854,0.0,9999970.23204,99999995.2831,1000
114,0.999998941662,7.26586450175e-13,46415.8149949,43250.9139109,0.0,9999981.21658,99999992.6694,1000
115,0.999998945143,8.16889901032e-13,48353.1256041,40355.2267245,0.0,9999974.55318,99999991.2112,1000
116,0.999998942643,8.31489627418e-13,48810.063127,42604.4168132,0.0,9999974.27613,99999985.2799,1000
117,0.999998984176,7.58629325186e-13,44823.6155542,45938.1415201,0.0,9999980.28322,99999973.3514,1000
118,0.999998957245,8.21273585441e-13,47639.9332037,43706.7249417,0.0,9999976.4027,99999975.007,1000
119,0.99999893665,8.64342371629e-13,49791.1855827,44476.8314784,0.0,9999974.85133,99999980.2983,1000
120,0.999998939205,8.58287284334e-13,49639.1556772,45015.889921,0.0,9999981.28964,99999979.8374,1000
121,0.999998903653,9.1144921337e-13,52515.0745956,47134.8787544,0.0,9999973.79396,99999975.1224,1000
122,0.999998893351,8.54417747022e-13,51682.5593638,45453.5556863,0.0,9999979.30825,99999975.6766,1000
123,0.999998924817,7.97395001204e-13,48840.6304008,46675.6271001,0.0,9999996.95002,99999979.9838,1000
124,0.999998920151,8.0516778646e-13,48951.6529112,45695.6821841,0.0,10000003.0156,99999984.0537,1000
125,0.999998913213,7.93612627132e-13,49094.9853571,46858.0634558,0.0,10000004.4561,99999985.5404,1000
126,0.999998905674,7.36005546589e-13,47810.8416169,45551.6612288,0.0,10000018.6215,99999986.664,1000
127,0.999998832098,7.95177083616e-13,52965.8915532,48901.8725266,0.0,10000025.4319,99999991.3571,1000
128,0.999998827732,8.08274520328e-13,53608.1499176,47771.5174911,0.0,10000034.8238,99999996.5394,1000
129,0.999998825517,7.7419368207e-13,51142.1667862,54465.5139868,0.0,10000050.5002,100000001.013,1000
130,0.999998821997,7.97325612883e-13,51739.5372973,53958.801662,0.0,10000054.0625,100000008.008,1000
131,0.999998865726,7.65930516138e-13,48532.6135531,53287.1285692,0.0,10000054.8775,99999999.6816,1000
132,0.999998844707,7.44575043001e-13,51408.4632116,54861.6959913,0.0,10000040.6477,99999990.758,1000
133,0.999998824963,7.85436808962e-13,53242.3246808,54240.7822785,0.0,10000037.2043,99999984.7709,1000
134,0.999998839718,7.30662065066e-13,50055.5851592,53590.8445671,0.0,10000047.8874,99999997.0928,1000
135,0.999998901917,7.1998574695e-13,46923.5985822,52814.2419023,0.0,10000041.0104,99999995.0375,1000
136,0.999998930118,7.05635411679e-13,44995.9219941,53397.0994456,0.0,10000038.585,100000002.014,1000
137,0.999998928882,6.91204862428e-13,43595.3268387,55359.960394,0.0,10000047.5251,100000004.057,1000
138,0.999998941262,6.57113506301e-13,41847.9913679,57181.2658701,0.0,10000049.2389,100000008.703,1000
139,0.999998933704,7.06818837534e-13,43451.4616095,55995.0880506,0.0,10000051.1742,100000003.346,1000
140,0.99999894976,7.12390085638e-13,42252.9031169,61255.0820144,0.0,10000051.5248,100000009.49,1000
141,0.999998893931,8.18808605864e-13,47919.8341907,64551.2914991,0.0,10000051.8511,100000015.915,1000
142,0.999998918978,7.82572649158e-13,45458.2213364,67203.0508329,0.0,10000053.3192,100000028.027,1000
143,0.999998873463,8.51064759784e-13,49932.4831829,69637.9639203,0.0,10000051.0121,100000012.743,1000
144,0.999998882691,8.1609595455e-13,47695.6332718,69557.0212221,0.0,10000057.4275,100000012.998,1000
145,0.999998863018,8.48650193506e-13,48751.7792599,72748.6396138,0.0,10000063.063,100000027.857,1000
146,0.999998876382,8.613386444e-13,49117.754356,75382.5215246,0.0,10000060.6523,100000018.186,1000
147,0.999998870323,8.63401952414e-13,49213.3081652,73593.5582555,0.0,10000062.7869,100000019.47,1000
148,0.999998869624,8.63054899498e-13,48235.2081109,75437.7007653,0.0,10000068.4395,100000015.063,1000
149,0.999998851671,9.38431603713e-13,51734.3014329,75980.3049224,0.0,10000066.51,100000028.362,1000
150,0.999998874466,8.84577971633e-13,46860.35579,76356.5293825,0.0,10000078.8591,100000015.201,1000
151,0.999998862272,9.34610755781e-13,51390.8122862,79281.7826854,0.0,10000063.7892,100000004.402,1000
152,0.999998842764,1.02336892075e-12,55847.0626157,83456.2175641,0.0,10000053.4615,99999990.5249,1000
153,0.999998806231,1.1362999736e-12,61044.330474,81783.8291474,0.0,10000051.5493,99999992.7845,1000
154,0.99999880967,1.14951166604e-12,61767.3751777,82573.0905656,0.0,10000046.95,99999987.6473,1000
155,0.999998728602,1.1886401e-12,67018.7687196,78106.981674,0.0,10000054.3041,99999993.9226,1000
156,0.999998748696,1.19587939423e-12,66111.7870101,77194.5269764,0.0,10000053.1192,99999995.9413,1000
157,0.999998765068,1.14622477329e-12,63694.1156783,72398.3421258,0.0,10000054.1395,99999996.4916,1000
158,0.999998782648,1.15907425981e-12,62980.5769048,69243.5954949,0.0,10000054.564,99999994.6887,1000
159,0.999998760929,1.2283983522e-12,66636.6336868,68088.7268244,0.0,10000046.701,99999994.6377,1000
160,0.999998728032,1.30382087102e-12,70409.2672737,70181.0685289,0.0,10000047.5045,100000002.551,1000
161,0.999998734743,1.38060882515e-12,72669.6816311,68564.6677395,0.0,10000038.3853,99999997.7024,1000
162,0.999998615486,1.7332863987e-12,90775.6727224,62326.0989352,0.0,10000011.7967,99999982.1744,1000
163,0.999998700483,1.54328702153e-12,80187.3555665,60106.9822729,0.0,10000019.5053,99999978.8531,1000
164,0.99999870875,1.43986120373e-12,76239.9072205,61093.8663043,0.0,10000024.0562,99999968.7582,1000
165,0.999998716656,1.41263090579e-12,75144.1829948,61327.1581511,0.0,10000028.7527,99999967.7477,1000
166,0.999998694105,1.53419155018e-12,79713.4971446,62126.1931639,0.0,10000033.325,99999976.4102,1000
167,0.999998677102,1.64206037542e-12,84084.033211,63210.0476727,0.0,10000025.4892,99999971.303,1000
168,0.999998654564,1.74570562746e-12,88329.1666355,66275.4196335,0.0,10000028.5843,99999970.3162,1000
169,0.999998686583,1.77400632489e-12,86937.3033166,67694.2370083,0.0,10000030.3172,99999969.6444,1000
170,0.999998684389,1.63553935745e-12,82483.6037596,73249.5433967,0.0,10000043.6298,99999972.9699,1000
171,0.999998664947,1.69638983842e-12,85404.2337493,68735.1301505,0.0,10000043.6755,99999969.6407,1000
172,0.99999864504,1.74800215537e-12,88308.8263213,67266.7847088,0.0,10000045.375,99999971.158,1000
173,0.999998613667,1.78456012322e-12,90958.4559898,65273.8342865,0.0,10000053.7689,99999966.4862,1000
174,0.999998681995,1.59087041405e-12,81293.5099464,69513.1242035,0.0,10000053.4744,99999969.6916,1000
175,0.999998690053,1.64078109194e-12,81416.5726194,71365.7899441,0.0,10000058.9004,99999956.2567,1000
176,0.999998608339,1.80492105831e-12,91892.9224374,73073.2781118,0.0,10000053.603,99999958.9005,1000
177,0.999998618233,1.82769531046e-12,92389.2739319,79611.406345,0.0,10000051.7854,99999961.3773,1000
178,0.999998617971,1.86596760072e-12,93339.2218617,78202.3583238,0.0,10000052.9384,99999966.1027,1000
179,0.999998659635,1.7415313684e-12,85521.5359285,87038.2312166,0.0,10000060.8215,99999984.2107,1000
180,0.999998563263,1.93375611809e-12,95012.1796761,91007.8916804,0.0,10000073.906,99999995.2304,1000
181,0.99999857172,1.89876717333e-12,95308.9578208,92043.0883991,0.0,10000065.1014,99999994.5836,1000
182,0.999998559253,1.87154006053e-12,95228.418199,86132.1736725,0.0,10000065.9383,99999974.6782,1000
183,0.999998521,1.95657276907e-12,98730.0451941,82202.0143649,0.0,10000073.0313,99999978.3185,1000
184,0.999998532678,1.95730876268e-12,98031.2703567,81074.2990997,0.0,10000071.6133,99999982.1493,1000
185,0.999998512539,1.9336095219e-12,98172.9524835,83573.7160393,0.0,10000077.5437,99999988.7556,1000
186,0.999998549986,2.01077775189e-12,99304.1043468,83860.3382039,0.0,10000065.9586,99999977.0885,1000
187,0.999998585198,1.91254984339e-12,94391.127474,83794.6620036,0.0,10000065.1752,99999980.9832,1000
188,0.999998499794,1.95465367722e-12,101877.418333,82193.7700529,0.0,10000064.8129,99999982.3416,1000
189,0.999998429284,2.03112779404e-12,110663.433285,90659.0769687,0.0,10000051.7547,99999977.4769,1000
190,0.999998347939,2.09901992909e-12,119417.87108,90095.7028551,0.0,10000044.4188,99999974.0867,1000
191,0.999998409353,2.00942935423e-12,109272.238723,91499.5444461,0.0,10000064.0879,99999971.0446,1000
192,0.999998436352,1.88144135129e-12,100611.516567,89288.7443976,0.0,10000082.7925,99999982.9261,1000
193,0.999998398862,1.98509452489e-12,107736.433977,90089.3935655,0.0,10000071.5486,99999972.63,1000
194,0.999998404407,1.9445868228e-12,106243.1522,85624.4419451,0.0,10000075.0271,99999960.6337,1000
195,0.999998313246,2.01630803867e-12,114005.501707,90572.2204253,0.0,10000082.9221,99999972.7833,1000
196,0.999998302246,2.00948788302e-12,114846.244718,90130.4310463,0.0,10000081.997,99999977.8736,1000
197,0.999998339059,2.02971197083e-12,114943.60755,93621.6495276,0.0,10000065.7289,99999968.5383,1000
198,0.999998346397,2.06943679769e-12,114649.864976,95072.7209457,0.0,10000072.028,99999982.0742,1000
199,0.999998307043,2.12537963288e-12,120679.054638,91985.8450219,0.0,10000063.7547,99999987.8133,1000
200,0.999998362427,2.02149806178e-12,113232.52944,95912.3997564,0.0,10000064.4791,99999981.7339,1000
201,0.999998344189,2.04221501515e-12,115015.889635,93131.7724661,0.0,10000067.1492,99999974.8005,1000
202,0.999998332612,2.01615479491e-12,116095.112855,93008.9973489,0.0,10000056.4816,99999981.308,1000
203,0.999998335455,2.06604428808e-12,116730.893362,102595.281572,0.0,10000062.0736,99999971.9007,1000
204,0.999998320963,1.98529524933e-12,116205.020233,103689.466687,0.0,10000053.5304,99999979.7066,1000
205,0.999998404669,1.85462432358e-12,104873.0616,107392.897818,0.0,10000064.277,99999965.4239,1000
206,0.999998400253,1.90809937939e-12,108933.887545,98285.8765938,0.0,10000039.7575,99999963.608,1000
207,0.999998412205,1.83318816031e-12,106092.414867,101428.353957,0.0,10000026.3224,99999968.9992,1000
208,0.999998335982,1.94725820566e-12,116005.832527,100673.170157,0.0,9999997.87964,99999961.8301,1000
209,0.999998321096,2.0160732799e-12,118628.025828,100198.432393,0.0,9999998.51216,99999967.9838,1000
210,0.999998315396,2.06519076495e-12,120249.442359,97856.1809489,0.0,9999992.22901,99999960.1789,1000
211,0.99999835169,1.90895119884e-12,113216.20481,98052.7490395,0.0,10000012.3008,99999970.0832,1000
212,0.999998307098,2.02589805164e-12,119063.43853,105550.636759,0.0,10000017.6957,99999970.1706,1000
213,0.999998244831,2.0544443066e-12,125416.698088,101676.072054,0.0,10000015.8563,99999956.1207,1000
214,0.999998193722,2.07147792465e-12,129958.171849,103651.374491,0.0,10000022.197,99999967.5095,1000
215,0.999998216522,1.9271926883e-12,123313.636459,107181.76399,0.0,10000038.4904,99999978.0657,1000
216,0.999998177811,1.9902088288e-12,128926.163612,105440.293352,0.0,10000027.5172,99999981.3777,1000
217,0.999998160174,2.05673524812e-12,133065.852082,108585.174218,0.0,10000019.9178,99999963.9645,1000
218,0.999998152798,2.0302353929e-12,132932.222009,113167.33337,0.0,10000006.0791,99999959.723,1000
219,0.999998093231,2.1224852927e-12,140752.896362,108934.221541,0.0,10000001.4754,99999950.3141,1000
220,0.999998130564,2.09698745337e-12,136816.288957,109875.279903,0.0,10000001.3898,99999935.6077,1000
221,0.99999809827,2.20584088086e-12,142753.566436,101602.076112,0.0,9999983.19652,99999926.9902,1000
222,0.999998138802,2.03190208176e-12,133580.730946,102137.946368,0.0,9999966.71699,99999905.7555,1000
223,0.999998145798,2.12806619183e-12,136020.000797,97777.8409493,0.0,9999967.98844,99999909.9705,1000
224,0.999998236283,1.99958129134e-12,125802.248565,90977.3127509,0.0,9999976.70835,99999888.4877,1000
225,0.999998159285,2.13426785364e-12,137451.270141,80039.4565384,0.0,9999985.67003,99999890.0793,1000
226,0.999998201431,2.10879316233e-12,133578.195671,78006.1731791,0.0,10000005.7768,99999886.9345,1000
227,0.999998102382,2.33059269601e-12,148097.852937,78057.5609071,0.0,10000019.0572,99999889.0786,1000
228,0.999998239415,2.15585596302e-12,131446.58672,76057.7090285,0.0,10000025.721,99999862.5536,1000
229,0.999998220036,2.13852216022e-12,132931.255418,78217.7333542,0.0,10000014.5977,99999849.2434,1000
230,0.999998217301,2.11702077156e-12,132927.899435,75851.6391646,0.0,10000004.2779,99999836.4423,1000
231,0.999998240367,2.0901945652e-12,130703.813502,71962.8554426,0.0,10000000.8331,99999848.6751,1000
232,0.999998187665,2.24970740354e-12,138435.017741,75275.1013984,0.0,9999974.43289,99999857.3831,1000
233,0.999998134693,2.24890241932e-12,141978.294846,71784.8712333,0.0,9999953.66319,99999852.2187,1000
234,0.999998157168,2.2610254602e-12,141779.268335,74999.4775479,0.0,9999972.9494,99999864.5406,1000
235,0.999998142181,2.31031003847e-12,143584.978046,71659.2280664,0.0,9999958.01779,99999866.8787,1000
236,0.999998101609,2.45889925812e-12,150590.319504,71589.4571188,0.0,9999954.01981,99999869.2011,1000
237,0.999998007197,2.57767876503e-12,163640.77306,68938.7684972,0.0,9999954.91423,99999877.4289,1000
238,0.999997970081,2.60883406293e-12,168321.893009,70569.9468269,0.0,9999959.24628,99999885.5801,1000
239,0.9999979507,2.729085125e-12,170730.152056,72316.9371832,0.0,9999939.38219,99999879.4996,1000
240,0.999998006534,2.85402718969e-12,169229.374695,66387.437656,0.0,9999942.83105,99999872.6756,1000
241,0.999998043599,2.88563437607e-12,167005.460262,61337.2364053,0.0,9999941.85731,99999862.1038,1000
242,0.999998055345,2.93765162234e-12,168545.819881,63881.8592772,0.0,9999947.96347,99999867.0234,1000
243,0.999998052557,2.84854114041e-12,166932.753297,61512.0640859,0.0,9999945.59599,99999856.8064,1000
244,0.999997902308,2.89621490303e-12,183376.904179,61391.8453509,0.0,9999945.42481,99999857.3594,1000
245,0.99999795955,2.88020450575e-12,178354.506089,59774.8900147,0.0,9999960.07897,99999857.8876,1000
246,0.999997863923,2.97820792379e-12,189744.2869,60109.2856061,0.0,9999947.38342,99999869.7552,1000
247,0.999997880718,2.94604470912e-12,185480.568046,66356.3210244,0.0,9999936.89211,99999841.7006,1000
248,0.999997823519,2.94650133996e-12,190170.511102,64591.967428,0.0,9999927.8079,99999841.2152,1000
249,0.99999784216,3.0468352542e-12,188871.402737,59288.5682074,0.0,9999913.19077,99999844.7477,1000
250,0.999997841399,3.01684580073e-12,186167.63143,56110.8821931,0.0,9999901.65916,99999834.1292,1000
251,0.999997817969,3.01210278179e-12,190120.60417,59953.6483038,0.0,9999910.49593,99999842.6515,1000
252,0.999997781259,3.14016500478e-12,192383.148228,64607.8704632,0.0,9999886.25144,99999830.9309,1000
253,0.99999783907,3.0560165963e-12,187417.372018,65793.5526742,0.0,9999900.0844,99999819.2716,1000
254,0.999997823866,2.99164408048e-12,186617.028435,67725.6480433,0.0,9999897.31436,99999821.598,1000
255,0.999997888539,2.81212544384e-12,178141.00943,69242.3876333,0.0,9999915.71377,99999825.0028,1000
256,0.999997930942,2.80823150157e-12,169450.973181,67928.1180652,0.0,9999895.73954,99999820.8356,1000
257,0.999997866588,2.71421577194e-12,174724.99167,68776.2805432,0.0,9999899.31914,99999820.3487,1000
258,0.999997922807,2.53051132486e-12,165176.361383,69144.3676274,0.0,9999908.23438,99999821.8019,1000
259,0.999997896277,2.56207274625e-12,164978.573847,65803.1166048,0.0,9999888.16484,99999820.1964,1000
260,0.999997824477,2.70825764679e-12,173720.782114,67270.9963451,0.0,9999876.4412,99999824.0981,1000
