gen,w_bar,w_var,k1_var,k2_var,f_var,mean_k1,mean_k2,mean_f
0,0.999999904437,5.36290010011e-15,379.926166703,408.392874972,0.0,9999999.44936,100000000.015,1000
1,0.999999864283,1.01342332067e-14,749.604411386,750.858031832,0.0,9999999.85161,100000001.193,1000
2,0.999999831491,1.68657591403e-14,1178.01482826,1199.55772381,0.0,9999999.12064,99999999.8587,1000
3,0.99999980545,2.30627574652e-14,1574.56003488,1751.58854871,0.0,9999998.9844,99999999.7529,1000
4,0.99999977918,2.84093914806e-14,2008.52026447,2229.21026785,0.0,9999998.5711,100000000.979,1000
5,0.999999754911,3.0055323192e-14,2359.69940122,2531.0173947,0.0,9999996.84573,99999998.1306,1000
6,0.999999741618,3.47265652947e-14,2695.59137776,3003.62387744,0.0,10000000.0902,99999996.2449,1000
7,0.999999719387,4.28346337979e-14,3235.33222406,3465.99326067,0.0,9999999.61101,99999994.2742,1000
8,0.999999710341,4.70112221637e-14,3450.78406801,3815.91916267,0.0,10000000.1263,99999992.7575,1000
9,0.999999690699,5.75664820548e-14,4013.47904736,4454.38086894,0.0,10000002.4232,99999990.5408,1000
10,0.999999672978,6.4848168137e-14,4455.59010504,5165.37624562,0.0,10000004.0347,99999992.0128,1000
11,0.999999673742,6.53269224307e-14,4387.68521888,5518.70634994,0.0,10000000.8396,99999990.8252,1000
12,0.999999661084,7.05264486282e-14,4708.96590336,6092.94649027,0.0,10000004.4128,99999989.2803,1000
13,0.999999645889,7.87680994074e-14,5243.17450859,6096.8715157,0.0,10000001.311,99999988.7838,1000
14,0.999999616568,8.41992305028e-14,5881.79958645,7075.50393825,0.0,9999998.72121,99999988.4607,1000
15,0.999999607097,8.85721781776e-14,6183.85439804,7208.39842998,0.0,9999995.5436,99999989.486,1000
16,0.999999585234,9.72782330369e-14,6848.32010988,8093.07520002,0.0,9999996.47892,99999994.1303,1000
17,0.999999576495,1.0442046826e-13,7219.04243512,8686.74583315,0.0,9999996.52707,99999994.6043,1000
18,0.999999558522,1.12122068038e-13,7846.53771829,9244.54313813,0.0,9999995.41241,99999992.1689,1000
19,0.999999560945,1.17918799269e-13,7947.25296831,9970.39910854,0.0,9999992.63967,99999994.8804,1000
20,0.99999955088,1.18536668117e-13,8316.4440421,10896.5893696,0.0,9999991.17051,99999995.3084,1000
21,0.999999535625,1.22101538054e-13,8607.61777999,11863.2031466,0.0,9999988.11342,99999996.0225,1000
22,0.999999519863,1.3007167604e-13,9118.49181303,12085.5578324,0.0,9999989.08606,99999999.8765,1000
