gen,w_bar,w_var,k1_var,k2_var,f_var,mean_k1,mean_k2,mean_f
0,0.999999907297,4.80170972588e-15,396.229043173,452.847207365,0.0,10000000.7639,100000000.004,100
1,0.999999859938,1.09096704573e-14,896.703880187,861.067019748,0.0,9999999.76349,99999998.7463,100
2,0.999999832536,1.64540718891e-14,1297.67137513,1313.49786419,0.0,10000001.4984,100000000.431,100
3,0.999999811047,1.9968165964e-14,1624.78930776,1758.77687405,0.0,10000002.218,100000001.744,100
4,0.999999789224,2.45752424475e-14,2027.19090533,2204.91042244,0.0,10000000.323,100000001.003,100
5,0.999999769161,2.9240131415e-14,2423.034114,2690.36884362,0.0,10000000.0016,100000000.771,100
6,0.999999752397,3.25301833647e-14,2746.22224558,3126.18768727,0.0,10000003.2487,100000005.08,100
7,0.999999740481,3.82895114915e-14,3122.71320355,3516.3295416,0.0,10000002.3558,100000004.317,100
8,0.999999733503,4.26589152889e-14,3337.80264709,3828.93802949,0.0,9999999.49112,100000004.156,100
9,0.999999710279,4.55500211719e-14,3767.56999906,4560.38849292,0.0,10000002.9318,100000004.513,100
10,0.999999691118,5.36022718326e-14,4340.50100266,4693.35366885,0.0,10000000.7285,100000008.789,100
11,0.999999674492,5.9286482864e-14,4771.40822974,5317.3801902,0.0,10000000.2569,100000008.02,100
12,0.999999657301,6.28924601498e-14,5208.97196642,5919.50627438,0.0,10000003.2461,100000006.541,100
13,0.999999652561,6.84271726161e-14,5472.01801741,5619.23915065,0.0,10000004.3971,100000010.506,100
14,0.99999964573,6.81943879043e-14,5579.04771343,6287.83497998,0.0,10000007.4349,100000009.528,100
15,0.999999636034,7.27390693798e-14,5861.46797918,6487.14394367,0.0,10000010.2851,100000010.897,100
16,0.999999616645,8.41988649036e-14,6517.98417273,6891.57182002,0.0,10000011.0808,100000014.419,100
17,0.999999607416,8.49716100015e-14,6683.93664107,7721.95503788,0.0,10000012.7945,100000010.444,100
18,0.999999592412,1.04800669248e-13,7492.88596095,7704.94297647,0.0,10000016.7694,100000014.323,100
19,0.999999565177,1.24727655726e-13,8808.87564778,7300.47959972,0.0,10000016.3173,100000011.459,100
20,0.999999576256,1.30096816927e-13,8592.78539374,8174.04477771,0.0,10000019.334,100000010.147,100
21,0.99999956514,1.30881970956e-13,8993.09231513,8865.33374414,0.0,10000016.7598,100000008.507,100
22,0.999999556183,1.50829837517e-13,9793.81882755,9172.34949732,0.0,10000016.3437,100000006.191,100
23,0.999999547019,1.45900313068e-13,9874.17068753,8914.11280519,0.0,10000016.6493,100000005.984,100
24,0.999999534594,1.45217260818e-13,10072.6245983,9490.1543992,0.0,10000018.3339,100000004.233,100
25,0.999999540507,1.36276518161e-13,9680.03613523,10027.3821447,0.0,10000017.8919,99999999.1976,100
26,0.999999533477,1.39054577649e-13,9919.08113655,10138.5743843,0.0,10000018.3572,100000000.737,100
27,0.999999506838,1.51311813808e-13,11028.1800308,9830.94161823,0.0,10000017.4597,100000003.936,100
28,0.999999498038,1.54607647133e-13,11271.1315185,10649.379859,0.0,10000021.165,100000008.59,100
29,0.999999480981,1.67957878119e-13,11964.5054944,11290.0950102,0.0,10000025.2067,100000000.859,100
30,0.999999458809,1.57989726626e-13,12358.2868742,10723.9115396,0.0,10000026.3635,100000012.727,100
31,0.999999449611,1.57868546071e-13,12793.7468154,10223.9700796,0.0,10000026.6317,100000009.255,100
32,0.999999427508,1.62921293597e-13,13621.0745624,9948.96635253,0.0,10000027.2113,100000006.706,100
33,0.999999433533,1.74887524498e-13,13963.8564916,10780.4594204,0.0,10000023.7193,100000010.114,100
